rhea_id,smiles_seq,canonical_reaction,has_reaction_smiles,precursor_class,product_skeleton_class
RHEA:57544,[H][C@@]1(C2=CCCC(C)(C)C2)CC=C(C)CC1.Cc1cc2c(cc1C)N(C[C@H](O)[C@H](O)[C@H](O)COP(=O)([O-])[O-])c1nc(=O)nc(=O)c1N2.O=O>>[H][C@@]1(C2=CCCC(C)(C)C2)CC=C(C(=O)[O-])CC1.Cc1cc2nc3c(=O)[n-]c(=O)nc-3n(C[C@H](O)[C@H](O)[C@H](O)COP(=O)([O-])[O-])c2cc1C.[H]O[H].[H+],[H][C@@]1(C2=CCCC(C)(C)C2)CC=C(C)CC1.Cc1cc2c(cc1C)N(C[C@H](O)[C@H](O)[C@H](O)COP(=O)([O-])[O-])c1nc(=O)nc(=O)c1N2.O=O>>[H][C@@]1(C2=CCCC(C)(C)C2)CC=C(C(=O)[O-])CC1.Cc1cc2nc3c(=O)[n-]c(=O)nc-3n(C[C@H](O)[C@H](O)[C@H](O)COP(=O)([O-])[O-])c2cc1C.[H]O[H].[H+],True,C15_FPP_like,C15_polycyclic_highly_oxygenated
RHEA:58160,[H][C@]12CCC(=C)[C@@H](CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-])[C@]1(C)CCCC2(C)C>>O=C(O)CC(=O)O.O=P([O-])([O-])OP(=O)([O-])O,C=C1CCC2C(C)(C)CCCC2(C)C1CCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>O=C(O)CC(=O)O.O=P([O-])([O-])OP(=O)([O-])O,True,C20_GGPP_like,C5_acyclic_highly_oxygenated
RHEA:58164,CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-].[H]O[H]>>C[C@H]1CCC[C@@]2(C)CC[C@@H](C(C)(C)O)C[C@]12O.O=P([O-])([O-])OP(=O)([O-])O,CC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-].O>>CC1CCCC2(C)CCC(C(C)(C)O)CC12O.O=P([O-])([O-])OP(=O)([O-])O,True,C15_FPP_like,C15_bicyclic_oxygenated
RHEA:58168,CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>C=C(C)[C@@H]1CCC2=CCC[C@H](C)[C@]2(C)C1.O=P([O-])([O-])OP(=O)([O-])O,CC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>C=C(C)C1CCC2=CCCC(C)C2(C)C1.O=P([O-])([O-])OP(=O)([O-])O,True,C15_FPP_like,C15_bicyclic_hydrocarbon
RHEA:58172,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>C=CCCCCCCCCCCCC(O)CC(O)CO.O=P([O-])([O-])OP(=O)([O-])O,CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>C=CCCCCCCCCCCCC(O)CC(O)CO.O=P([O-])([O-])OP(=O)([O-])O,True,C20_GGPP_like,C15_acyclic_highly_oxygenated
RHEA:59224,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>CCCCCCCCCCCC(=O)NCC(C)O.O=P([O-])([O-])OP(=O)([O-])O,CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>CCCCCCCCCCCC(=O)NCC(C)O.O=P([O-])([O-])OP(=O)([O-])O,True,C20_GGPP_like,C15_acyclic_oxygenated
RHEA:59232,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-].[H]O[H]>>[H][C@]12CC[C@@H](C)[C@]3([H])CC[C@]4(C)CCC[C@](C)(C[C@]1(C)O)[C@@]4([H])[C@]23[H].O=P([O-])([O-])OP(=O)([O-])O,CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-].O>>CC1CCC2C3C1CCC1(C)CCCC(C)(CC2(C)O)C31.O=P([O-])([O-])OP(=O)([O-])O,True,C20_GGPP_like,C20_polycyclic_oxygenated
RHEA:59236,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>[H][C@@]1([C@H](C)CCC=C(C)C)CC[C@@H](C)C2=C1C=C(C)CC2.O=P([O-])([O-])OP(=O)([O-])O,CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>CC(C)=CCCC(C)C1CCC(C)C2=C1C=C(C)CC2.O=P([O-])([O-])OP(=O)([O-])O,True,C20_GGPP_like,C20_bicyclic_hydrocarbon
RHEA:59904,[H]C(=O)CCCCCCC.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)c1.[H]O[H].[H]OI(=O)=O>>NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.[H+],CCCCCCCC=O.NC(=O)c1ccc[n+](C2OC(COP(=O)([O-])OP(=O)([O-])OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)([O-])[O-])C3O)C(O)C2O)c1.O.[O-][I+2]([O-])O>>NC(=O)C1=CN(C2OC(COP(=O)([O-])OP(=O)([O-])OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)([O-])[O-])C3O)C(O)C2O)C=CC1.[H+],True,C20_GGPP_like,C20_polycyclic_highly_oxygenated
RHEA:60016,CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>C=C1CC[C@]2([C@@H](C)CCC=C(C)C)C[C@H]12.O=P([O-])([O-])OP(=O)([O-])O,CC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>C=C1CCC2(C(C)CCC=C(C)C)CC12.O=P([O-])([O-])OP(=O)([O-])O,True,C15_FPP_like,C15_bicyclic_hydrocarbon
RHEA:60020,CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>C=C1CC[C@]2([C@H](C)CCC=C(C)C)C[C@H]12.O=P([O-])([O-])OP(=O)([O-])O,CC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>C=C1CCC2(C(C)CCC=C(C)C)CC12.O=P([O-])([O-])OP(=O)([O-])O,True,C15_FPP_like,C15_bicyclic_hydrocarbon
RHEA:60024,CC(C)=C[C@@H]1[C@@H](COP(=O)([O-])OP(=O)([O-])[O-])C1(C)C.[H]O[H]>>Cc1nccc2c1nc1ccccc12.O=P([O-])([O-])OP(=O)([O-])O,CC(C)=C[C@@H]1[C@@H](COP(=O)([O-])OP(=O)([O-])[O-])C1(C)C.[H]O[H]>>Cc1nccc2c1nc1ccccc12.O=P([O-])([O-])OP(=O)([O-])O,True,C10_GPP_like,unknown
RHEA:60028,CC(C)=CCC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-].[H]O[H]>>CC1=CCC(O)(C(C)C)CC1.O=P([O-])([O-])OP(=O)([O-])O,CC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-].O>>CC1=CCC(O)(C(C)C)CC1.O=P([O-])([O-])OP(=O)([O-])O,True,C10_GPP_like,C10_mono_oxygenated
RHEA:60424,CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-].[H]O[H]>>C[C@@H]1CCC=C2CC[C@@H](C(C)(C)O)C[C@]21C.O=P([O-])([O-])OP(=O)([O-])O,CC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-].O>>CC1CCC=C2CCC(C(C)(C)O)CC21C.O=P([O-])([O-])OP(=O)([O-])O,True,C15_FPP_like,C15_bicyclic_oxygenated
RHEA:60680,[H][C@@]12CCC(C)=C[C@]1([H])[C@H](C(=C)C=O)CC[C@H]2C.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)c1.[H]O[H].[H][C@@]12CCC(C)=C[C@]1([H])[C@H](C(=C)C(=O)[O-])CC[C@H]2C.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1>>[H+],C=C(C(=O)[O-])C1CCC(C)C2CCC(C)=CC12.C=C(C=O)C1CCC(C)C2CCC(C)=CC12.NC(=O)C1=CN(C2OC(COP(=O)([O-])OP(=O)([O-])OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)([O-])[O-])C3O)C(O)C2O)C=CC1.NC(=O)c1ccc[n+](C2OC(COP(=O)([O-])OP(=O)([O-])OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)([O-])[O-])C3O)C(O)C2O)c1.O>>[H+],True,C20_GGPP_like,unknown
RHEA:60684,[H][C@]12C=C(C)CC[C@@]1([H])[C@H](C)CC[C@@]2([H])[C@@H](C)C=O.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)c1.[H]O[H].[H][C@]12C=C(C)CC[C@@]1([H])[C@H](C)CC[C@@]2([H])[C@@H](C)C(=O)[O-]>>NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.[H+],CC1=CC2C(C(C)C=O)CCC(C)C2CC1.CC1=CC2C(CC1)C(C)CCC2C(C)C(=O)[O-].NC(=O)c1ccc[n+](C2OC(COP(=O)([O-])OP(=O)([O-])OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)([O-])[O-])C3O)C(O)C2O)c1.O>>NC(=O)C1=CN(C2OC(COP(=O)([O-])OP(=O)([O-])OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)([O-])[O-])C3O)C(O)C2O)C=CC1.[H+],True,C20_GGPP_like,C20_polycyclic_highly_oxygenated
RHEA:60688,[H][C@]12C=C(C)CC[C@@]1([H])[C@H](C)CC[C@@]2([H])[C@@H](C)C=O.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.[H]O[H].[H][C@]12C=C(C)CC[C@@]1([H])[C@H](C)CC[C@@]2([H])[C@@H](C)C(=O)[O-]>>NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.[H+],CC1=CC2C(C(C)C=O)CCC(C)C2CC1.CC1=CC2C(CC1)C(C)CCC2C(C)C(=O)[O-].NC(=O)c1ccc[n+](C2OC(COP(=O)([O-])OP(=O)([O-])OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)c1.O>>NC(=O)C1=CN(C2OC(COP(=O)([O-])OP(=O)([O-])OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)C=CC1.[H+],True,C20_GGPP_like,C20_polycyclic_highly_oxygenated
RHEA:60692,[H]C(=O)/C=C/CCCCCC.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)c1.[H]O[H].CCCCCC/C=C/C(=O)[O-]>>NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.[H+],CCCCCCC=CC(=O)[O-].CCCCCCC=CC=O.NC(=O)c1ccc[n+](C2OC(COP(=O)([O-])OP(=O)([O-])OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)([O-])[O-])C3O)C(O)C2O)c1.O>>NC(=O)C1=CN(C2OC(COP(=O)([O-])OP(=O)([O-])OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)([O-])[O-])C3O)C(O)C2O)C=CC1.[H+],True,C20_GGPP_like,C20_polycyclic_highly_oxygenated
RHEA:60696,C=C(C)[C@@H](CC=C(C)C)COP(=O)([O-])OP(=O)([O-])[O-].[H]O[H]>>C=C(C)[C@H](CO)CC=C(C)C.O=P([O-])([O-])OP(=O)([O-])O,C=C(C)C(CC=C(C)C)COP(=O)([O-])OP(=O)([O-])[O-].O>>C=C(C)C(CO)CC=C(C)C.O=P([O-])([O-])OP(=O)([O-])O,True,C10_GPP_like,C10_acyclic_oxygenated
RHEA:60744,C=C/C=CCC1=C(C)[C@@H](O)CC1=O.CC(C)=C[C@@H]1[C@@H](C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]2O[C@@H](n3cnc4c(N)ncnc43)[C@H](O)[C@@H]2OP(=O)([O-])[O-])C1(C)C>>C=C/C=CCC1=C(C)[C@@H](OC(=O)[C@@H]2[C@@H](C=C(C)C)C2(C)C)CC1=O.CC(C)(COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-])[C@@H](O)C(=O)NCCC(=O)NCCS,C=CC=CCC1=C(C)C(O)CC1=O.CC(C)=CC1C(C(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OCC2OC(n3cnc4c(N)ncnc43)C(O)C2OP(=O)([O-])[O-])C1(C)C>>C=CC=CCC1=C(C)C(OC(=O)C2C(C=C(C)C)C2(C)C)CC1=O.CC(C)(COP(=O)([O-])OP(=O)([O-])OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)([O-])[O-])C(O)C(=O)NCCC(=O)NCCS,True,C31_long_prenyl_like,C20_polycyclic_highly_oxygenated
RHEA:60748,C=C/C=CCC1=C(C)[C@@H](O)CC1=O.COC(=O)/C(C)=C/[C@@H]1[C@@H](C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]2O[C@@H](n3cnc4c(N)ncnc43)[C@H](O)[C@@H]2OP(=O)([O-])[O-])C1(C)C>>C=C/C=CCC1=C(C)[C@@H](OC(=O)[C@@H]2[C@@H](/C=C(C)C(=O)OC)C2(C)C)CC1=O.CC(C)(COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-])[C@@H](O)C(=O)NCCC(=O)NCCS,C=CC=CCC1=C(C)C(O)CC1=O.COC(=O)C(C)=CC1C(C(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OCC2OC(n3cnc4c(N)ncnc43)C(O)C2OP(=O)([O-])[O-])C1(C)C>>C=CC=CCC1=C(C)C(OC(=O)C2C(C=C(C)C(=O)OC)C2(C)C)CC1=O.CC(C)(COP(=O)([O-])OP(=O)([O-])OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)([O-])[O-])C(O)C(=O)NCCC(=O)NCCS,True,C32_long_prenyl_like,C20_bicyclic_highly_oxygenated
RHEA:60752,CC/C=CCC1=C(C)[C@@H](O)CC1=O.CC(C)=C[C@@H]1[C@@H](C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]2O[C@@H](n3cnc4c(N)ncnc43)[C@H](O)[C@@H]2OP(=O)([O-])[O-])C1(C)C>>CC/C=CCC1=C(C)[C@@H](OC(=O)[C@@H]2[C@@H](C=C(C)C)C2(C)C)CC1=O.CC(C)(COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-])[C@@H](O)C(=O)NCCC(=O)NCCS,CC(C)=CC1C(C(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OCC2OC(n3cnc4c(N)ncnc43)C(O)C2OP(=O)([O-])[O-])C1(C)C.CCC=CCC1=C(C)C(O)CC1=O>>CC(C)(COP(=O)([O-])OP(=O)([O-])OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)([O-])[O-])C(O)C(=O)NCCC(=O)NCCS.CCC=CCC1=C(C)C(OC(=O)C2C(C=C(C)C)C2(C)C)CC1=O,True,C31_long_prenyl_like,C20_polycyclic_highly_oxygenated
RHEA:60756,C/C=CCC1=C(C)[C@@H](O)CC1=O.CC(C)=C[C@@H]1[C@@H](C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]2O[C@@H](n3cnc4c(N)ncnc43)[C@H](O)[C@@H]2OP(=O)([O-])[O-])C1(C)C>>N/C(CN(Cc1ccccc1)c1ccccc1)=NO.CC(C)(COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-])[C@@H](O)C(=O)NCCC(=O)NCCS,CC(C)=CC1C(C(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OCC2OC(n3cnc4c(N)ncnc43)C(O)C2OP(=O)([O-])[O-])C1(C)C.CC=CCC1=C(C)C(O)CC1=O>>CC(C)(COP(=O)([O-])OP(=O)([O-])OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)([O-])[O-])C(O)C(=O)NCCC(=O)NCCS.NC(CN(Cc1ccccc1)c1ccccc1)=NO,True,C31_long_prenyl_like,C20_polycyclic_highly_oxygenated
RHEA:60760,CC/C=CCC1=C(C)[C@@H](O)CC1=O.COC(=O)/C(C)=C/[C@@H]1[C@@H](C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]2O[C@@H](n3cnc4c(N)ncnc43)[C@H](O)[C@@H]2OP(=O)([O-])[O-])C1(C)C>>CC/C=CCC1=C(C)[C@@H](OC(=O)[C@@H]2[C@@H](/C=C(C)C(=O)OC)C2(C)C)CC1=O.CC(C)(COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-])[C@@H](O)C(=O)NCCC(=O)NCCS,CCC=CCC1=C(C)C(O)CC1=O.COC(=O)C(C)=CC1C(C(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OCC2OC(n3cnc4c(N)ncnc43)C(O)C2OP(=O)([O-])[O-])C1(C)C>>CC(C)(COP(=O)([O-])OP(=O)([O-])OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)([O-])[O-])C(O)C(=O)NCCC(=O)NCCS.CCC=CCC1=C(C)C(OC(=O)C2C(C=C(C)C(=O)OC)C2(C)C)CC1=O,True,C32_long_prenyl_like,C20_bicyclic_highly_oxygenated
RHEA:60764,C/C=CCC1=C(C)[C@@H](O)CC1=O.COC(=O)/C(C)=C/[C@@H]1[C@@H](C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]2O[C@@H](n3cnc4c(N)ncnc43)[C@H](O)[C@@H]2OP(=O)([O-])[O-])C1(C)C>>C=CCC(=NO)S[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O.CC(C)(COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-])[C@@H](O)C(=O)NCCC(=O)NCCS,CC=CCC1=C(C)C(O)CC1=O.COC(=O)C(C)=CC1C(C(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OCC2OC(n3cnc4c(N)ncnc43)C(O)C2OP(=O)([O-])[O-])C1(C)C>>C=CCC(=NO)SC1OC(CO)C(O)C(O)C1O.CC(C)(COP(=O)([O-])OP(=O)([O-])OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)([O-])[O-])C(O)C(=O)NCCC(=O)NCCS,True,C32_long_prenyl_like,C20_polycyclic_highly_oxygenated
RHEA:61096,O=C1C[C@@H](c2ccc(O)cc2)Oc2cc(O)cc(O)c21.Cc1cc2c(cc1C)N(C[C@H](O)[C@H](O)[C@H](O)COP(=O)([O-])[O-])c1nc(=O)nc(=O)c1N2.O=O>>O=C1C[C@@H](c2ccc(O)c(O)c2)Oc2cc(O)cc(O)c21.Cc1cc2nc3c(=O)[n-]c(=O)nc-3n(C[C@H](O)[C@H](O)[C@H](O)COP(=O)([O-])[O-])c2cc1C.[H]O[H].[H+],O=C1C[C@@H](c2ccc(O)cc2)Oc2cc(O)cc(O)c21.Cc1cc2c(cc1C)N(C[C@H](O)[C@H](O)[C@H](O)COP(=O)([O-])[O-])c1nc(=O)nc(=O)c1N2.O=O>>O=C1C[C@@H](c2ccc(O)c(O)c2)Oc2cc(O)cc(O)c21.Cc1cc2nc3c(=O)[n-]c(=O)nc-3n(C[C@H](O)[C@H](O)[C@H](O)COP(=O)([O-])[O-])c2cc1C.[H]O[H].[H+],True,C15_FPP_like,C15_polycyclic_highly_oxygenated
RHEA:61112,O=C1c2c(O)cc(O)cc2O[C@H](c2ccc(O)cc2)[C@H]1O.Cc1cc2c(cc1C)N(C[C@H](O)[C@H](O)[C@H](O)COP(=O)([O-])[O-])c1nc(=O)nc(=O)c1N2.O=O>>O=C1c2c(O)cc(O)cc2O[C@H](c2ccc(O)c(O)c2)[C@H]1O.Cc1cc2nc3c(=O)[n-]c(=O)nc-3n(C[C@H](O)[C@H](O)[C@H](O)COP(=O)([O-])[O-])c2cc1C.[H]O[H].[H+],O=C1c2c(O)cc(O)cc2O[C@H](c2ccc(O)cc2)[C@H]1O.Cc1cc2c(cc1C)N(C[C@H](O)[C@H](O)[C@H](O)COP(=O)([O-])[O-])c1nc(=O)nc(=O)c1N2.O=O>>O=C1c2c(O)cc(O)cc2O[C@H](c2ccc(O)c(O)c2)[C@H]1O.Cc1cc2nc3c(=O)[n-]c(=O)nc-3n(C[C@H](O)[C@H](O)[C@H](O)COP(=O)([O-])[O-])c2cc1C.[H]O[H].[H+],True,C15_FPP_like,C15_polycyclic_highly_oxygenated
RHEA:61124,O=c1c([O-])c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12.Cc1cc2c(cc1C)N(C[C@H](O)[C@H](O)[C@H](O)COP(=O)([O-])[O-])c1nc(=O)nc(=O)c1N2.O=O>>Cc1nc2c(c(=O)n(C)c(=O)n2C)n1C.Cc1cc2nc3c(=O)[n-]c(=O)nc-3n(C[C@H](O)[C@H](O)[C@H](O)COP(=O)([O-])[O-])c2cc1C.[H]O[H].[H+],O=c1c([O-])c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12.Cc1cc2c(cc1C)N(C[C@H](O)[C@H](O)[C@H](O)COP(=O)([O-])[O-])c1nc(=O)nc(=O)c1N2.O=O>>Cc1nc2c(c(=O)n(C)c(=O)n2C)n1C.Cc1cc2nc3c(=O)[n-]c(=O)nc-3n(C[C@H](O)[C@H](O)[C@H](O)COP(=O)([O-])[O-])c2cc1C.[H]O[H].[H+],True,C15_FPP_like,C15_polycyclic_highly_oxygenated
RHEA:62180,[H][C@@]12CC[C@@H](C)[C@](O)(CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-])[C@@]1(C)CCCC2(C)C.[H]O[H]>>[H][C@@]12CC[C@@H](C)[C@](O)(CCC(C)(O)C=C)[C@@]1(C)CCCC2(C)C.O=P([O-])([O-])OP(=O)([O-])O,CC(=CCOP(=O)([O-])OP(=O)([O-])[O-])CCC1(O)C(C)CCC2C(C)(C)CCCC21C.O>>C=CC(C)(O)CCC1(O)C(C)CCC2C(C)(C)CCCC21C.O=P([O-])([O-])OP(=O)([O-])O,True,C20_GGPP_like,C20_bicyclic_oxygenated
RHEA:62184,[H][C@@]12CC[C@@H](C)[C@](O)(CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-])[C@@]1(C)CCCC2(C)C>>[H][C@@]12CC[C@@H](C)[C@](O)(CCC(=C)C=C)[C@@]1(C)CCCC2(C)C.O=P([O-])([O-])OP(=O)([O-])O,CC(=CCOP(=O)([O-])OP(=O)([O-])[O-])CCC1(O)C(C)CCC2C(C)(C)CCCC21C>>C=CC(=C)CCC1(O)C(C)CCC2C(C)(C)CCCC21C.O=P([O-])([O-])OP(=O)([O-])O,True,C20_GGPP_like,C20_bicyclic_oxygenated
RHEA:62188,[H][C@@]12CCC(=C)[C@@H](CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-])[C@@]1(C)CCCC2(C)C>>[H][C@@]12CC=C3C[C@@](C)(C=C)CC[C@@]3([H])[C@@]1(C)CCCC2(C)C.O=P([O-])([O-])OP(=O)([O-])O,C=C1CCC2C(C)(C)CCCC2(C)C1CCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>C=CC1(C)CCC2C(=CCC3C(C)(C)CCCC23C)C1.O=P([O-])([O-])OP(=O)([O-])O,True,C20_GGPP_like,C20_polycyclic_hydrocarbon
RHEA:62592,C/C(C=O)=CCC[C@H](C)/C=C/O.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)c1.C/C(C=O)=CCC/C(C)=C/C=O>>NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.[H+],CC(C=O)=CCCC(C)=CC=O.CC(C=O)=CCCC(C)C=CO.NC(=O)c1ccc[n+](C2OC(COP(=O)([O-])OP(=O)([O-])OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)([O-])[O-])C3O)C(O)C2O)c1>>NC(=O)C1=CN(C2OC(COP(=O)([O-])OP(=O)([O-])OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)([O-])[O-])C3O)C(O)C2O)C=CC1.[H+],True,C20_GGPP_like,C20_polycyclic_highly_oxygenated
