row,reaction_id,mapping_success,mapping_confidence,clipzyme_graph_prerequisite,clipzyme_supported,support_status
695,RHEA:12633,True,0.2623936476875937,True,True,encoded
696,RHEA:12637,True,0.8398633012232225,True,True,encoded
697,RHEA:12641,True,0.4081576404888442,True,True,encoded
698,RHEA:12645,True,0.0434904243729614,True,True,encoded
699,RHEA:12649,True,0.7678639871561569,True,True,encoded
700,RHEA:12653,True,0.4360920703110526,True,True,encoded
701,RHEA:12657,True,0.3159962342104255,True,True,encoded
702,RHEA:12661,True,0.1091276909629782,True,True,encoded
703,RHEA:12665,True,0.2765246671581357,True,True,encoded
704,RHEA:12669,True,0.5132703734568106,True,True,encoded
705,RHEA:12673,True,1.0,True,True,encoded
706,RHEA:12685,True,0.0954637978075245,True,True,encoded
707,RHEA:12689,True,0.1562096377066073,True,True,encoded
708,RHEA:12693,True,0.9350940963017186,True,True,encoded
709,RHEA:12697,True,0.1750097586702809,True,True,encoded
710,RHEA:12701,True,0.2544946070459468,True,True,encoded
711,RHEA:12705,True,0.8941043281953927,True,True,encoded
712,RHEA:12709,True,0.2849319469288571,True,True,encoded
713,RHEA:12717,True,0.0067874151632712,True,True,encoded
714,RHEA:12721,True,0.81453888278868,True,True,encoded
715,RHEA:12729,True,0.3826057299747784,True,True,encoded
716,RHEA:12733,True,0.0435866345409131,True,True,encoded
717,RHEA:12737,True,0.879763940661569,True,True,encoded
718,RHEA:12745,True,0.9909102913723552,True,True,encoded
719,RHEA:12749,True,0.6350765199759502,True,True,encoded
720,RHEA:12753,True,0.3154038423043978,True,True,encoded
721,RHEA:12761,True,0.0840882872937645,True,True,encoded
722,RHEA:12765,True,0.0418465005459974,True,True,encoded
723,RHEA:12769,True,0.8678213140726954,False,False,clipzyme_graph_prereq_failed:reactant_product_map_sets_differ
724,RHEA:12773,True,0.2701015440141252,True,True,encoded
725,RHEA:12793,True,0.0011445097254245,True,True,encoded
726,RHEA:12801,True,0.3358210900072241,True,True,encoded
727,RHEA:12805,True,0.927333330460757,True,True,encoded
728,RHEA:12813,True,0.9432685515002708,True,True,encoded
729,RHEA:12821,True,0.1938416559691858,True,True,encoded
730,RHEA:12825,True,0.1674527924118143,True,True,encoded
731,RHEA:12829,True,0.8984664680456275,True,True,encoded
732,RHEA:12833,True,0.9208707597524208,True,True,encoded
733,RHEA:12837,True,0.1356037073394773,True,True,encoded
734,RHEA:12841,True,0.9619649512474074,True,True,encoded
735,RHEA:12849,True,0.5132703734568106,True,True,encoded
736,RHEA:12853,True,0.7993777211189699,True,True,encoded
737,RHEA:12857,True,0.9585576883041852,True,True,encoded
738,RHEA:12861,True,0.966576951449235,True,True,encoded
739,RHEA:12869,True,0.0972980365576761,True,True,encoded
740,RHEA:12873,True,0.3588243491171861,True,True,encoded
741,RHEA:12877,True,0.3281066799527178,True,True,encoded
742,RHEA:12881,True,0.279595286857412,True,True,encoded
743,RHEA:12889,True,0.6452087313564736,True,True,encoded
744,RHEA:12893,True,0.9171175384605852,True,True,encoded
745,RHEA:12897,True,0.1463184357123254,True,True,encoded
746,RHEA:12901,True,0.929289732076698,True,True,encoded
747,RHEA:12909,True,0.2287163865782458,True,True,encoded
748,RHEA:12917,True,0.929199039902642,True,True,encoded
749,RHEA:12921,True,0.2497819538391189,True,True,encoded
750,RHEA:12929,True,0.2056807615769946,True,True,encoded
751,RHEA:12933,True,0.49757113571721,True,True,encoded
752,RHEA:12937,True,0.1055437013254692,True,True,encoded
753,RHEA:12941,True,0.1060884601016277,True,True,encoded
754,RHEA:12945,True,0.5872585508655062,True,True,encoded
755,RHEA:12949,True,0.9399933949354844,True,True,encoded
756,RHEA:12957,True,0.8401691765604524,True,True,encoded
757,RHEA:12961,True,0.1746480715285373,True,True,encoded
758,RHEA:12965,True,0.231556471681367,True,True,encoded
759,RHEA:12969,True,0.7557356542527792,True,True,encoded
760,RHEA:12973,True,0.1171097060580894,True,True,encoded
761,RHEA:12977,True,0.4686306740002225,True,True,encoded
762,RHEA:12981,True,0.395132884041845,True,True,encoded
763,RHEA:12985,True,0.0712925839881949,True,True,encoded
764,RHEA:12993,True,0.212102090404088,True,True,encoded
765,RHEA:13009,True,0.9715797931163088,True,True,encoded
766,RHEA:13013,True,0.6500614194609886,True,True,encoded
767,RHEA:13017,True,0.0704891745749403,True,True,encoded
768,RHEA:13021,True,0.7106342983026477,True,True,encoded
769,RHEA:13025,True,0.1996014510622776,True,True,encoded
770,RHEA:13029,True,0.2977066899696146,True,True,encoded
771,RHEA:13033,True,0.5014850262861539,True,True,encoded
772,RHEA:13041,True,0.8741752317717848,True,True,encoded
773,RHEA:13049,True,0.916544865685807,True,True,encoded
774,RHEA:13057,True,0.5242294623526988,True,True,encoded
775,RHEA:13065,True,0.3047790771210623,True,True,encoded
776,RHEA:13069,True,0.3160459862734524,True,True,encoded
777,RHEA:13073,True,0.1369192699933453,True,True,encoded
778,RHEA:13081,True,0.9907478164089496,True,True,encoded
779,RHEA:13085,True,0.1856957753045429,True,True,encoded
780,RHEA:13089,True,0.0026681735537289,True,True,encoded
781,RHEA:13093,True,0.6569206542971185,True,True,encoded
782,RHEA:13097,True,0.6161888743441484,True,True,encoded
783,RHEA:13101,True,0.8976509472045271,True,True,encoded
784,RHEA:13117,True,0.8283816346005913,True,True,encoded
785,RHEA:13121,True,0.2313626056894792,True,True,encoded
786,RHEA:13141,True,0.2004496304292556,True,True,encoded
787,RHEA:13145,True,0.1881261949006299,True,True,encoded
788,RHEA:13149,True,0.4815495803015183,False,False,clipzyme_graph_prereq_failed:reactant_product_map_sets_differ
789,RHEA:13161,True,0.8201283563079226,True,True,encoded
790,RHEA:13169,True,0.714614544695479,True,True,encoded
791,RHEA:13173,True,0.4177853919167841,True,True,encoded
792,RHEA:13177,True,0.5113067039387967,True,True,encoded
793,RHEA:13181,True,0.1239241481996947,True,True,encoded
794,RHEA:13185,True,0.0017497589158451,True,True,encoded
795,RHEA:13189,True,0.5125497714922499,True,True,encoded
796,RHEA:13193,True,0.4676575249670947,True,True,encoded
797,RHEA:13197,True,0.479266548662349,True,True,encoded
798,RHEA:13201,True,0.8499973904958058,True,True,encoded
799,RHEA:13205,True,0.1127004450388842,True,True,encoded
800,RHEA:13213,True,0.3516317283101749,True,True,encoded
801,RHEA:13217,True,0.591615443044447,True,True,encoded
802,RHEA:13233,True,0.1825192412924577,True,True,encoded
803,RHEA:13237,True,0.5295622413583068,True,True,encoded
804,RHEA:13241,True,0.2853066819154458,True,True,encoded
805,RHEA:13245,True,0.5072855731133202,True,True,encoded
806,RHEA:13249,True,0.4607170585304145,True,True,encoded
807,RHEA:13253,True,0.0134840930257561,True,True,encoded
808,RHEA:13265,True,0.3868308688563476,True,True,encoded
809,RHEA:13269,True,0.8237156323065663,True,True,encoded
810,RHEA:13281,True,0.2061344648096394,True,True,encoded
811,RHEA:13285,True,0.2013102771605442,True,True,encoded
812,RHEA:13305,True,0.769945202746518,True,True,encoded
813,RHEA:13309,True,0.8309918411045667,True,True,encoded
814,RHEA:13313,True,0.5586520382784417,True,True,encoded
815,RHEA:13317,True,0.4589098316466146,True,True,encoded
816,RHEA:13325,True,0.0175240033502629,True,True,encoded
817,RHEA:13329,True,0.9296793480223762,False,False,clipzyme_graph_prereq_failed:reactant_product_map_sets_differ
818,RHEA:13333,True,0.2231494666920997,True,True,encoded
819,RHEA:13345,True,0.1625560882727028,True,True,encoded
820,RHEA:13349,True,0.8632198502903052,True,True,encoded
821,RHEA:13361,True,0.07236650358386,True,True,encoded
822,RHEA:13369,True,0.2151215816603999,True,True,encoded
823,RHEA:13381,True,0.2991297852298226,True,True,encoded
824,RHEA:13389,True,0.1385180277508248,True,True,encoded
825,RHEA:13405,True,0.3108187338508984,True,True,encoded
826,RHEA:13409,True,0.0361575472496918,True,True,encoded
827,RHEA:13421,True,0.2126219332915415,True,True,encoded
828,RHEA:13425,True,0.2338541267492966,True,True,encoded
829,RHEA:13429,True,0.0900744730770665,True,True,encoded
830,RHEA:13433,True,0.9952525790192592,True,True,encoded
831,RHEA:13437,True,0.655261116218022,True,True,encoded
832,RHEA:13441,True,0.4506521998158479,True,True,encoded
833,RHEA:13445,True,0.832429087005021,True,True,encoded
834,RHEA:13449,True,0.6764671423512761,True,True,encoded
835,RHEA:13453,True,0.1567326783193055,True,True,encoded
836,RHEA:13457,True,0.5239593110386749,True,True,encoded
837,RHEA:13461,True,0.0345037405115597,True,True,encoded
838,RHEA:13473,True,0.7718460068607129,True,True,encoded
839,RHEA:13481,True,0.1127138196738864,True,True,encoded
840,RHEA:13489,True,0.1887006413867278,True,True,encoded
841,RHEA:13493,True,0.4062209634855542,True,True,encoded
842,RHEA:13497,True,0.2431604832667041,True,True,encoded
843,RHEA:13501,True,0.15822581793309,True,True,encoded
844,RHEA:13509,True,0.0996515657507318,True,True,encoded
845,RHEA:13513,True,0.6622052385497282,True,True,encoded
846,RHEA:13517,True,0.1568907779119131,True,True,encoded
847,RHEA:13521,True,0.5113666020548092,True,True,encoded
848,RHEA:13525,True,0.3500381869310288,False,False,clipzyme_graph_prereq_failed:unmapped_atoms
849,RHEA:13537,True,0.3605152213399158,True,True,encoded
850,RHEA:13541,True,0.1823598005082621,True,True,encoded
851,RHEA:13545,True,0.2352713561780874,False,False,clipzyme_graph_prereq_failed:rdkit_parse_failed
852,RHEA:13549,True,0.1042373706044299,True,True,encoded
853,RHEA:13553,True,0.2158709781352806,True,True,encoded
854,RHEA:13557,True,0.221981151674972,True,True,encoded
855,RHEA:13561,True,0.3736501463378556,True,True,encoded
856,RHEA:13581,True,0.2866984373234066,True,True,encoded
857,RHEA:13585,True,0.2489027731640174,True,True,encoded
858,RHEA:13589,True,0.0112674744508078,True,True,encoded
859,RHEA:13601,True,0.7462219215563335,True,True,encoded
860,RHEA:13609,True,0.0707331613076293,True,True,encoded
861,RHEA:13613,True,0.0512856433426403,True,True,encoded
862,RHEA:13617,True,0.9547647883322072,True,True,encoded
863,RHEA:13625,True,0.7364627506454935,False,False,clipzyme_graph_prereq_failed:reactant_product_map_sets_differ
864,RHEA:13629,True,0.4629998841086989,True,True,encoded
865,RHEA:13633,True,0.1994405037971632,True,True,encoded
866,RHEA:13637,True,0.5988733224539099,True,True,encoded
867,RHEA:13641,True,0.2555407693663842,True,True,encoded
868,RHEA:13665,True,0.2162701325821684,True,True,encoded
869,RHEA:13669,True,0.8173470782951797,True,True,encoded
870,RHEA:13673,True,0.087258024755546,True,True,encoded
871,RHEA:13677,True,0.5194074693420746,True,True,encoded
872,RHEA:13681,True,0.8828547200461472,True,True,encoded
873,RHEA:13685,True,0.3090100585706345,True,True,encoded
874,RHEA:13697,True,0.2411399112655273,True,True,encoded
875,RHEA:13701,True,0.2738752174032199,True,True,encoded
876,RHEA:13717,True,0.2245481346476067,True,True,encoded
877,RHEA:13725,True,0.1267989163907044,True,True,encoded
878,RHEA:13729,True,0.4735054614002257,True,True,encoded
879,RHEA:13733,True,0.8348584672847633,True,True,encoded
880,RHEA:13737,True,0.4406020578270653,True,True,encoded
881,RHEA:13741,True,0.8188103907153168,True,True,encoded
882,RHEA:13745,True,0.8355650326992801,True,True,encoded
883,RHEA:13749,True,0.1537070367911818,True,True,encoded
884,RHEA:13753,True,0.2821158593203967,True,True,encoded
885,RHEA:13757,True,0.7023840402277632,True,True,encoded
886,RHEA:13761,True,0.8036477784845655,True,True,encoded
887,RHEA:13769,True,0.5821371858343707,True,True,encoded
888,RHEA:13773,True,0.2297418036036667,True,True,encoded
889,RHEA:13781,True,0.5412773447094896,True,True,encoded
890,RHEA:13785,True,0.368482373815744,True,True,encoded
891,RHEA:13793,True,0.9005223232209666,True,True,encoded
892,RHEA:13801,False,,False,False,mapping_unsupported
893,RHEA:13805,True,0.9254509320775332,False,False,clipzyme_graph_prereq_failed:reactant_product_map_sets_differ
894,RHEA:13809,True,0.0035993974218942,True,True,encoded
895,RHEA:13813,True,0.3988512421067167,True,True,encoded
896,RHEA:13817,True,0.5547631861735415,True,True,encoded
897,RHEA:13821,True,0.2047249364714422,True,True,encoded
898,RHEA:13825,True,0.4382963658042992,True,True,encoded
899,RHEA:13829,True,0.1945340692794209,True,True,encoded
900,RHEA:13833,True,0.7245290220406118,True,True,encoded
901,RHEA:13849,True,0.7877485755427269,True,True,encoded
902,RHEA:13861,True,0.7243846485504347,True,True,encoded
903,RHEA:13869,True,0.4661321676151813,True,True,encoded
904,RHEA:13873,True,0.1682316627676369,False,False,clipzyme_graph_prereq_failed:unmapped_atoms
905,RHEA:13877,True,0.9112096846824336,True,True,encoded
906,RHEA:13881,True,0.3373837411420022,True,True,encoded
907,RHEA:13889,True,0.590407734325712,True,True,encoded
908,RHEA:13893,True,0.3660208747306725,True,True,encoded
909,RHEA:13897,True,0.684084412761889,True,True,encoded
910,RHEA:13905,True,0.370608513770894,True,True,encoded
911,RHEA:13913,True,0.9925369842355156,True,True,encoded
912,RHEA:13929,True,0.9266913963279716,True,True,encoded
913,RHEA:13933,True,0.4686858389153926,True,True,encoded
914,RHEA:13941,True,0.3433894469142532,True,True,encoded
915,RHEA:13945,True,0.8989750158428349,True,True,encoded
916,RHEA:13949,True,0.3273111715773492,True,True,encoded
917,RHEA:13953,True,0.911623986583696,True,True,encoded
918,RHEA:13957,True,0.0015692027414222,True,True,encoded
919,RHEA:13961,True,0.1532047750386927,True,True,encoded
920,RHEA:13965,True,0.9262992788140532,True,True,encoded
921,RHEA:13969,True,0.054117233761241,True,True,encoded
922,RHEA:13973,True,0.0867708039950647,True,True,encoded
923,RHEA:13977,True,0.9897023735103464,True,True,encoded
924,RHEA:13985,True,0.320453778227242,True,True,encoded
925,RHEA:13989,True,0.2950385935317086,True,True,encoded
926,RHEA:13993,True,0.8118232389545829,True,True,encoded
927,RHEA:14001,True,0.1926788457905069,True,True,encoded
928,RHEA:14005,True,0.8349261135724715,True,True,encoded
929,RHEA:14009,True,0.4936802270181563,False,False,clipzyme_graph_prereq_failed:reactant_product_map_sets_differ
930,RHEA:14013,True,0.0860945199900824,True,True,encoded
931,RHEA:14017,True,0.2980776800537384,True,True,encoded
932,RHEA:14021,True,0.4260021748766668,False,False,clipzyme_graph_prereq_failed:unmapped_atoms
933,RHEA:14025,True,0.9830646146866052,True,True,encoded
934,RHEA:14029,True,0.6193888075984655,False,False,clipzyme_graph_prereq_failed:reactant_product_map_sets_differ
935,RHEA:14033,True,0.7286640303403294,True,True,encoded
936,RHEA:14037,True,0.4329209921583777,True,True,encoded
937,RHEA:14041,True,0.8394709576317763,True,True,encoded
938,RHEA:14045,True,0.4461795230610185,True,True,encoded
939,RHEA:14049,True,0.1859107922378683,True,True,encoded
940,RHEA:14053,True,0.1960618039354235,True,True,encoded
941,RHEA:14057,True,0.589020528963406,False,False,clipzyme_graph_prereq_failed:unmapped_atoms
942,RHEA:14065,True,0.4747922576662571,True,True,encoded
943,RHEA:14069,True,0.3346059997039017,True,True,encoded
944,RHEA:14077,True,0.9301925200408168,True,True,encoded
945,RHEA:14081,True,0.5104695407948949,True,True,encoded
946,RHEA:14085,True,0.1093768446738111,True,True,encoded
947,RHEA:14089,True,0.6754919604865913,True,True,encoded
948,RHEA:14093,True,0.6773523344270348,True,True,encoded
949,RHEA:14101,True,0.7521887949236471,False,False,clipzyme_graph_prereq_failed:unmapped_atoms
950,RHEA:14105,True,0.7494652955425002,True,True,encoded
951,RHEA:14109,True,0.4325939687562649,True,True,encoded
952,RHEA:14113,True,0.4160403349406563,True,True,encoded
953,RHEA:14129,True,0.4325773092968536,True,True,encoded
954,RHEA:14133,True,0.2558015131339501,True,True,encoded
955,RHEA:14141,True,0.1015104702268254,True,True,encoded
956,RHEA:14145,True,0.3100312554327034,True,True,encoded
957,RHEA:14157,True,0.0570463882968178,True,True,encoded
958,RHEA:14161,True,0.3217434729273576,True,True,encoded
959,RHEA:14165,True,0.2492839742712072,True,True,encoded
960,RHEA:14173,True,0.1339536996328728,True,True,encoded
961,RHEA:14177,True,0.6938328071525386,True,True,encoded
962,RHEA:14181,True,0.2039616191902242,True,True,encoded
963,RHEA:14185,True,0.806185061369355,True,True,encoded
964,RHEA:14189,True,0.7597581265996557,True,True,encoded
965,RHEA:14201,True,0.8107587887129363,True,True,encoded
966,RHEA:14205,True,0.864516982393711,True,True,encoded
967,RHEA:14213,True,0.1089353685805628,True,True,encoded
968,RHEA:14217,True,0.7856244145377156,True,True,encoded
969,RHEA:14245,True,0.2301874569694546,True,True,encoded
970,RHEA:14253,True,0.1350247510739307,True,True,encoded
971,RHEA:14257,True,0.6050502958895024,True,True,encoded
972,RHEA:14265,True,0.9417509215154536,True,True,encoded
973,RHEA:14269,True,0.0008174268613445,True,True,encoded
974,RHEA:14277,True,0.839187421094223,True,True,encoded
975,RHEA:14293,True,0.6843052521037054,True,True,encoded
976,RHEA:14297,True,0.8237156323065663,True,True,encoded
977,RHEA:14301,True,0.9931403079435795,True,True,encoded
978,RHEA:14305,True,0.0821035712507194,True,True,encoded
979,RHEA:14317,True,0.83694116722485,True,True,encoded
980,RHEA:14321,True,0.4492174947182203,True,True,encoded
981,RHEA:14329,True,0.3568594572452938,True,True,encoded
982,RHEA:14333,True,0.6706180441709103,True,True,encoded
983,RHEA:14341,True,0.5838504715280257,True,True,encoded
984,RHEA:14345,True,0.7506154664229682,True,True,encoded
985,RHEA:14349,True,0.608383453857981,True,True,encoded
986,RHEA:14353,True,0.4199327864784138,True,True,encoded
987,RHEA:14357,True,0.2754027890142336,True,True,encoded
988,RHEA:14369,True,0.3700485309794539,True,True,encoded
989,RHEA:14373,True,0.2077226845265829,True,True,encoded
990,RHEA:14381,True,0.6992464131033641,True,True,encoded
991,RHEA:14389,True,0.4975041193564593,True,True,encoded
992,RHEA:14393,True,0.412205738135812,True,True,encoded
993,RHEA:14397,True,0.6699813449928641,True,True,encoded
994,RHEA:14401,True,0.157071600342335,True,True,encoded
995,RHEA:14405,True,0.3938185575066429,True,True,encoded
996,RHEA:14409,True,0.7243478332237732,True,True,encoded
997,RHEA:14413,True,0.4703115786219546,True,True,encoded
998,RHEA:14425,True,0.1097741296999792,True,True,encoded
999,RHEA:14429,True,0.2595706403559024,True,True,encoded
1000,RHEA:14433,True,1.0886955580701638e-05,True,True,encoded
1001,RHEA:14437,True,0.3885617633977073,True,True,encoded
1002,RHEA:14441,True,0.2359142877091006,True,True,encoded
1003,RHEA:14445,True,0.4387350908378721,True,True,encoded
1004,RHEA:14465,True,0.5303675385134218,True,True,encoded
1005,RHEA:14469,True,0.7535897944253696,True,True,encoded
1006,RHEA:14473,True,0.0892635663584445,True,True,encoded
1007,RHEA:14477,True,0.1685526652915883,True,True,encoded
1008,RHEA:14481,True,0.4434431375255181,True,True,encoded
1009,RHEA:14485,True,0.0337231188045102,True,True,encoded
1010,RHEA:14489,True,0.922290377450954,True,True,encoded
1011,RHEA:14493,True,0.6177704100082526,True,True,encoded
1012,RHEA:14501,True,0.971297866436454,True,True,encoded
1013,RHEA:14509,True,0.3222351442725715,True,True,encoded
1014,RHEA:14513,True,0.1768958833402962,True,True,encoded
1015,RHEA:14517,True,0.3667034999548566,True,True,encoded
1016,RHEA:14521,True,0.3279852505843161,True,True,encoded
1017,RHEA:14525,True,0.7332745233665542,False,False,clipzyme_graph_prereq_failed:reactant_product_map_sets_differ
1018,RHEA:14533,True,0.739747103819361,True,True,encoded
1019,RHEA:14541,True,0.2447351734016304,True,True,encoded
1020,RHEA:14545,True,0.9927011398371364,True,True,encoded
1021,RHEA:14549,True,0.8477635514895128,True,True,encoded
1022,RHEA:14557,True,0.9118405435770034,True,True,encoded
1023,RHEA:14561,True,0.2277940117821651,True,True,encoded
1024,RHEA:14569,True,0.9769651937347849,True,True,encoded
1025,RHEA:14573,True,0.7734577586489975,True,True,encoded
1026,RHEA:14581,True,0.4003107109777481,True,True,encoded
1027,RHEA:14589,True,0.873968278991192,True,True,encoded
1028,RHEA:14597,True,0.160028879475247,True,True,encoded
1029,RHEA:14605,True,0.3290417614805774,True,True,encoded
1030,RHEA:14609,True,0.2303840784501029,True,True,encoded
1031,RHEA:14613,True,0.1481879868669207,True,True,encoded
1032,RHEA:14621,True,0.324892033617565,True,True,encoded
1033,RHEA:14629,True,0.2757122148799294,True,True,encoded
1034,RHEA:14633,True,0.3214655597413859,True,True,encoded
1035,RHEA:14649,True,0.5126077354656932,True,True,encoded
1036,RHEA:14653,True,0.9025045014388268,True,True,encoded
1037,RHEA:14657,True,0.4738349161513304,True,True,encoded
1038,RHEA:14665,True,0.8814693613249562,True,True,encoded
1039,RHEA:14669,True,0.2267177025563633,True,True,encoded
1040,RHEA:14673,True,0.2406473632598524,True,True,encoded
1041,RHEA:14685,True,0.999344305567654,False,False,clipzyme_graph_prereq_failed:reactant_product_map_sets_differ
1042,RHEA:14697,True,0.3080197381864833,True,True,encoded
1043,RHEA:14701,False,,False,False,mapping_unsupported
1044,RHEA:14705,False,,False,False,mapping_unsupported
1045,RHEA:14709,True,0.9709681159273592,True,True,encoded
1046,RHEA:14717,True,0.1377911951060816,True,True,encoded
1047,RHEA:14721,True,0.786869333188746,True,True,encoded
1048,RHEA:14729,True,0.0387711708327825,True,True,encoded
1049,RHEA:14733,True,0.3438661965977898,True,True,encoded
1050,RHEA:14737,True,0.2163177690445294,True,True,encoded
1051,RHEA:14749,True,0.3102718742956782,True,True,encoded
1052,RHEA:14753,True,0.2578539007743301,True,True,encoded
1053,RHEA:14761,True,0.0878125992050701,True,True,encoded
1054,RHEA:14765,True,0.7317083155588515,True,True,encoded
1055,RHEA:14777,True,0.4045258987082845,True,True,encoded
1056,RHEA:14781,True,0.0172736585081024,True,True,encoded
1057,RHEA:14789,True,0.4423827623901967,True,True,encoded
1058,RHEA:14797,True,0.250492685963845,True,True,encoded
1059,RHEA:14801,True,0.1315690643519727,True,True,encoded
1060,RHEA:14805,True,0.2375340089585976,True,True,encoded
1061,RHEA:14813,True,0.9916812715482528,True,True,encoded
1062,RHEA:14817,True,0.7365662385032542,True,True,encoded
1063,RHEA:14821,True,0.7877488494243491,True,True,encoded
1064,RHEA:14829,True,0.9492963336500746,True,True,encoded
1065,RHEA:14833,False,,False,False,mapping_unsupported
1066,RHEA:14837,True,0.5819329148121768,True,True,encoded
1067,RHEA:14841,True,0.3481413386400438,True,True,encoded
1068,RHEA:14853,True,0.3210447235379588,True,True,encoded
1069,RHEA:14857,True,0.1249627565843619,True,True,encoded
1070,RHEA:14869,True,0.8996491662960583,True,True,encoded
1071,RHEA:14873,True,0.8134619755571172,True,True,encoded
1072,RHEA:14877,True,0.3573230892782746,True,True,encoded
1073,RHEA:14885,True,0.6177702363691034,True,True,encoded
1074,RHEA:14889,True,0.4048738401262126,True,True,encoded
1075,RHEA:14893,True,0.7953947257104813,True,True,encoded
1076,RHEA:14901,True,0.0974618165509681,True,True,encoded
1077,RHEA:14905,True,0.0454629102535259,True,True,encoded
1078,RHEA:14909,True,0.3906955498848352,True,True,encoded
1079,RHEA:14921,True,0.6258419762323694,True,True,encoded
1080,RHEA:14929,True,0.6925695340804113,True,True,encoded
1081,RHEA:14937,True,0.075471703919513,True,True,encoded
1082,RHEA:14945,True,0.7917088548400742,True,True,encoded
1083,RHEA:14961,True,0.9209161584646488,True,True,encoded
1084,RHEA:14965,True,0.4847071553171397,True,True,encoded
1085,RHEA:14969,True,0.6235657989958684,True,True,encoded
1086,RHEA:14973,True,0.9294946356104562,True,True,encoded
1087,RHEA:14977,True,0.5412461440914602,True,True,encoded
1088,RHEA:14981,True,0.3635498937528986,True,True,encoded
1089,RHEA:14985,True,0.5841880432881273,True,True,encoded
1090,RHEA:14993,False,,False,False,mapping_unsupported
1091,RHEA:15005,True,0.3349805267044349,True,True,encoded
1092,RHEA:15009,True,0.387732090605055,True,True,encoded
1093,RHEA:15013,True,0.9606877295591796,True,True,encoded
1094,RHEA:15017,True,0.4308470746187695,True,True,encoded
1095,RHEA:15025,True,0.81374252621529,True,True,encoded
1096,RHEA:15029,True,0.4301404169742172,True,True,encoded
1097,RHEA:15033,True,0.5870443173956849,True,True,encoded
1098,RHEA:15037,True,0.728116699481186,True,True,encoded
1099,RHEA:15045,True,0.8000564014438151,True,True,encoded
1100,RHEA:15053,True,0.408407033510994,True,True,encoded
1101,RHEA:15057,True,0.6388332054362102,True,True,encoded
1102,RHEA:15061,True,0.5819711663495953,True,True,encoded
1103,RHEA:15081,True,0.0425832256372299,True,True,encoded
1104,RHEA:15089,True,0.9596237778260244,False,False,clipzyme_graph_prereq_failed:reactant_product_map_sets_differ
1105,RHEA:15093,True,0.6616064708634214,True,True,encoded
1106,RHEA:15097,True,0.7589320920173557,True,True,encoded
1107,RHEA:15101,True,0.5887190831726682,True,True,encoded
1108,RHEA:15105,True,0.8177798932969654,True,True,encoded
1109,RHEA:15113,True,0.7534701135876938,True,True,encoded
1110,RHEA:15117,True,0.1834720767702111,True,True,encoded
1111,RHEA:15129,True,0.2284397966449005,True,True,encoded
1112,RHEA:15133,True,0.6886466083867012,True,True,encoded
1113,RHEA:15141,True,0.1467780257377283,True,True,encoded
1114,RHEA:15145,True,0.7410239629898911,True,True,encoded
1115,RHEA:15149,True,0.2871780319981662,True,True,encoded
1116,RHEA:15153,True,0.7515181595783686,True,True,encoded
1117,RHEA:15165,True,0.5749388209485264,True,True,encoded
1118,RHEA:15169,True,0.761449865439432,True,True,encoded
1119,RHEA:15173,True,0.2863685400383935,True,True,encoded
1120,RHEA:15177,True,0.3682891492266761,True,True,encoded
1121,RHEA:15181,True,0.0390333601203129,True,True,encoded
1122,RHEA:15185,True,0.2837850756732518,True,True,encoded
1123,RHEA:15189,True,0.5122000938452413,True,True,encoded
1124,RHEA:15193,True,0.242642605293862,True,True,encoded
1125,RHEA:15197,True,0.8095720697978639,True,True,encoded
1126,RHEA:15209,True,0.6144309945421869,True,True,encoded
1127,RHEA:15213,True,0.293685639610102,True,True,encoded
1128,RHEA:15221,True,0.6138783329040597,True,True,encoded
1129,RHEA:15225,True,0.0940798996866654,True,True,encoded
1130,RHEA:15229,True,0.1029014418302844,True,True,encoded
1131,RHEA:15233,True,0.9994601712865196,True,True,encoded
1132,RHEA:15241,True,0.2179349640124183,True,True,encoded
1133,RHEA:15245,True,0.462900418087775,False,False,clipzyme_graph_prereq_failed:unmapped_atoms
1134,RHEA:15249,True,0.4921804466446262,True,True,encoded
1135,RHEA:15253,True,0.7150960205351723,True,True,encoded
1136,RHEA:15257,True,0.965763824314227,True,True,encoded
1137,RHEA:15261,True,0.2445364642394121,True,True,encoded
1138,RHEA:15265,True,0.1207333424057379,True,True,encoded
1139,RHEA:15277,True,0.2433127462685335,True,True,encoded
1140,RHEA:15281,True,0.6447506746014007,True,True,encoded
1141,RHEA:15285,True,0.050558799688574,True,True,encoded
1142,RHEA:15297,True,0.7606813683427626,True,True,encoded
1143,RHEA:15305,True,0.5049086114265197,True,True,encoded
1144,RHEA:15309,True,0.0046759314848641,True,True,encoded
1145,RHEA:15313,True,0.9865897113005772,True,True,encoded
1146,RHEA:15321,True,0.2635329103346753,True,True,encoded
1147,RHEA:15325,True,0.1243480426493668,True,True,encoded
1148,RHEA:15329,True,0.7805224886497735,True,True,encoded
1149,RHEA:15341,True,0.0297963710505294,True,True,encoded
1150,RHEA:15349,True,0.735046636100966,True,True,encoded
1151,RHEA:15353,True,0.3630027983347681,True,True,encoded
1152,RHEA:15357,True,0.5387107490329033,True,True,encoded
1153,RHEA:15373,True,0.8983350115308897,True,True,encoded
1154,RHEA:15377,True,0.3032587809921882,True,True,encoded
1155,RHEA:15381,True,0.3932351471762544,True,True,encoded
1156,RHEA:15385,True,0.9895751361619604,True,True,encoded
1157,RHEA:15389,True,0.1424549190003506,True,True,encoded
1158,RHEA:15393,True,0.8493888642994197,True,True,encoded
