reaction_id,mapping_success,mapping_confidence,support_status
RHEA:57092,True,0.92525567476494,clipzyme_graph_prereq_failed:unmapped_atoms
RHEA:57420,False,,mapping_unsupported
RHEA:57516,True,0.1122349541472535,clipzyme_graph_prereq_failed:rdkit_parse_failed
RHEA:57520,True,0.234257049341432,clipzyme_graph_prereq_failed:rdkit_parse_failed
RHEA:57544,True,0.2547779680723827,clipzyme_graph_prereq_failed:rdkit_parse_failed
RHEA:57612,False,,mapping_unsupported
RHEA:57748,False,,mapping_unsupported
RHEA:57752,False,,mapping_unsupported
RHEA:57756,False,,mapping_unsupported
RHEA:57760,False,,mapping_unsupported
RHEA:57928,False,,mapping_unsupported
RHEA:58028,False,,mapping_unsupported
RHEA:58128,True,0.2875366937104065,clipzyme_graph_prereq_failed:reactant_product_map_sets_differ
RHEA:58132,True,0.2875366937104065,clipzyme_graph_prereq_failed:reactant_product_map_sets_differ
RHEA:58160,True,0.1292610984759876,clipzyme_graph_prereq_failed:unmapped_atoms
RHEA:58164,True,0.0461050323839462,clipzyme_graph_prereq_failed:reactant_product_map_sets_differ
RHEA:58172,True,0.0024243427010476,clipzyme_graph_prereq_failed:unmapped_atoms
RHEA:58276,False,,mapping_unsupported
RHEA:58336,True,0.4029591240537247,clipzyme_graph_prereq_failed:reactant_product_map_sets_differ
RHEA:58460,True,0.1396833675050467,clipzyme_graph_prereq_failed:unmapped_atoms
RHEA:58884,True,0.0868228457835776,clipzyme_graph_prereq_failed:unmapped_atoms
RHEA:58888,True,0.0977901431053619,clipzyme_graph_prereq_failed:unmapped_atoms
RHEA:58904,False,,mapping_unsupported
RHEA:58908,False,,mapping_unsupported
RHEA:59072,True,0.2462203736773359,clipzyme_graph_prereq_failed:unmapped_atoms
RHEA:59224,True,0.000419048357967,clipzyme_graph_prereq_failed:unmapped_atoms
RHEA:59332,True,0.2834025352648682,clipzyme_graph_prereq_failed:reactant_product_map_sets_differ
RHEA:59336,True,0.3043998779364057,clipzyme_graph_prereq_failed:reactant_product_map_sets_differ
RHEA:59340,True,0.2337515390714928,clipzyme_graph_prereq_failed:reactant_product_map_sets_differ
RHEA:59444,True,0.2210641791523547,clipzyme_graph_prereq_failed:reactant_product_map_sets_differ
