reaction_id,reaction_signature,reaction_smiles,source
RHEA:25460,CC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>C=C1CCCC2(C)CCC(C(C)C)=CC12,CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>C=C1CCCC2(C)CCC(C(C)C)=CC12.O=P([O-])([O-])OP(=O)([O-])O,current
RHEA:25464,CC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>C=C1C2CCC3C2C(C)(C)CCCC13C,CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>C=C1C2CCC3C2C(C)(C)CCCC13C.O=P([O-])([O-])OP(=O)([O-])O,current
RHEA:25468,CC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>CC1(C)CCC2(C(=O)O)CCC3(C)C(=CCC4C5(C)CC(O)C(O)C(C)(C)C5CCC43C)C2C1,CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>[H][C@]12CC=C3[C@]4([H])CC(C)(C)CC[C@]4(C(=O)O)CC[C@@]3(C)[C@]1(C)CC[C@@]1([H])C(C)(C)[C@@H](O)[C@H](O)C[C@]21C.O=P([O-])([O-])OP(=O)([O-])O,current
RHEA:25472,CC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>CC1=CC2C(CC1)C(C)=CCCC2(C)C,CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>CC1=CC2C(CC1)C(C)=CCCC2(C)C.O=P([O-])([O-])OP(=O)([O-])O,current
RHEA:25476,CC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>C=C1CCCC(C)(C)C2C=C(C)CCC12,CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>C=C1CCCC(C)(C)C2C=C(C)CCC12.O=P([O-])([O-])OP(=O)([O-])O,current
RHEA:25484,,CC(C)=CCC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>Nc1ncnc2ncnc12.O=P([O-])([O-])OP(=O)([O-])O,current
RHEA:25488,CC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>CC1=CCC2CC1C2(C)C,CC(C)=CCC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>CC1=CC[C@H]2C[C@@H]1C2(C)C.O=P([O-])([O-])OP(=O)([O-])O,current
RHEA:25492,,CC(C)=CCC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>Cc1ncnc1CN1CCc2c(c3ccccc3n2C)C1=O.O=P([O-])([O-])OP(=O)([O-])O,current
RHEA:25496,CC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>C=C1CCC2CC1C2(C)C,CC(C)=CCC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>C=C1CC[C@H]2C[C@@H]1C2(C)C.O=P([O-])([O-])OP(=O)([O-])O,current
RHEA:25500,CC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>CC1=CCC(=C(C)C)CC1,CC(C)=CCC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>CC1=CCC(=C(C)C)CC1.O=P([O-])([O-])OP(=O)([O-])O,current
RHEA:25504,CC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>C=C1C=CC(C(C)C)CC1,CC(C)=CCC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>C=C1C=CC(C(C)C)CC1.O=P([O-])([O-])OP(=O)([O-])O,current
RHEA:25508,CC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>C=C1CCC2(C(C)C)CC12,CC(C)=CCC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>[H][C@@]12C[C@]1(C(C)C)CCC2=C.O=P([O-])([O-])OP(=O)([O-])O,current
RHEA:25524,CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>C=C1CCC2C(C)(C)CCCC2(C)C1CCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-],CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>[H][C@@]12CCC(=C)[C@@H](CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-])[C@@]1(C)CCCC2(C)C,current
RHEA:25532,C=C1CCC2C(C)(C)CCCC2(C)C1CCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>C=CC1=CCC2C(CCC3C(C)(C)CCCC23C)C1C,[H][C@]12CCC(=C)[C@@H](CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-])[C@]1(C)CCCC2(C)C>>[H][C@@]12CC=C(C=C)[C@@H](C)[C@@]1([H])CC[C@]1([H])C(C)(C)CCC[C@@]21C.O=P([O-])([O-])OP(=O)([O-])O,current
RHEA:25536,C=C1CCC2C(C)(C)CCCC2(C)C1CCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>C=CC1(C)C=C2CCC3C(C)(C)CCCC3(C)C2CC1,[H][C@]12CCC(=C)[C@@H](CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-])[C@]1(C)CCCC2(C)C>>[H][C@@]12CC[C@@](C)(C=C)C=C1CC[C@]1([H])C(C)(C)CCC[C@@]21C.O=P([O-])([O-])OP(=O)([O-])O,current
RHEA:25540,C=C1CCC2C(C)(C)CCCC2(C)C1CCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>C=CC1(C)C=C2CCC3C(C)(C)CCCC3(C)C2CC1,[H][C@]12CCC(=C)[C@@H](CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-])[C@]1(C)CCCC2(C)C>>[H][C@@]12CC[C@](C)(C=C)C=C1CC[C@]1([H])C(C)(C)CCC[C@@]21C.O=P([O-])([O-])OP(=O)([O-])O,current
RHEA:25544,C=C1CCC2C(C)(C)CCCC2(C)C1CCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>C=CC1(C)CC=C2C(CCC3C(C)(C)CCCC23C)C1,[H][C@]12CCC(=C)[C@@H](CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-])[C@]1(C)CCCC2(C)C>>[H][C@@]12CC[C@]3([H])C(C)(C)CCC[C@@]3(C)C1=CC[C@](C)(C=C)C2.O=P([O-])([O-])OP(=O)([O-])O,current
RHEA:25548,,[H][C@@]12CCC(=C)[C@H](CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-])[C@@]1(C)CCCC2(C)C.[H][C@]12CC=C(C(C)C)C=C1CC[C@@]1([H])C(C)(C)CCC[C@]21C>>O=P([O-])([O-])OP(=O)([O-])O,current
RHEA:25552,C=C1CCC2C(C)(C)CCCC2(C)C1CCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>CC1=CC2CCC3C(C)(C)CCCC3(C)C23CCC1C3,[H][C@@]12CCC(=C)[C@@H](CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-])[C@@]1(C)CCCC2(C)C>>[H][C@@]12CC[C@@]3([H])C=C(C)[C@@H]4CC[C@]3(C4)[C@@]1(C)CCCC2(C)C.O=P([O-])([O-])OP(=O)([O-])O,current
RHEA:25556,C=C1CCC2C(C)(C)CCCC2(C)C1CCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>C=C1CCC23CC1CC2CCC1C(C)(C)CCCC13C,[H][C@@]12CCC(=C)[C@@H](CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-])[C@@]1(C)CCCC2(C)C>>[H][C@@]12CC[C@@]3([H])C(C)(C)CCC[C@]3(C)[C@@]13CCC(=C)[C@@H](C2)C3.O=P([O-])([O-])OP(=O)([O-])O,current
RHEA:25560,C=C1CCC2C(C)(C)CCCC2(C)C1CCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>C=CC1(C)CCC2C(=CCC3C(C)(C)CCCC23C)C1,[H][C@@]12CCC(=C)[C@@H](CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-])[C@@]1(C)CCCC2(C)C>>[H][C@@]12CC=C3C[C@](C)(C=C)CC[C@@]3([H])[C@@]1(C)CCCC2(C)C.O=P([O-])([O-])OP(=O)([O-])O,current
RHEA:25613,CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>CC(=CCOP(=O)([O-])OP(=O)([O-])[O-])CCC1(C)C(C)CCC2(C)C(C)=CCCC21,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>[H][C@@]12CCC=C(C)[C@@]1(C)CC[C@@H](C)[C@@]2(C)CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-],current
RHEA:25617,CC(=CCOP(=O)([O-])OP(=O)([O-])[O-])CCC1(C)C(C)CCC2(C)C(C)=CCCC21>>C=CC(=C)CCC1(C)C(C)CCC2(C)C(C)=CCCC21,[H][C@@]12CCC=C(C)[C@@]1(C)CC[C@@H](C)[C@@]2(C)CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>[H][C@@]12CCC=C(C)[C@@]1(C)CC[C@@H](C)[C@@]2(C)CCC(=C)C=C.O=P([O-])([O-])OP(=O)([O-])O,current
RHEA:25621,CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>N=C(N)NCCCC(N)C(=O)N1CCCC1C(=O)N1CCCC1C(=O)NCC(=O)NC(Cc1ccccc1)C(=O)NC(CO)C(=O)N1CCCC1C(=O)NC(Cc1ccccc1)C(=O)NC(CCCNC(=N)N)C(=O)O,CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>N=C(N)NCCC[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H]1CCCN1C(=O)[C@H](CO)NC(=O)[C@H](Cc1ccccc1)NC(=O)CNC(=O)[C@@H]1CCCN1C(=O)[C@@H]1CCCN1C(=O)[C@@H](N)CCCNC(=N)N)C(=O)O,current
RHEA:25641,NC(=O)c1ccc[n+](C2OC(COP(=O)([O-])OP(=O)([O-])OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)([O-])[O-])C3O)C(O)C2O)c1>>NC(=O)C1=CN(C2OC(COP(=O)([O-])OP(=O)([O-])OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)([O-])[O-])C3O)C(O)C2O)C=CC1,CC(C)[C@@H]1CC[C@@H](C)CC1=O.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)c1.CC(C)=C1CC[C@@H](C)CC1=O>>NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.[H+],current
RHEA:25645,NC(=O)c1ccc[n+](C2OC(COP(=O)([O-])OP(=O)([O-])OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)([O-])[O-])C3O)C(O)C2O)c1>>NC(=O)C1=CN(C2OC(COP(=O)([O-])OP(=O)([O-])OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)([O-])[O-])C3O)C(O)C2O)C=CC1,CC(C)[C@H]1CC[C@@H](C)CC1=O.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)c1.CC(C)=C1CC[C@@H](C)CC1=O>>NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.[H+],current
RHEA:25649,NC(=O)c1ccc[n+](C2OC(COP(=O)([O-])OP(=O)([O-])OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)([O-])[O-])C3O)C(O)C2O)c1>>NC(=O)C1=CN(C2OC(COP(=O)([O-])OP(=O)([O-])OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)([O-])[O-])C3O)C(O)C2O)C=CC1,C=C(C)[C@H]1CC[C@@H](C)CC1=O.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)c1.[H][C@]1(C(=C)C)CCC(C)=CC1=O>>NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.[H+],current
RHEA:25662,CC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>CC1=CCC2CC1C2(C)C,CC(C)=CCC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>CC1=CCC2CC1C2(C)C.O=P([O-])([O-])OP(=O)([O-])O,current
RHEA:25666,CC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>C=C1CCC2CC1C2(C)C,CC(C)=CCC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>C=C1CCC2CC1C2(C)C.O=P([O-])([O-])OP(=O)([O-])O,current
RHEA:25694,CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-],C=C(C)CCOP(=O)([O-])OP(=O)([O-])[O-].CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-].O=P([O-])([O-])OP(=O)([O-])O,current
RHEA:25759,C=C1CCC2C(C)(C)CCCC2(C)C1CCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>CC1=CC23CCC4C(C)(C)CCCC4(C)C2CCC1C3,[H][C@]12CCC(=C)[C@@H](CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-])[C@]1(C)CCCC2(C)C>>[H][C@@]12CC[C@@H]3C[C@]1(C=C3C)CC[C@]1([H])C(C)(C)CCC[C@@]21C.O=P([O-])([O-])OP(=O)([O-])O,current
RHEA:25976,,[H][C@]12CC[C@]3(C1)C(=C(C)C2(C)C)CC[C@@H]3C.[S]1[Fe][S][Fe+]1.O=O.[H+].[H][C@]12CC[C@]3(C1)C(=C(C)C2(C)C)[C@@H](O)C[C@@H]3C.[S]1[Fe+][S][Fe+]1>>[H]O[H],current
RHEA:25980,,[H][C@]12CC[C@]3(C1)C(=C(C)C2(C)C)[C@@H](O)C[C@@H]3C.[S]1[Fe][S][Fe+]1.O=O.[H+].[H][C@]12CC[C@]3(C1)C(=C(C)C2(C)C)C(=O)C[C@@H]3C>>[S]1[Fe+][S][Fe+]1.[H]O[H],current
RHEA:25984,,[H][C@]12CC[C@]3(C1)C(=C(C)C2(C)C)CC[C@@H]3C.[S]1[Fe][S][Fe+]1.O=O.[H+].[H][C@]12CC[C@]3(C1)C(=C(C)C2(C)C)[C@H](O)C[C@@H]3C.[S]1[Fe+][S][Fe+]1>>[H]O[H],current
RHEA:25988,,[H][C@]12CC[C@]3(C1)C(=C(C)C2(C)C)[C@H](O)C[C@@H]3C.[S]1[Fe][S][Fe+]1.O=O.[H+].[H][C@]12CC[C@]3(C1)C(=C(C)C2(C)C)C(=O)C[C@@H]3C>>[S]1[Fe+][S][Fe+]1.[H]O[H],current
RHEA:25992,CC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>CC1=C2CCC(C)C23CCC(C3)C1(C)C,CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>[H][C@]12CC[C@]3(C1)C(=C(C)C2(C)C)CC[C@@H]3C.O=P([O-])([O-])OP(=O)([O-])O,current
RHEA:26081,CC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>CC(C)=CCCC(C)=C1CC=C(C)CC1,CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>CC(C)=CCC/C(C)=C1CC=C(C)CC1.O=P([O-])([O-])OP(=O)([O-])O,current
RHEA:26115,CC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>CC1CCC2C(C)(C)C3CC12CCC3(C)O,CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-].[H]O[H]>>[H][C@@]12CC[C@@H](C)[C@@]13CC[C@](C)(O)[C@H](C3)C2(C)C.O=P([O-])([O-])OP(=O)([O-])O,current
RHEA:26128,,[H][C@@]12CCC(=C)[C@H](CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-])[C@@]1(C)CCCC2(C)C.[H][C@]12CC[C@](C)(C=C)CC1=CC[C@@]1([H])C(C)(C)CCC[C@]21C>>O=P([O-])([O-])OP(=O)([O-])O,current
RHEA:26160,CC(C)=CCCC(C)=CCCC(C)=CCCC=C(C)CCC=C(C)CCC1OC1(C)C>>CC(C)=CCCC(C)=CCCC(C)C1(C)CCC2=C1CCC1C2(C)CCC(O)C1(C)C,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C=C(C)CC/C=C(C)CC[C@@H]1OC1(C)C>>[H][C@@]12CCC3=C(CC[C@]3(C)[C@H](C)CC/C=C(C)CCC=C(C)C)[C@@]1(C)CC[C@H](O)C2(C)C,current
RHEA:26213,C=C1CCC2C(C)(C)CCCC2(C)C1CCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>O=C1c2ccc(O)cc2C(=O)c2ccc(O)cc21,[H][C@@]12CCC(=C)[C@@H](CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-])[C@@]1(C)CCCC2(C)C.[H]O[H]>>O=C1c2ccc(O)cc2C(=O)c2ccc(O)cc21.O=P([O-])([O-])OP(=O)([O-])O,current
RHEA:26245,CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>CC1=C2CC3(C)CCC(C(C)C)=C3CCC(C)C2CC1,CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>[H][C@@]12CCC(C)=C1C[C@@]1(C)CCC(C(C)C)=C1CC[C@@H]2C.O=P([O-])([O-])OP(=O)([O-])O,current
RHEA:26430,,[H][C@@]12CCC(=C)[C@H](CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-])[C@@]1(C)CCCC2(C)C.[H]O[H].[H][C@]12CC[C@H]3C[C@]1(CC[C@@]1([H])C(C)(C)CCC[C@]21C)C[C@@]3(C)O>>O=P([O-])([O-])OP(=O)([O-])O,current
RHEA:27421,CC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>C=CC(C)=CCC=C(C)CCC=C(C)C,CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>C=C/C(C)=C/C/C=C(C)CCC=C(C)C.O=P([O-])([O-])OP(=O)([O-])O,current
RHEA:27425,CC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>C=CC(=C)CCC=C(C)CCC=C(C)C,CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>C=CC(=C)CC/C=C(C)CCC=C(C)C.O=P([O-])([O-])OP(=O)([O-])O,current
RHEA:27526,CC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>CC(C)=CCCC(C)=CCCC(C)=CCO,CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-].[H]O[H]>>CC(C)=CCC/C(C)=C/CC/C(C)=C/CO.O=P([O-])([O-])OP(=O)([O-])O,current
RHEA:27530,CC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>C=CC(C)(O)CCC=C(C)CCC=C(C)C,CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-].[H]O[H]>>C=C[C@@](C)(O)CC/C=C(C)CCC=C(C)C.O=P([O-])([O-])OP(=O)([O-])O,current
RHEA:27534,CC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>C=CC(C)(O)CCC=C(C)CCC=C(C)C,CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-].[H]O[H]>>C=C[C@](C)(O)CC/C=C(C)CCC=C(C)C.O=P([O-])([O-])OP(=O)([O-])O,current
RHEA:27830,CC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>C=C1C=CC(C(C)C)CC1,CC(C)=CCC/C(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>C=C1C=CC(C(C)C)CC1.O=P([O-])([O-])OP(=O)([O-])O,current
RHEA:27954,CC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>CC1CCC2C(C)(C)CC3(C)CCC1C23O,CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-].[H]O[H]>>[H][C@]12CC[C@@H](C)[C@@H]3CC[C@@](C)(CC1(C)C)[C@@]32O.O=P([O-])([O-])OP(=O)([O-])O,current
RHEA:28266,CC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>C=C(CCC=C(C)C)C1CC=C(C)CC1,CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>[H][C@@]1(C(=C)CCC=C(C)C)CC=C(C)CC1.O=P([O-])([O-])OP(=O)([O-])O,current
RHEA:28282,C=C(CCC=C(C)C)C1CC=C(C)CC1>>CC1=CCC(C2=CCCC(C)(C)C2)CC1,[H][C@@]1(C(=C)CCC=C(C)C)CC=C(C)CC1>>[H][C@@]1(C2=CCCC(C)(C)C2)CC=C(C)CC1,current
RHEA:28290,CC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>CC1=CCC2C(C)(C)CCCC2(C)C1CO,CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-].[H]O[H]>>[H][C@@]12CC=C(C)[C@H](CO)[C@@]1(C)CCCC2(C)C.O=P([O-])([O-])OP(=O)([O-])O,current
RHEA:28294,CC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>C=C1CCC=C(C)CCC2C1CC2(C)C,CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>[H][C@@]12CC/C(C)=C/CCC(=C)[C@@]1([H])CC2(C)C.O=P([O-])([O-])OP(=O)([O-])O,current
RHEA:28298,CC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>CC(C)=CCCC(C)=C1CC=C(C)CC1,CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>CC(C)=CCC/C(C)=C1/CC=C(C)CC1.O=P([O-])([O-])OP(=O)([O-])O,current
RHEA:28302,CC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>CC1=CC=C(C(C)C)CCC(C)=CCC1,CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>C/C1=CC=C(C(C)C)CC/C(C)=C/CC1.O=P([O-])([O-])OP(=O)([O-])O,current
RHEA:28635,CC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>C=C(C)C1CC=C2CCCC(C)C2(C)C1,CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>C=C(C)[C@@H]1CC=C2CCC[C@@H](C)[C@@]2(C)C1.O=P([O-])([O-])OP(=O)([O-])O,current
RHEA:28639,CC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>C=C1CCC(C(C)C)C2C=C(C)CCC12,CC(C)=CCC/C(C)=C/CC/C(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>[H][C@]12CCC(C)=C[C@]1([H])[C@@H](C(C)C)CCC2=C.O=P([O-])([O-])OP(=O)([O-])O,current
RHEA:28643,CC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>CC(C)=CCCC(C)C1C=CC(C)=CC1,CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>[H][C@@]1([C@@H](C)CCC=C(C)C)C=CC(C)=CC1.O=P([O-])([O-])OP(=O)([O-])O,current
RHEA:29483,CC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>C=C(C)C1CCC2(C)CCCC(=C)C2C1,CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>[H][C@@]1(C(=C)C)CC[C@@]2(C)CCCC(=C)[C@]2([H])C1.O=P([O-])([O-])OP(=O)([O-])O,current
RHEA:29487,CC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>Cc1cccc(Nc2ccccc2C(=O)O)c1C,CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>Cc1cccc(Nc2ccccc2C(=O)O)c1C.O=P([O-])([O-])OP(=O)([O-])O,current
RHEA:29491,CC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>C=C1C=C2C(C(C)C)CCC(C)C2CC1,CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>[H][C@@]12CCC(=C)C=C1[C@@H](C(C)C)CC[C@H]2C.O=P([O-])([O-])OP(=O)([O-])O,current
RHEA:29495,CC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>C=C1CCCC2(C)CCC(C(C)(C)O)CC12,CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-].[H]O[H]>>[H][C@@]12C[C@H](C(C)(C)O)CC[C@@]1(C)CCCC2=C.O=P([O-])([O-])OP(=O)([O-])O,current
