direction,budget,query_id,n_occurrences,best_positive_rank,benchmark_candidate_count,nonconformity_score,query_applicability_score,applicability_group,holdout_partition
reaction_to_enzyme,20,MARTS_RXN_8b03f1de5fceaefb,1,2,1421,0.0007042253521126761,0.6864921007011939,moderate,test
reaction_to_enzyme,20,MARTS_RXN_8c6cae136e8be45f,1,890,1421,0.6260563380281691,0.7630472865819267,moderate,test
reaction_to_enzyme,20,MARTS_RXN_8d049834636c4bf1,1,17,1421,0.011267605633802818,0.7159666122759553,moderate,calibration
reaction_to_enzyme,20,MARTS_RXN_8d2492a66172fc60,2,289,1421,0.2028169014084507,0.4837771151362835,weak,test
reaction_to_enzyme,20,MARTS_RXN_8d7f7dd54117072a,1,1005,1421,0.7070422535211267,0.49992933696305575,weak,calibration
reaction_to_enzyme,20,MARTS_RXN_908734b433c369e2,1,314,1421,0.22042253521126762,0.5184404795157546,weak,test
reaction_to_enzyme,20,MARTS_RXN_90bccccecf9cfb07,1,4,1421,0.002112676056338028,0.5110422789848229,weak,test
reaction_to_enzyme,20,MARTS_RXN_9239c973f487b019,1,313,1421,0.21971830985915494,0.5763240403499957,weak,test
reaction_to_enzyme,20,MARTS_RXN_932a9e24c66214c5,1,536,1421,0.3767605633802817,0.540137021965443,weak,calibration
reaction_to_enzyme,20,MARTS_RXN_96ac57c793266e5e,2,489,1421,0.3436619718309859,0.6442185069172663,moderate,calibration
reaction_to_enzyme,20,MARTS_RXN_9799d98e2a755a35,1,1274,1421,0.8964788732394366,0.5953335449349919,weak,test
reaction_to_enzyme,20,MARTS_RXN_9864ce62f34c27cb,1,628,1421,0.4415492957746479,0.5377319127772727,weak,calibration
reaction_to_enzyme,20,MARTS_RXN_98758b30deafb117,1,779,1421,0.547887323943662,0.3924989285415689,weak,test
reaction_to_enzyme,20,MARTS_RXN_9927ff5db9e4a239,1,47,1421,0.0323943661971831,0.5343914114784375,weak,test
reaction_to_enzyme,20,MARTS_RXN_9aca0b07537d223f,1,863,1421,0.6070422535211267,0.5917729658431935,weak,test
reaction_to_enzyme,20,MARTS_RXN_9bfd169ae97ddf61,4,139,1421,0.09718309859154929,0.7699612829978778,moderate,calibration
reaction_to_enzyme,20,MARTS_RXN_9c359e8d58c70d61,1,29,1421,0.01971830985915493,0.7327588163809825,moderate,test
reaction_to_enzyme,20,MARTS_RXN_9c7db311ef6f788e,1,661,1421,0.4647887323943662,0.5806410560952795,weak,calibration
reaction_to_enzyme,20,MARTS_RXN_9d212bb942092d78,1,586,1421,0.4119718309859155,0.4227158982985893,weak,calibration
reaction_to_enzyme,20,MARTS_RXN_a1bdb236418d6df7,1,3,1421,0.0014084507042253522,0.7194663084588635,moderate,test
reaction_to_enzyme,20,MARTS_RXN_a330ce4c40995688,1,210,1421,0.1471830985915493,0.6206374166236799,moderate,calibration
reaction_to_enzyme,20,MARTS_RXN_a3395ba9b8c61185,1,27,1421,0.018309859154929577,0.8733751023114208,strong,test
reaction_to_enzyme,20,MARTS_RXN_a3e15b2ae79d1153,1,235,1421,0.1647887323943662,0.6853587352094853,moderate,test
reaction_to_enzyme,20,MARTS_RXN_a40190329c758c7f,1,747,1421,0.5253521126760563,0.6537425326181548,moderate,test
reaction_to_enzyme,20,MARTS_RXN_a5374cc39ade96ae,1,108,1421,0.07535211267605633,0.5581926737469751,weak,calibration
reaction_to_enzyme,20,MARTS_RXN_a78f2392f8c21c04,2,1034,1421,0.7274647887323944,0.5840344275502873,weak,test
reaction_to_enzyme,20,MARTS_RXN_a835c7512bd8dffd,1,920,1421,0.6471830985915493,0.3849153709937976,weak,calibration
reaction_to_enzyme,20,MARTS_RXN_a9c17147ad90cb93,1,280,1421,0.1964788732394366,0.6565070822049555,moderate,calibration
reaction_to_enzyme,20,MARTS_RXN_aaa305f17a3010cd,1,49,1421,0.03380281690140845,0.7434250423817144,moderate,test
reaction_to_enzyme,20,MARTS_RXN_ad8e38949c9e302b,1,100,1421,0.06971830985915493,0.40106220567737094,weak,test
reaction_to_enzyme,20,MARTS_RXN_b1f6de0feffa6a5e,1,6,1421,0.0035211267605633804,0.5381389601563363,weak,test
reaction_to_enzyme,20,MARTS_RXN_b3860010df2b771f,1,16,1421,0.01056338028169014,0.7266896004016141,moderate,calibration
reaction_to_enzyme,20,MARTS_RXN_b3c865336ac365fa,1,76,1421,0.0528169014084507,0.7523129321864065,moderate,calibration
reaction_to_enzyme,20,MARTS_RXN_b44a6383dd2aaa1e,1,1226,1421,0.8626760563380281,0.45056171067781364,weak,calibration
reaction_to_enzyme,20,MARTS_RXN_b72409fe507d2e20,1,18,1421,0.011971830985915493,0.471222828789733,weak,test
reaction_to_enzyme,20,MARTS_RXN_b89583d7f0d90b88,1,32,1421,0.021830985915492956,0.5376741502998807,weak,test
reaction_to_enzyme,20,MARTS_RXN_bac5b3b4b30df15d,1,3,1421,0.0014084507042253522,0.5652268974070548,weak,calibration
reaction_to_enzyme,20,MARTS_RXN_bb0c8b67ae81b96c,1,180,1421,0.126056338028169,0.6744142958231428,moderate,calibration
reaction_to_enzyme,20,MARTS_RXN_be324f8633fc718b,2,29,1421,0.01971830985915493,0.5988666045378767,weak,test
reaction_to_enzyme,20,MARTS_RXN_be815318a50a29dc,1,241,1421,0.16901408450704225,0.7235230750373404,moderate,calibration
reaction_to_enzyme,20,MARTS_RXN_bf12f5d59166518d,1,390,1421,0.273943661971831,0.6899846870910619,moderate,calibration
reaction_to_enzyme,20,MARTS_RXN_c0d41a7707a36816,1,366,1421,0.25704225352112675,0.598846320612037,weak,calibration
reaction_to_enzyme,20,MARTS_RXN_c29f1cca3044ee37,4,297,1421,0.2084507042253521,0.6136189289824411,weak,calibration
reaction_to_enzyme,20,MARTS_RXN_c2e48d0936622fb5,1,652,1421,0.4584507042253521,0.6228250409347604,moderate,calibration
reaction_to_enzyme,20,MARTS_RXN_c38237fa511c255a,1,120,1421,0.08380281690140845,0.8542858481592341,strong,calibration
reaction_to_enzyme,20,MARTS_RXN_c47716e3c171dcec,1,587,1421,0.4126760563380282,0.602050929619813,moderate,calibration
reaction_to_enzyme,20,MARTS_RXN_c4cfcdfee60d6644,1,1119,1421,0.7873239436619718,0.2725891532251052,weak,calibration
reaction_to_enzyme,20,MARTS_RXN_c7f62ba677aef5ac,1,401,1421,0.28169014084507044,0.5401202481875943,weak,calibration
reaction_to_enzyme,20,MARTS_RXN_c82f9ce748cd25cd,1,26,1421,0.017605633802816902,0.7795435557200497,moderate,test
reaction_to_enzyme,20,MARTS_RXN_c9b279de04421c5d,3,343,1421,0.24084507042253522,0.5206611100356392,weak,test
reaction_to_enzyme,20,MARTS_RXN_cab46dc67f5d9643,1,612,1421,0.43028169014084505,0.6170646516578505,moderate,test
reaction_to_enzyme,20,MARTS_RXN_cda281fba2bde3f9,1,496,1421,0.3485915492957746,0.6313012801900119,moderate,test
reaction_to_enzyme,20,MARTS_RXN_cffca17c4e58c2b9,1,438,1421,0.3077464788732394,0.5368830521757497,weak,test
reaction_to_enzyme,20,MARTS_RXN_d0c235775bc5fa24,1,65,1421,0.04507042253521127,0.6612988932542241,moderate,test
reaction_to_enzyme,20,MARTS_RXN_d147768eaf206e54,1,594,1421,0.4176056338028169,0.4804670220554894,weak,calibration
reaction_to_enzyme,20,MARTS_RXN_d1d507ef878dbc29,1,16,1421,0.01056338028169014,0.7016970525567039,moderate,test
reaction_to_enzyme,20,MARTS_RXN_d4bafc235050ff51,1,272,1421,0.1908450704225352,0.6900920710436654,moderate,test
reaction_to_enzyme,20,MARTS_RXN_d4f733465fb3692b,1,283,1421,0.19859154929577466,0.5310393432907383,weak,test
reaction_to_enzyme,20,MARTS_RXN_d86b1fdbc72dc191,3,1410,1421,0.9922535211267606,0.645803999108028,moderate,test
reaction_to_enzyme,20,MARTS_RXN_dd89a5b3606fb5ca,3,1073,1421,0.7549295774647887,0.462929352183509,weak,calibration
reaction_to_enzyme,20,MARTS_RXN_de164cb3f0e10ea4,4,50,1421,0.03450704225352113,0.7052329450570447,moderate,calibration
reaction_to_enzyme,20,MARTS_RXN_df06835b65dd8073,1,21,1421,0.014084507042253521,0.7046475668146903,moderate,calibration
reaction_to_enzyme,20,MARTS_RXN_df3107f9c1032e3d,1,63,1421,0.04366197183098591,0.5015622958124433,weak,calibration
reaction_to_enzyme,20,MARTS_RXN_e056c9e6d498412e,1,38,1421,0.026056338028169014,0.6531039109006901,moderate,test
reaction_to_enzyme,20,MARTS_RXN_e266d387018a41d7,1,501,1421,0.352112676056338,0.40536520352036615,weak,test
reaction_to_enzyme,20,MARTS_RXN_e71ff45cbd78c666,1,261,1421,0.18309859154929578,0.5604696896556324,weak,test
reaction_to_enzyme,20,MARTS_RXN_e7770b1f70c76223,1,393,1421,0.27605633802816903,0.32857938716591734,weak,calibration
reaction_to_enzyme,20,MARTS_RXN_e9ed9dc21c00f52b,1,27,1421,0.018309859154929577,0.6945360881888111,moderate,test
reaction_to_enzyme,20,MARTS_RXN_eba646fdd0707683,1,989,1421,0.6957746478873239,0.7307343330199881,moderate,test
reaction_to_enzyme,20,MARTS_RXN_ecb0de88d8e06b4c,1,6,1421,0.0035211267605633804,0.6312530373323907,moderate,test
reaction_to_enzyme,20,MARTS_RXN_ed3cf125a033969c,1,239,1421,0.1676056338028169,0.5784446327231813,weak,test
reaction_to_enzyme,20,MARTS_RXN_ed65fc0ae86103c3,4,443,1421,0.3112676056338028,0.5585005892595203,weak,test
reaction_to_enzyme,20,MARTS_RXN_eddada43cb766fb4,1,64,1421,0.044366197183098595,0.5475859008662178,weak,calibration
reaction_to_enzyme,20,MARTS_RXN_eec1da2d17062901,2,97,1421,0.0676056338028169,0.6485490166117993,moderate,calibration
reaction_to_enzyme,20,MARTS_RXN_efd2739d909f2991,1,206,1421,0.1443661971830986,0.5279808246728738,weak,calibration
reaction_to_enzyme,20,MARTS_RXN_f0fe69f8e0b7d8e9,1,552,1421,0.3880281690140845,0.8056217885883344,strong,test
reaction_to_enzyme,20,MARTS_RXN_f12698751b7a845b,1,6,1421,0.0035211267605633804,0.6579906044722028,moderate,test
reaction_to_enzyme,20,MARTS_RXN_f5414ceb0f1f5ab4,1,35,1421,0.023943661971830985,0.49108487102195497,weak,test
reaction_to_enzyme,20,MARTS_RXN_f7cc3793e8fe05f4,1,169,1421,0.11830985915492957,0.7253123549633995,moderate,calibration
reaction_to_enzyme,20,MARTS_RXN_fa03c166bbd74319,1,350,1421,0.24577464788732395,0.6907156800685976,moderate,calibration
reaction_to_enzyme,20,MARTS_RXN_fa0e122a530ffc89,1,25,1421,0.016901408450704224,0.5203449410538338,weak,test
reaction_to_enzyme,20,MARTS_RXN_faf8834b256f41eb,2,304,1421,0.21338028169014084,0.49738812975828073,weak,calibration
reaction_to_enzyme,20,MARTS_RXN_fb686c0d23a3ed03,2,1133,1421,0.7971830985915493,0.5671241069439187,weak,test
reaction_to_enzyme,20,MARTS_RXN_fd49ae10b01dfae9,1,698,1421,0.4908450704225352,0.6618075958187264,moderate,test
