enzyme_id,uniprot_id,status,attempted_versions,downloaded_version,download_url,local_path,error
B9X0J1,B9X0J1,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/B9X0J1.cif,
C0KWV3,C0KWV3,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/C0KWV3.cif,
C0KWV4,C0KWV4,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/C0KWV4.cif,
C0KWV5,C0KWV5,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/C0KWV5.cif,
C0KWV6,C0KWV6,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/C0KWV6.cif,
C0KWV7,C0KWV7,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/C0KWV7.cif,
C0PPM5,C0PPM5,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/C0PPM5.cif,
C0PPR1,C0PPR1,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/C0PPR1.cif,
C0PT35,C0PT35,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/C0PT35.cif,
C0PTH8,C0PTH8,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/C0PTH8.cif,
C1K5M2,C1K5M2,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/C1K5M2.cif,
C1K5M3,C1K5M3,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/C1K5M3.cif,
C3RSF5,C3RSF5,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/C3RSF5.cif,
C5I9X1,C5I9X1,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/C5I9X1.cif,
C5YHH7,C5YHH7,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/C5YHH7.cif,
C5YHI2,C5YHI2,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/C5YHI2.cif,
C7ASI9,C7ASI9,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/C7ASI9.cif,
C7E5V7,C7E5V7,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/C7E5V7.cif,
C7E5V8,C7E5V8,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/C7E5V8.cif,
C7E5V9,C7E5V9,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/C7E5V9.cif,
C7E5W0,C7E5W0,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/C7E5W0.cif,
C7PLV2,C7PLV2,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/C7PLV2.cif,
C8VE79,C8VE79,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/C8VE79.cif,
C8VE82,C8VE82,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/C8VE82.cif,
C8VN91,C8VN91,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/C8VN91.cif,
C8VQ92,C8VQ92,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/C8VQ92.cif,
C8VQ93,C8VQ93,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/C8VQ93.cif,
C8VQ98,C8VQ98,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/C8VQ98.cif,
C8XPS0,C8XPS0,failed,v4:http_error=404|v3:http_error=404|v2:http_error=404,,,,v4:http_error=404; v3:http_error=404; v2:http_error=404
C9E894,C9E894,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/C9E894.cif,
C9K1X5,C9K1X5,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/C9K1X5.cif,
C9K1X6,C9K1X6,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/C9K1X6.cif,
C9K1X7,C9K1X7,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/C9K1X7.cif,
C9K2Q2,C9K2Q2,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/C9K2Q2.cif,
C9K2Q3,C9K2Q3,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/C9K2Q3.cif,
D0UZK2,D0UZK2,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/D0UZK2.cif,
D0VMR5,D0VMR5,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/D0VMR5.cif,
D0VMR6,D0VMR6,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/D0VMR6.cif,
D0VMR7,D0VMR7,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/D0VMR7.cif,
D0VMR8,D0VMR8,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/D0VMR8.cif,
D1MX85,D1MX85,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/D1MX85.cif,
D1MX86,D1MX86,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/D1MX86.cif,
D1MX87,D1MX87,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/D1MX87.cif,
D1MX88,D1MX88,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/D1MX88.cif,
D1MX89,D1MX89,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/D1MX89.cif,
D2B747,D2B747,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/D2B747.cif,
D2E9W6,D2E9W6,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/D2E9W6.cif,
D2K762,D2K762,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/D2K762.cif,
D2YZP9,D2YZP9,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/D2YZP9.cif,
D3KYU2,D3KYU2,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/D3KYU2.cif,
D5KXD2,D5KXD2,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/D5KXD2.cif,
D5SJ87,D5SJ87,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/D5SJ87.cif,
D5SK09,D5SK09,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/D5SK09.cif,
D5SL78,D5SL78,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/D5SL78.cif,
D7NJ68,D7NJ68,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/D7NJ68.cif,
D7PHY9,D7PHY9,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/D7PHY9.cif,
D7PHZ0,D7PHZ0,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/D7PHZ0.cif,
D7PHZ1,D7PHZ1,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/D7PHZ1.cif,
D7PHZ2,D7PHZ2,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/D7PHZ2.cif,
D7PHZ3,D7PHZ3,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/D7PHZ3.cif,
D7PHZ4,D7PHZ4,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/D7PHZ4.cif,
D7PHZ5,D7PHZ5,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/D7PHZ5.cif,
D7PHZ6,D7PHZ6,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/D7PHZ6.cif,
D7PHZ7,D7PHZ7,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/D7PHZ7.cif,
D7PHZ8,D7PHZ8,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/D7PHZ8.cif,
D7PHZ9,D7PHZ9,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/D7PHZ9.cif,
D7UTD0,D7UTD0,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/D7UTD0.cif,
D7UTD1,D7UTD1,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/D7UTD1.cif,
D8RLD3,D8RLD3,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/D8RLD3.cif,
D8RNZ9,D8RNZ9,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/D8RNZ9.cif,
D8S255,D8S255,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/D8S255.cif,
D9XD61,D9XD61,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/D9XD61.cif,
D9XDR8,D9XDR8,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/D9XDR8.cif,
E0D7H5,E0D7H5,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/E0D7H5.cif,
E0D7H6,E0D7H6,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/E0D7H6.cif,
E2E2N3,E2E2N3,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/E2E2N3.cif,
E2E2N4,E2E2N4,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/E2E2N4.cif,
E2E2N5,E2E2N5,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/E2E2N5.cif,
E2E2N7,E2E2N7,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/E2E2N7.cif,
E2E2N8,E2E2N8,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/E2E2N8.cif,
E2E2P0,E2E2P0,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/E2E2P0.cif,
E2E2P1,E2E2P1,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/E2E2P1.cif,
E2E2P2,E2E2P2,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/E2E2P2.cif,
E2IHE0,E2IHE0,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/E2IHE0.cif,
E2IUA6,E2IUA6,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/E2IUA6.cif,
E2IUA7,E2IUA7,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/E2IUA7.cif,
E2IUA8,E2IUA8,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/E2IUA8.cif,
E2IUA9,E2IUA9,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/E2IUA9.cif,
E2IUB0,E2IUB0,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/E2IUB0.cif,
E3UBL5,E3UBL5,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/E3UBL5.cif,
E3UBL6,E3UBL6,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/E3UBL6.cif,
E3VWJ0,E3VWJ0,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/E3VWJ0.cif,
E3W202,E3W202,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/E3W202.cif,
E3W203,E3W203,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/E3W203.cif,
E3W204,E3W204,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/E3W204.cif,
E3W205,E3W205,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/E3W205.cif,
E3W206,E3W206,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/E3W206.cif,
E3W207,E3W207,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/E3W207.cif,
E3W208,E3W208,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/E3W208.cif,
E4MYY0,E4MYY0,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/E4MYY0.cif,
E4N7E5,E4N7E5,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/E4N7E5.cif,
E4V6I8,E4V6I8,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/E4V6I8.cif,
E7DN63,E7DN63,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/E7DN63.cif,
E7DN64,E7DN64,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/E7DN64.cif,
E8W6C7,E8W6C7,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/E8W6C7.cif,
E9E766,E9E766,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/E9E766.cif,
E9F5E7,E9F5E7,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/E9F5E7.cif,
E9F5E8,E9F5E8,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/E9F5E8.cif,
E9F5E9,E9F5E9,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/E9F5E9.cif,
E9F5F0,E9F5F0,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/E9F5F0.cif,
E9F5F1,E9F5F1,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/E9F5F1.cif,
E9F8R9,E9F8R9,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/E9F8R9.cif,
F0ZDD0,F0ZDD0,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/F0ZDD0.cif,
F0ZHE2,F0ZHE2,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/F0ZHE2.cif,
F0ZK52,F0ZK52,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/F0ZK52.cif,
F0ZL92,F0ZL92,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/F0ZL92.cif,
F0ZLU4,F0ZLU4,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/F0ZLU4.cif,
F0ZPL2,F0ZPL2,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/F0ZPL2.cif,
F1A1D4,F1A1D4,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/F1A1D4.cif,
F1A1D6,F1A1D6,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/F1A1D6.cif,
F1A3V1,F1A3V1,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/F1A3V1.cif,
F1CKI6,F1CKI6,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/F1CKI6.cif,
F1CKI8,F1CKI8,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/F1CKI8.cif,
F1CKI9,F1CKI9,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/F1CKI9.cif,
F1CKJ1,F1CKJ1,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/F1CKJ1.cif,
F1SWA0,F1SWA0,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/F1SWA0.cif,
F2XF92,F2XF92,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/F2XF92.cif,
F2XF93,F2XF93,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/F2XF93.cif,
F2XF94,F2XF94,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/F2XF94.cif,
F2XF95,F2XF95,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/F2XF95.cif,
F2XF96,F2XF96,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/F2XF96.cif,
F2XF97,F2XF97,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/F2XF97.cif,
F2XF98,F2XF98,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/F2XF98.cif,
F2XF99,F2XF99,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/F2XF99.cif,
F2XFA0,F2XFA0,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/F2XFA0.cif,
F2XFA1,F2XFA1,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/F2XFA1.cif,
F2XFA2,F2XFA2,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/F2XFA2.cif,
F2XFA4,F2XFA4,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/F2XFA4.cif,
F2XFA5,F2XFA5,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/F2XFA5.cif,
F2XFA6,F2XFA6,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/F2XFA6.cif,
F2XFA8,F2XFA8,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/F2XFA8.cif,
F2XFB2,F2XFB2,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/F2XFB2.cif,
F4Q7D4,F4Q7D4,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/F4Q7D4.cif,
F6M8H4,F6M8H4,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/F6M8H4.cif,
F6M8H5,F6M8H5,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/F6M8H5.cif,
F6M8H6,F6M8H6,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/F6M8H6.cif,
F6M8H7,F6M8H7,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/F6M8H7.cif,
F6M8H8,F6M8H8,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/F6M8H8.cif,
F6M8I0,F6M8I0,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/F6M8I0.cif,
F8JK18,F8JK18,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/F8JK18.cif,
F8JSS1,F8JSS1,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/F8JSS1.cif,
F8UL80,F8UL80,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/F8UL80.cif,
F8UL81,F8UL81,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/F8UL81.cif,
F8WQD0,F8WQD0,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/F8WQD0.cif,
G0Y7D1,G0Y7D1,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/G0Y7D1.cif,
G0Y7D2,G0Y7D2,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/G0Y7D2.cif,
G0Y7D3,G0Y7D3,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/G0Y7D3.cif,
G1DGI7,G1DGI7,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/G1DGI7.cif,
G1JUH1,G1JUH1,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/G1JUH1.cif,
G2P5T1,G2P5T1,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/G2P5T1.cif,
G3CCC0,G3CCC0,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/G3CCC0.cif,
G3CCC1,G3CCC1,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/G3CCC1.cif,
G3E4M4,G3E4M4,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/G3E4M4.cif,
G3E4M6,G3E4M6,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/G3E4M6.cif,
G5CV45,G5CV45,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/G5CV45.cif,
G5CV46,G5CV46,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/G5CV46.cif,
G5CV52,G5CV52,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/G5CV52.cif,
G5CV54,G5CV54,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/G5CV54.cif,
G8GJ94,G8GJ94,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/G8GJ94.cif,
G8GJ95,G8GJ95,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/G8GJ95.cif,
G8GJ96,G8GJ96,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/G8GJ96.cif,
G8H5M7,G8H5M7,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/G8H5M7.cif,
G8H5M8,G8H5M8,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/G8H5M8.cif,
G8H5M9,G8H5M9,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/G8H5M9.cif,
G8H5N0,G8H5N0,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/G8H5N0.cif,
G8H5N1,G8H5N1,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/G8H5N1.cif,
G8H5N2,G8H5N2,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/G8H5N2.cif,
G8H5N3,G8H5N3,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/G8H5N3.cif,
G9MAN7,G9MAN7,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/G9MAN7.cif,
H1VM35,H1VM35,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/H1VM35.cif,
H1VN83,H1VN83,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/H1VN83.cif,
H1VQB1,H1VQB1,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/H1VQB1.cif,
H1VQW0,H1VQW0,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/H1VQW0.cif,
H2ELN1,H2ELN1,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/H2ELN1.cif,
H2KWF1,H2KWF1,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/H2KWF1.cif,
H6U1I8,H6U1I8,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/H6U1I8.cif,
H6VLG5,H6VLG5,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/H6VLG5.cif,
H6WZF2,H6WZF2,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/H6WZF2.cif,
H7CE84,H7CE84,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/H7CE84.cif,
H8ZM70,H8ZM70,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/H8ZM70.cif,
H8ZM71,H8ZM71,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/H8ZM71.cif,
H8ZM73,H8ZM73,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/H8ZM73.cif,
H9L9E5,H9L9E5,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/H9L9E5.cif,
I1M2G5,I1M2G5,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/I1M2G5.cif,
I1RL11,I1RL11,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/I1RL11.cif,
I1RL12,I1RL12,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/I1RL12.cif,
I1RL13,I1RL13,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/I1RL13.cif,
I1RL14,I1RL14,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/I1RL14.cif,
I1RL15,I1RL15,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/I1RL15.cif,
I1RL16,I1RL16,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/I1RL16.cif,
I1RL18,I1RL18,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/I1RL18.cif,
I1RQ76,I1RQ76,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/I1RQ76.cif,
I1S104,I1S104,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/I1S104.cif,
I1ZHA5,I1ZHA5,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/I1ZHA5.cif,
I2N045,I2N045,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/I2N045.cif,
I6QPS5,I6QPS5,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/I6QPS5.cif,
I6QSN0,I6QSN0,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/I6QSN0.cif,
I6R4V5,I6R4V5,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/I6R4V5.cif,
I6RAQ6,I6RAQ6,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/I6RAQ6.cif,
I6RE61,I6RE61,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/I6RE61.cif,
I7GPX8,I7GPX8,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/I7GPX8.cif,
I7H727,I7H727,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/I7H727.cif,
J7FIJ6,J7FIJ6,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/J7FIJ6.cif,
J7FIP8,J7FIP8,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/J7FIP8.cif,
J7FIP9,J7FIP9,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/J7FIP9.cif,
J7FIX8,J7FIX8,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/J7FIX8.cif,
J7FJH0,J7FJH0,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/J7FJH0.cif,
J7FJH1,J7FJH1,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/J7FJH1.cif,
J7FJH2,J7FJH2,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/J7FJH2.cif,
J7FK08,J7FK08,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/J7FK08.cif,
J7FK10,J7FK10,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/J7FK10.cif,
J7LH11,J7LH11,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/J7LH11.cif,
J7LJN5,J7LJN5,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/J7LJN5.cif,
J7LMP2,J7LMP2,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/J7LMP2.cif,
J7LP58,J7LP58,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/J7LP58.cif,
J7LQ09,J7LQ09,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/J7LQ09.cif,
J9QS23,J9QS23,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/J9QS23.cif,
J9QS25,J9QS25,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/J9QS25.cif,
J9R1J8,J9R1J8,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/J9R1J8.cif,
J9R388,J9R388,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/J9R388.cif,
J9R393,J9R393,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/J9R393.cif,
J9R5V4,J9R5V4,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/J9R5V4.cif,
J9RLZ7,J9RLZ7,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/J9RLZ7.cif,
K0K750,K0K750,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/K0K750.cif,
K2QVI4,K2QVI4,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/K2QVI4.cif,
