split_id,direction,budget,query_id,n_positives,hit,positive_recall,best_positive_rank,reciprocal_rank,query_nearest_train_similarity,ensemble_top1_vote_fraction,ensemble_top1_rank_std,ensemble_top1_score_std,ensemble_top1_margin_z,ensemble_topk_jaccard,ensemble_topk_vote_mean,ensemble_boundary_margin_z
p4_r3,enzyme_to_reaction,3,MARTS_SEQ_06e6ff7cd92bfb1b,1,0,0.0,20,0.05,0.9458604454994202,0.6666666666666666,4.714045524597168,0.0419844351708889,0.0643591685558589,0.1333333333333333,0.5555555555555556,0.1199418862357526
p4_r3,enzyme_to_reaction,10,MARTS_SEQ_06e6ff7cd92bfb1b,1,1,1.0,8,0.125,0.9458604454994202,1.0,0.0,0.0001246440369868,0.0976408637460466,0.4334554334554334,0.7333333333333333,0.0036685654986089
p4_r3,enzyme_to_reaction,3,MARTS_SEQ_098485614c54c4ed,1,0,0.0,224,0.0044642857142857,0.9959818720817566,0.6666666666666666,1.4142135381698608,0.0074617224745452,0.0022894729545587,0.5,0.7777777777777778,0.0343401206348003
p4_r3,enzyme_to_reaction,10,MARTS_SEQ_098485614c54c4ed,1,0,0.0,309,0.0032362459546925,0.9959818720817566,1.0,0.0,0.0001084922914742,0.1770458267632522,0.5445665445665445,0.8333333333333334,0.0053553234861129
p4_r3,enzyme_to_reaction,3,MARTS_SEQ_0f4ffa715f260a51,1,0,0.0,303,0.0033003300330033,0.9910809397697448,1.0,0.0,0.0040644234977662,0.0386313175770271,0.3,0.6666666666666666,0.0227246213708807
p4_r3,enzyme_to_reaction,10,MARTS_SEQ_0f4ffa715f260a51,1,0,0.0,351,0.0028490028490028,0.9910809397697448,0.3333333333333333,0.8164966106414795,0.0003101953479927,0.0483420907145242,0.7171717171717171,0.8666666666666667,0.0439917813427959
p4_r3,enzyme_to_reaction,3,MARTS_SEQ_0fc27924038c661d,2,0,0.0,40,0.025,0.9910829067230223,0.3333333333333333,0.471404492855072,0.0118109276518225,0.0149852336158113,0.3,0.6666666666666666,0.0074926168079056
p4_r3,enzyme_to_reaction,10,MARTS_SEQ_0fc27924038c661d,2,0,0.0,44,0.0227272727272727,0.9910829067230223,0.6666666666666666,0.471404492855072,0.0001905231765704,0.1586593858864642,0.4166666666666667,0.7333333333333333,0.0003638363586939
p4_r3,enzyme_to_reaction,3,MARTS_SEQ_1c4da47b8af50042,1,0,0.0,4,0.25,0.944961428642273,0.3333333333333333,0.471404492855072,5.960464477539064e-08,0.007723789441277,0.6666666666666666,0.8888888888888888,0.007723789441277
p4_r3,enzyme_to_reaction,10,MARTS_SEQ_1c4da47b8af50042,1,1,1.0,7,0.1428571428571428,0.944961428642273,0.3333333333333333,0.471404492855072,0.0002830166195053,0.003669394262915,0.7171717171717171,0.9,0.4594510377912299
p4_r3,enzyme_to_reaction,3,MARTS_SEQ_3637af595a1ac0a9,2,0,0.0,20,0.05,0.989744246006012,0.6666666666666666,0.471404492855072,0.0023465959820896,0.0069179724242174,0.6666666666666666,0.8888888888888888,0.034589862121087
p4_r3,enzyme_to_reaction,10,MARTS_SEQ_3637af595a1ac0a9,2,0,0.0,27,0.037037037037037,0.989744246006012,1.0,0.0,0.0,0.0271420895299151,0.5811965811965812,0.8333333333333334,0.0837070173659349
p4_r3,enzyme_to_reaction,3,MARTS_SEQ_36a0c7d80456393e,1,0,0.0,38,0.0263157894736842,0.9889740943908693,0.6666666666666666,1.4142135381698608,0.0086041940376162,0.1116568334971064,0.0666666666666666,0.4444444444444444,0.0138130221301997
p4_r3,enzyme_to_reaction,10,MARTS_SEQ_36a0c7d80456393e,1,0,0.0,40,0.025,0.9889740943908693,1.0,0.0,0.0003307905280962,0.2694837590812841,0.47008547008547,0.7666666666666667,0.0480609201765777
p4_r3,enzyme_to_reaction,3,MARTS_SEQ_3b9eb3b432ef96dc,1,1,1.0,2,0.5,0.9900496006011964,0.3333333333333333,0.471404492855072,0.014923389069736,0.0390444280477449,0.5,0.6666666666666666,0.0264499328848781
p4_r3,enzyme_to_reaction,10,MARTS_SEQ_3b9eb3b432ef96dc,1,1,1.0,1,1.0,0.9900496006011964,1.0,0.0,0.0001605471916263,0.4828842409333146,0.2254901960784313,0.6,0.0335668117069878
p4_r3,enzyme_to_reaction,3,MARTS_SEQ_808f449b81da6fd4,1,0,0.0,52,0.0192307692307692,0.9714077711105348,0.3333333333333333,0.471404492855072,0.0075432350859045,0.0645099129359349,0.6666666666666666,0.8888888888888888,0.0483822898699463
p4_r3,enzyme_to_reaction,10,MARTS_SEQ_808f449b81da6fd4,1,0,0.0,49,0.0204081632653061,0.9714077711105348,0.3333333333333333,0.471404492855072,0.000908613379579,0.1230507546857599,0.4334554334554334,0.7666666666666667,0.0755501338870788
p4_r3,enzyme_to_reaction,3,MARTS_SEQ_8be1da2d983baf6e,1,0,0.0,60,0.0166666666666666,0.9810764193534852,0.6666666666666666,0.9428090453147888,0.0035844694357365,0.0846931051341019,0.3,0.6666666666666666,0.0264668627468722
p4_r3,enzyme_to_reaction,10,MARTS_SEQ_8be1da2d983baf6e,1,0,0.0,98,0.010204081632653,0.9810764193534852,0.6666666666666666,0.471404492855072,8.586542389821261e-05,0.0284802996972643,0.5018315018315018,0.8333333333333334,0.4322530509094564
p4_r3,enzyme_to_reaction,3,MARTS_SEQ_abf5d53f4b349a20,2,1,0.5,3,0.3333333333333333,0.9900408387184144,0.3333333333333333,2.054804801940918,0.0146544808521866,0.0367955680699177,0.0,0.3333333333333333,0.0441548931663567
p4_r3,enzyme_to_reaction,10,MARTS_SEQ_abf5d53f4b349a20,2,0,0.0,11,0.0909090909090909,0.9900408387184144,0.6666666666666666,0.9428090453147888,0.0002257727319374,0.4361691817093905,0.365079365079365,0.6666666666666666,0.0390558533899187
p4_r3,enzyme_to_reaction,3,MARTS_SEQ_c7b21bce3e3a6481,1,0,0.0,137,0.0072992700729927,0.9911990165710448,0.0,0.471404492855072,0.0020694995764642,0.0554579162887997,0.3,0.3333333333333333,2.598448944547772e-07
p4_r3,enzyme_to_reaction,10,MARTS_SEQ_c7b21bce3e3a6481,1,0,0.0,185,0.0054054054054054,0.9911990165710448,0.6666666666666666,0.9428090453147888,0.0003801273123826,0.0883670761151861,0.6744366744366744,0.9,0.0124183396990834
p4_r3,enzyme_to_reaction,3,MARTS_SEQ_c893a78670f8db93,1,0,0.0,41,0.024390243902439,0.9889362454414368,0.6666666666666666,0.471404492855072,0.0023465959820896,0.0232399718004769,0.3999999999999999,0.7777777777777778,0.0709436823217952
p4_r3,enzyme_to_reaction,10,MARTS_SEQ_c893a78670f8db93,1,0,0.0,98,0.010204081632653,0.9889362454414368,0.6666666666666666,0.471404492855072,0.0001641795388422,0.1418244556760707,0.6317016317016316,0.8333333333333334,0.177797295765094
p4_r3,enzyme_to_reaction,3,MARTS_SEQ_ddf2ea2aa89dba7b,2,0,0.0,10,0.1,0.9886963963508606,0.6666666666666666,0.471404492855072,0.001354815904051,0.0446908661718614,0.3999999999999999,0.7777777777777778,0.0023522709194257
p4_r3,enzyme_to_reaction,10,MARTS_SEQ_ddf2ea2aa89dba7b,2,0,0.0,34,0.0294117647058823,0.9886963963508606,1.0,0.0,0.0002593861136119,0.181192503930133,0.5384615384615384,0.8333333333333334,0.1144468253666256
p4_r3,enzyme_to_reaction,3,MARTS_SEQ_f33ed138938c2c38,2,0,0.0,28,0.0357142857142857,0.9918195009231568,1.0,0.0,0.0007821893086656,0.0899932367524574,0.3,0.6666666666666666,0.0154275307674936
p4_r3,enzyme_to_reaction,10,MARTS_SEQ_f33ed138938c2c38,2,0,0.0,36,0.0277777777777777,0.9918195009231568,1.0,0.0,0.0001115655686589,0.2043809739657757,0.5445665445665445,0.8333333333333334,0.2150868790208255
p4_r4,reaction_to_enzyme,3,MARTS_RXN_07865104318f5787,1,0,0.0,857,0.0011668611435239,0.7565217614173889,0.6666666666666666,0.471404492855072,0.0321053080260753,0.1805401855302572,0.6666666666666666,0.8888888888888888,0.2964687461136976
p4_r4,reaction_to_enzyme,10,MARTS_RXN_07865104318f5787,1,0,0.0,857,0.0011668611435239,0.7565217614173889,0.6666666666666666,0.471404492855072,0.0321053080260753,0.1805401855302572,0.365079365079365,0.7333333333333333,0.0679647103038126
p4_r4,reaction_to_enzyme,20,MARTS_RXN_07865104318f5787,1,0,0.0,809,0.0012360939431396,0.7565217614173889,1.0,0.0,0.0187360402196645,0.6698001467276188,0.3837048023180763,0.7166666666666667,0.0175572506374347
p4_r4,reaction_to_enzyme,3,MARTS_RXN_0aa1aeb0f8d8f23a,2,0,0.0,70,0.0142857142857142,0.7739130258560181,0.3333333333333333,2.494438409805298,0.0470603667199611,0.0095829560514055,0.0666666666666666,0.4444444444444444,0.0176048537904621
p4_r4,reaction_to_enzyme,10,MARTS_RXN_0aa1aeb0f8d8f23a,2,0,0.0,70,0.0142857142857142,0.7739130258560181,0.3333333333333333,2.494438409805298,0.0470603667199611,0.0095829560514055,0.2971342383107089,0.6666666666666666,0.0366617625691304
p4_r4,reaction_to_enzyme,20,MARTS_RXN_0aa1aeb0f8d8f23a,2,0,0.0,64,0.015625,0.7739130258560181,0.3333333333333333,7.874007701873779,0.053278986364603,0.0156476077675373,0.3065443084909158,0.6833333333333333,0.010424707334754
p4_r4,reaction_to_enzyme,3,MARTS_RXN_2ffb342ca0601b18,1,0,0.0,124,0.0080645161290322,0.742222249507904,0.3333333333333333,1.4142135381698608,0.0286432262510061,0.0603744966432746,0.0666666666666666,0.4444444444444444,0.0154932499839247
p4_r4,reaction_to_enzyme,10,MARTS_RXN_2ffb342ca0601b18,1,0,0.0,124,0.0080645161290322,0.742222249507904,0.3333333333333333,1.4142135381698608,0.0286432262510061,0.0603744966432746,0.25,0.6,0.0131192909940134
p4_r4,reaction_to_enzyme,20,MARTS_RXN_2ffb342ca0601b18,1,0,0.0,76,0.0131578947368421,0.742222249507904,0.3333333333333333,0.471404492855072,0.0427030399441719,0.2775771967432148,0.2912186379928315,0.65,0.1551725254963048
p4_r4,reaction_to_enzyme,3,MARTS_RXN_3abc72608e40ec3b,1,0,0.0,320,0.003125,0.7919999957084656,0.6666666666666666,0.471404492855072,0.0282994918525218,0.0722819390647165,0.5,0.7777777777777778,0.0848801179216557
p4_r4,reaction_to_enzyme,10,MARTS_RXN_3abc72608e40ec3b,1,0,0.0,320,0.003125,0.7919999957084656,0.6666666666666666,0.471404492855072,0.0282994918525218,0.0722819390647165,0.6744366744366744,0.9,0.1161659895596841
p4_r4,reaction_to_enzyme,20,MARTS_RXN_3abc72608e40ec3b,1,0,0.0,365,0.0027397260273972,0.7919999957084656,0.6666666666666666,0.9428090453147888,0.0300973989069461,0.0820378564133423,0.6317016317016316,0.85,0.0031681193458811
p4_r4,reaction_to_enzyme,3,MARTS_RXN_4ceba15356bf3b90,1,0,0.0,679,0.0014727540500736,0.7442622780799866,0.3333333333333333,6.377042293548584,0.081307366490364,0.1456715774784619,0.0666666666666666,0.4444444444444444,0.3148092555026036
p4_r4,reaction_to_enzyme,10,MARTS_RXN_4ceba15356bf3b90,1,0,0.0,679,0.0014727540500736,0.7442622780799866,0.3333333333333333,6.377042293548584,0.081307366490364,0.1456715774784619,0.1379142300194931,0.5,0.0367878097548746
p4_r4,reaction_to_enzyme,20,MARTS_RXN_4ceba15356bf3b90,1,0,0.0,689,0.0014513788098693,0.7442622780799866,0.3333333333333333,12.498888969421388,0.0901752412319183,0.193756011098371,0.1279042200094831,0.5166666666666667,0.0396977647722745
p4_r4,reaction_to_enzyme,3,MARTS_RXN_76627c4c8e958b6b,1,0,0.0,358,0.0027932960893854,0.7491525411605835,0.3333333333333333,13.57284927368164,0.112259417772293,0.0719585859812618,0.0666666666666666,0.3333333333333333,0.0228173670971427
p4_r4,reaction_to_enzyme,10,MARTS_RXN_76627c4c8e958b6b,1,0,0.0,358,0.0027932960893854,0.7491525411605835,0.3333333333333333,13.57284927368164,0.112259417772293,0.0719585859812618,0.1134044260979245,0.4666666666666667,0.0048014723998799
p4_r4,reaction_to_enzyme,20,MARTS_RXN_76627c4c8e958b6b,1,0,0.0,388,0.0025773195876288,0.7491525411605835,0.0,0.8164966106414795,0.0225116182118654,0.1861132438144302,0.1553631553631553,0.5666666666666667,0.0047932920235645
p4_r4,reaction_to_enzyme,3,MARTS_RXN_86a30d47d9f48e4c,1,0,0.0,10,0.1,0.7310344576835632,0.6666666666666666,0.9428090453147888,0.054054033011198,0.9372216074120572,0.2,0.5555555555555556,0.0527051711855705
p4_r4,reaction_to_enzyme,10,MARTS_RXN_86a30d47d9f48e4c,1,1,1.0,10,0.1,0.7310344576835632,0.6666666666666666,0.9428090453147888,0.054054033011198,0.9372216074120572,0.179193899782135,0.5666666666666667,0.0704130439678852
p4_r4,reaction_to_enzyme,20,MARTS_RXN_86a30d47d9f48e4c,1,1,1.0,10,0.1,0.7310344576835632,0.6666666666666666,0.9428090453147888,0.0599703006446361,0.9334278220913474,0.1453531453531453,0.5166666666666667,0.0671848118983782
p4_r4,reaction_to_enzyme,3,MARTS_RXN_9927ff5db9e4a239,1,0,0.0,38,0.0263157894736842,0.7655172348022461,0.3333333333333333,4.027682304382324,0.0653265938162803,0.0064768113408732,0.1333333333333333,0.4444444444444444,0.200912868340018
p4_r4,reaction_to_enzyme,10,MARTS_RXN_9927ff5db9e4a239,1,0,0.0,38,0.0263157894736842,0.7655172348022461,0.3333333333333333,4.027682304382324,0.0653265938162803,0.0064768113408732,0.179193899782135,0.5,0.048914217040792
p4_r4,reaction_to_enzyme,20,MARTS_RXN_9927ff5db9e4a239,1,0,0.0,47,0.0212765957446808,0.7655172348022461,0.3333333333333333,1.4142135381698608,0.0229137577116489,0.2216639228336958,0.2634408602150537,0.6333333333333333,0.047055334167291
p4_r4,reaction_to_enzyme,3,MARTS_RXN_c0d41a7707a36816,1,0,0.0,294,0.0034013605442176,0.7636363506317139,1.0,0.0,0.0757601037621498,0.5220758387800813,0.3999999999999999,0.5555555555555556,0.0024666829293389
p4_r4,reaction_to_enzyme,10,MARTS_RXN_c0d41a7707a36816,1,0,0.0,294,0.0034013605442176,0.7636363506317139,1.0,0.0,0.0757601037621498,0.5220758387800813,0.3333333333333333,0.6666666666666666,0.070265725934421
p4_r4,reaction_to_enzyme,20,MARTS_RXN_c0d41a7707a36816,1,0,0.0,366,0.0027322404371584,0.7636363506317139,0.6666666666666666,0.9428090453147888,0.068612664937973,0.4653461416138812,0.2785923753665689,0.6666666666666666,0.0026281204545559
p4_r4,reaction_to_enzyme,3,MARTS_RXN_ed65fc0ae86103c3,1,0,0.0,357,0.0028011204481792,0.7599999904632568,0.6666666666666666,0.471404492855072,0.0369646735489368,0.2870338540322915,0.5,0.7777777777777778,0.007029084394153
p4_r4,reaction_to_enzyme,10,MARTS_RXN_ed65fc0ae86103c3,1,0,0.0,357,0.0028011204481792,0.7599999904632568,0.6666666666666666,0.471404492855072,0.0369646735489368,0.2870338540322915,0.5018315018315018,0.8,0.0327797725706176
p4_r4,reaction_to_enzyme,20,MARTS_RXN_ed65fc0ae86103c3,1,0,0.0,255,0.0039215686274509,0.7599999904632568,0.6666666666666666,0.9428090453147888,0.0467969290912151,0.2506032125976233,0.3957307060755337,0.75,0.0094798114818244
p4_r4,reaction_to_enzyme,3,MARTS_RXN_fa0e122a530ffc89,1,0,0.0,30,0.0333333333333333,0.7571428418159485,0.3333333333333333,1.632993221282959,0.0527865253388881,0.2641523067800717,0.1333333333333333,0.4444444444444444,0.3283951922254532
p4_r4,reaction_to_enzyme,10,MARTS_RXN_fa0e122a530ffc89,1,0,0.0,30,0.0333333333333333,0.7571428418159485,0.3333333333333333,1.632993221282959,0.0527865253388881,0.2641523067800717,0.2254901960784313,0.5333333333333333,0.0190361231771094
p4_r4,reaction_to_enzyme,20,MARTS_RXN_fa0e122a530ffc89,1,0,0.0,25,0.04,0.7571428418159485,0.3333333333333333,1.247219204902649,0.0416124425828456,0.1566700577237694,0.2263047936672225,0.5833333333333334,0.0318350749870792
p4_r4,enzyme_to_reaction,3,MARTS_SEQ_13f7c88b6fcd3bf4,1,0,0.0,19,0.0526315789473684,0.9913266897201538,0.6666666666666666,0.471404492855072,0.0054753776639699,0.0132400202350492,0.3,0.5555555555555556,0.006620247922328
p4_r4,enzyme_to_reaction,10,MARTS_SEQ_13f7c88b6fcd3bf4,1,0,0.0,24,0.0416666666666666,0.9913266897201538,0.6666666666666666,1.4142135381698608,0.0002352429291931,0.028128968574535,0.5445665445665445,0.8,0.0251803439024987
p4_r4,enzyme_to_reaction,3,MARTS_SEQ_368a15cd1a74c780,1,0,0.0,29,0.0344827586206896,0.9939547777175904,1.0,0.0,0.0,0.0208609900380222,1.0,1.0,0.0981685247772836
p4_r4,enzyme_to_reaction,10,MARTS_SEQ_368a15cd1a74c780,1,0,0.0,52,0.0192307692307692,0.9939547777175904,1.0,0.0,0.0,0.0899614029869528,0.6744366744366744,0.8666666666666667,0.0470542866729945
p4_r4,enzyme_to_reaction,3,MARTS_SEQ_7932e66eed20ad43,1,0,0.0,48,0.0208333333333333,0.995770275592804,0.6666666666666666,1.4142135381698608,0.0143379140645265,0.0119314068010913,0.3999999999999999,0.7777777777777778,0.0047724598546136
p4_r4,enzyme_to_reaction,10,MARTS_SEQ_7932e66eed20ad43,1,0,0.0,57,0.0175438596491228,0.995770275592804,0.3333333333333333,3.0912060737609863,0.0011801266809925,0.3078052899150241,0.5445665445665445,0.8333333333333334,0.0909451169744206
p4_r4,enzyme_to_reaction,3,MARTS_SEQ_879b3a117b80f4d4,1,0,0.0,36,0.0277777777777777,0.9909303784370422,0.3333333333333333,1.6996731758117676,0.025788826867938,0.0086469939220424,0.3,0.5555555555555556,0.0074116710426964
p4_r4,enzyme_to_reaction,10,MARTS_SEQ_879b3a117b80f4d4,1,1,1.0,9,0.1111111111111111,0.9909303784370422,0.3333333333333333,1.8856180906295776,0.0012936781859025,0.4914556539840967,0.4334554334554334,0.7666666666666667,0.0050798495234402
p4_r4,enzyme_to_reaction,3,MARTS_SEQ_9108787df03865bb,4,0,0.0,36,0.0277777777777777,0.9882527589797974,0.6666666666666666,0.471404492855072,5.960464477539064e-08,0.0291696077854885,0.4666666666666666,0.7777777777777778,0.0347795197543139
p4_r4,enzyme_to_reaction,10,MARTS_SEQ_9108787df03865bb,4,0,0.0,47,0.0212765957446808,0.9882527589797974,0.6666666666666666,2.357022762298584,0.0004529918369371,0.0640214285528284,0.6239316239316239,0.8666666666666667,0.015160397951012
p4_r4,enzyme_to_reaction,3,MARTS_SEQ_938fa64fac6baffa,1,0,0.0,11,0.0909090909090909,0.9956381320953368,1.0,0.0,0.001354815904051,0.0135165619005394,0.6666666666666666,0.8888888888888888,0.0518121925490575
p4_r4,enzyme_to_reaction,10,MARTS_SEQ_938fa64fac6baffa,1,1,1.0,10,0.1,0.9956381320953368,1.0,0.0,4.2240801121806726e-05,0.0258250833290833,0.5811965811965812,0.8666666666666667,0.0389938766084721
p4_r4,enzyme_to_reaction,3,MARTS_SEQ_a223c25cded78b4c,1,0,0.0,64,0.015625,0.9881395697593688,0.3333333333333333,0.471404492855072,0.0015644066734239,0.1365939405986095,0.3,0.6666666666666666,0.0252948309181937
p4_r4,enzyme_to_reaction,10,MARTS_SEQ_a223c25cded78b4c,1,0,0.0,30,0.0333333333333333,0.9881395697593688,0.6666666666666666,0.471404492855072,0.0001392372214468,0.0531144554690386,0.2532679738562091,0.6333333333333333,0.0125837276676361
p4_r4,enzyme_to_reaction,3,MARTS_SEQ_de220bfa38666b5e,1,0,0.0,193,0.005181347150259,0.9902401566505432,0.6666666666666666,0.9428090453147888,0.006109167356044,0.0666245037232211,0.2,0.5555555555555556,0.0367585517747565
p4_r4,enzyme_to_reaction,10,MARTS_SEQ_de220bfa38666b5e,1,0,0.0,240,0.0041666666666666,0.9902401566505432,0.3333333333333333,1.247219204902649,0.0004014983423985,0.0238853711834918,0.5811965811965812,0.8,0.0360324658012726
p4_r4,enzyme_to_reaction,3,MARTS_SEQ_de6f91c91660f0f1,1,0,0.0,41,0.024390243902439,0.9939397573471068,1.0,0.0,0.0,0.0974762328319913,0.3999999999999999,0.6666666666666666,0.0051298042722123
p4_r4,enzyme_to_reaction,10,MARTS_SEQ_de6f91c91660f0f1,1,0,0.0,67,0.0149253731343283,0.9939397573471068,1.0,0.0,0.0,0.242243159582798,0.5384615384615384,0.8,0.0128360974275597
p0_r0,enzyme_to_reaction,20,MARTS_SEQ_51e3cd11ee7ffa59,1,0,0.0,33,0.0303030303030303,0.9946381449699402,1.0,0.0,0.0003328960156068,0.3445991446811873,0.5622032288698955,0.8333333333333334,0.0014273414391747
p0_r0,enzyme_to_reaction,20,MARTS_SEQ_71141913d0ceae62,1,0,0.0,48,0.0208333333333333,0.9891337752342224,1.0,0.0,0.0,0.0846590881011083,0.4692939244663383,0.7833333333333333,0.0032980883021377
p0_r0,enzyme_to_reaction,20,MARTS_SEQ_799484fc466deb45,2,1,0.5,20,0.05,0.98068368434906,0.6666666666666666,1.4142135381698608,0.0008255986031144,0.5351406659950424,0.6258639910813822,0.8666666666666667,0.0405026113400816
p0_r0,enzyme_to_reaction,20,MARTS_SEQ_b6868ba527fea3e5,1,0,0.0,21,0.0476190476190476,0.9781700968742372,0.6666666666666666,1.8856180906295776,0.0006720162928104,0.1724385984773786,0.6480862133036046,0.85,0.0154463257290741
p0_r0,enzyme_to_reaction,20,MARTS_SEQ_c0ea8ec6c723ff57,2,0,0.0,33,0.0303030303030303,0.9938123226165771,1.0,0.0,8.725099905859679e-05,0.5761415021505226,0.3189964157706093,0.6833333333333333,0.0308241881861842
p0_r0,enzyme_to_reaction,20,MARTS_SEQ_c28cf13e99e914b2,2,0,0.0,53,0.0188679245283018,0.994091272354126,1.0,0.0,8.725099905859679e-05,0.2032250457741919,0.5399810066476732,0.8166666666666667,0.0103181944660904
p0_r0,enzyme_to_reaction,20,MARTS_SEQ_d8a3b3a770c6b63f,1,0,0.0,21,0.0476190476190476,0.978434681892395,0.3333333333333333,2.1602468490600586,0.0008992313523776,0.0196091076553714,0.7413263065436979,0.8833333333333333,0.0272067205750142
p0_r0,enzyme_to_reaction,20,MARTS_SEQ_dc4bda48ffcc486f,1,0,0.0,22,0.0454545454545454,0.9863182306289672,0.3333333333333333,0.8164966106414795,0.0009249214781448,0.2092378459111052,0.6463768115942029,0.8666666666666667,0.0782565641156013
p0_r1,enzyme_to_reaction,20,MARTS_SEQ_11221daf321ba366,1,1,1.0,7,0.1428571428571428,0.9960762858390808,1.0,0.0,0.0,0.128051757872532,0.4487811039535176,0.7833333333333333,0.2027338207449063
p0_r1,enzyme_to_reaction,20,MARTS_SEQ_71141913d0ceae62,1,0,0.0,128,0.0078125,0.9891337752342224,1.0,0.0,8.725099905859679e-05,0.016470022883825,0.6666666666666666,0.8833333333333333,0.0118718770983846
p0_r1,enzyme_to_reaction,20,MARTS_SEQ_dc4bda48ffcc486f,2,1,1.0,2,0.5,0.9863182306289672,1.0,0.0,0.0,0.0883146917388169,0.7413263065436979,0.9166666666666666,0.0038814998964605
p0_r1,enzyme_to_reaction,20,MARTS_SEQ_e841c9d02b819bbb,1,0,0.0,46,0.0217391304347826,0.9682685136795044,0.6666666666666666,0.471404492855072,8.725099905859679e-05,0.0984904684721493,0.582716049382716,0.85,0.0017054085936609
p0_r1,enzyme_to_reaction,20,MARTS_SEQ_fdf1423199f0ebb7,1,0,0.0,60,0.0166666666666666,0.9961602687835692,0.6666666666666666,10.370899200439451,0.0027686734683811,0.0084541419427115,0.5156707360605411,0.8166666666666667,0.0682863140222983
p0_r2,enzyme_to_reaction,20,MARTS_SEQ_28c7414e3d1c7dc0,1,1,1.0,3,0.3333333333333333,0.9977368712425232,1.0,0.0,0.0,0.40590751081781,0.4121510673234811,0.7666666666666667,0.2565603365533263
p0_r2,enzyme_to_reaction,20,MARTS_SEQ_3448de0e83a08b8a,1,1,1.0,20,0.05,0.9929080009460448,0.0,0.471404492855072,0.0002918093814514,0.0280005097234539,0.4462081128747795,0.7333333333333333,0.0286891812489576
p0_r2,enzyme_to_reaction,20,MARTS_SEQ_37ffc4d3027f73b2,1,0,0.0,84,0.0119047619047619,0.9955896735191344,0.3333333333333333,0.8164966106414795,0.0007479900377802,0.1170646014030743,0.3873724841466777,0.7333333333333333,0.0128729636596884
p0_r2,enzyme_to_reaction,20,MARTS_SEQ_42f9f2b4a56ba7b0,1,0,0.0,47,0.0212765957446808,0.9977324604988098,1.0,0.0,0.0003011736553162,0.1986641442678393,0.5384615384615384,0.8,0.0214377084527506
p0_r2,enzyme_to_reaction,20,MARTS_SEQ_49d3bd67bed124e6,2,0,0.0,66,0.0151515151515151,0.99361252784729,0.6666666666666666,0.471404492855072,0.00030117368442,0.2033559263763104,0.5604938271604939,0.8333333333333334,0.0918182761203336
p0_r2,enzyme_to_reaction,20,MARTS_SEQ_7445f31722e3f0ec,1,0,0.0,132,0.0075757575757575,0.9964337348937988,0.6666666666666666,0.471404492855072,0.0003772827039938,0.2548320752455124,0.5811965811965812,0.85,0.012244221541003
p0_r2,enzyme_to_reaction,20,MARTS_SEQ_a4a21d0f1295d135,1,1,1.0,14,0.0714285714285714,0.9759543538093568,1.0,0.0,0.0,0.0964009341900007,0.6908212560386473,0.8833333333333333,0.0118943073806071
p0_r2,enzyme_to_reaction,20,MARTS_SEQ_ba27e34f4f9f6c45,1,0,0.0,141,0.0070921985815602,0.9926306009292604,0.6666666666666666,1.4142135381698608,0.0002456450019963,0.1681678646919356,0.5589743589743589,0.8166666666666667,0.0365909998148562
p0_r2,enzyme_to_reaction,20,MARTS_SEQ_fdf1423199f0ebb7,1,0,0.0,41,0.024390243902439,0.9961602687835692,0.3333333333333333,0.471404492855072,0.0003772827039938,0.1373784937213488,0.429787751626832,0.7666666666666667,0.0312594810288889
p0_r3,enzyme_to_reaction,20,MARTS_SEQ_1a39c3bc071c87ad,1,1,1.0,7,0.1428571428571428,0.9958459734916688,0.6666666666666666,0.471404492855072,8.448072185274214e-05,0.0448709091499217,0.694949494949495,0.8666666666666667,0.0250182956260844
p0_r3,enzyme_to_reaction,20,MARTS_SEQ_28c7414e3d1c7dc0,1,0,0.0,126,0.0079365079365079,0.9977368712425232,1.0,0.0,0.0,0.1592093641909258,0.4462081128747795,0.7666666666666667,0.0556765174411901
p0_r3,enzyme_to_reaction,20,MARTS_SEQ_49d3bd67bed124e6,1,0,0.0,55,0.0181818181818181,0.99361252784729,1.0,0.0,0.000253573001828,0.2317713257743398,0.4828381495048162,0.7833333333333333,0.0257032473948044
p0_r3,enzyme_to_reaction,20,MARTS_SEQ_ba27e34f4f9f6c45,1,0,0.0,134,0.0074626865671641,0.9926306009292604,0.3333333333333333,0.471404492855072,0.0006746586295776,0.0115724775576794,0.5399810066476732,0.8166666666666667,0.0342665747755542
p0_r3,enzyme_to_reaction,20,MARTS_SEQ_c5592a6c46e2bec4,1,0,0.0,41,0.024390243902439,0.9628831148147584,1.0,0.0,0.0,0.1015211383272525,0.4462081128747795,0.7666666666666667,0.0132385152427104
p0_r3,enzyme_to_reaction,20,MARTS_SEQ_dc345f229edd85b0,3,0,0.0,184,0.0054347826086956,0.987942397594452,1.0,0.0,0.0,0.1446084776454521,0.4828381495048162,0.75,0.0067314326974818
p0_r4,enzyme_to_reaction,20,MARTS_SEQ_291764c4eed2ac47,1,1,1.0,17,0.0588235294117647,0.9834929704666138,0.6666666666666666,0.471404492855072,8.725099905859679e-05,0.0108178362873835,0.5079365079365079,0.8,0.0052833316084542
p0_r4,enzyme_to_reaction,20,MARTS_SEQ_3944ff1306d729ca,1,0,0.0,25,0.04,0.9895066022872924,0.3333333333333333,0.8164966106414795,0.0001663220027694,0.0138024230372506,0.3804050355774493,0.7166666666666667,0.1130599910727531
