protein_id,layer
A0A177HK11,base
A0A177HRP6,base
A0A178U9Y5,base
A0A178VE74,base
A0A179G4R0,base
A0A179G6P2,base
A0A185NWC6,base
A0A193AU77,base
A0A193AUF6,base
A0A193C359,base
A0A193KX02,base
A0A193PS58,base
A0A194UYH3,base
A0A194VAU3,base
A0A194WT55,base
A0A194X9E1,base
A0A194XGN4,base
A0A194XID7,base
A0A1B0U476,base
A0A1B0YNZ6,base
A0A1B0YQX3,base
A0A1B1FHP3,base
A0A1B1M6B7,base
A0A1B1MIY0,base
A0A1B2CTA8,base
A0A1B2CTA9,base
A0A1B2CTB2,base
A0A1B2CTB3,base
A0A1B2CTB4,base
A0A1B2CTB7,base
A0A1B2CTB8,base
A0A1B2CTC6,base
A0A1B2HDL6,base
A0A1B2HNW2,base
A0A1B2HNX1,base
A0A1B3PEJ0,base
A0A1B4XBG5,base
A0A1B4XBH2,base
A0A1B4XBH6,base
A0A1B4XBK0,base
A0A1B6PS63,base
A0A1B7MTD7,base
A0A1B7NVJ7,base
A0A1B7Y0N0,base
A0A1B7YBT5,base
A0A1B7YCK2,base
A0A1B7YCL6,base
A0A1B7YCX1,base
A0A1B8A992,base
A0A1C0U771,base
A0A1C1CF64,base
A0A1C4FC25,base
A0A1C5G2V9,base
A0A1C5K9W0,base
A0A1C5KA68,base
A0A1C6SMD7,base
A0A1C6VYV6,base
A0A1C6ZZ32,base
A0A1C7AAM8,base
A0A1C7D1B7,base
A0A1C7LRQ9,base
A0A1C7M7N1,base
A0A1C7MAB4,base
A0A1C7MC66,base
A0A1C9CX56,base
A0A1C9CX66,base
A0A1C9II22,base
A0A1C9J6A7,base
A0A1C9U5X5,base
A0A1D3PCI9,base
A0A1D3PCJ5,base
A0A1D3PCK2,base
A0A1D3PCM3,base
A0A1D3PDD4,base
A0A1D5XGW0,base
A0A1D6EFQ5,base
A0A1D6EFT8,base
A0A1D6F9Y9,base
A0A1D6GQ67,base
A0A1D6H0C1,base
A0A1D6HSP4,base
A0A1D6IY18,base
A0A1D6IZP7,base
A0A1D6LAG9,base
A0A1D6LTV0,base
A0A1D6NER6,base
A0A1D7QJP7,base
A0A1D7QL56,base
A0A1D7VJM0,base
A0A1D7VMQ0,base
A0A1D7Y3Q7,base
A0A1D8EJG8,base
A0A1D8GGA4,base
A0A1D8KC24,base
A0A1D8PC43,base
A0A1D8PCB9,base
A0A1D8PEL1,base
A0A1D8PH52,base
A0A1D8PH78,base
A0A1D8PI71,base
A0A1D8PIC7,base
A0A1D8PJ25,base
A0A1D8PLH0,base
A0A1D8PLI2,base
A0A1D8PPK1,base
A0A1D8PTW6,base
A0A1D8QMD1,base
A0A1D8QMD2,base
A0A1D8QMG4,base
A0A1E1FFL0,base
A0A1E1FFL1,base
A0A1E1FFL4,base
A0A1E1FFL6,base
A0A1E1FFM3,base
A0A1E1FFM8,base
A0A1E1FFM9,base
A0A1E1FFN3,base
A0A1E1FFN4,base
A0A1E1FFN5,base
A0A1E1FFN7,base
A0A1E1FFP5,base
A0A1E1L3D1,base
A0A1E3B0R7,base
A0A1E3B0S1,base
A0A1E3B0T7,base
A0A1E3BIQ7,base
A0A1E3FI44,base
A0A1E3P8S6,base
A0A1E4S2P1,base
A0A1E5NYL2,base
A0A1E5P117,base
A0A1E5P1A4,base
A0A1E5P3V4,base
A0A1E5PKD1,base
A0A1E5RUL9,base
A0A1E5UPY1,base
A0A1E5USJ5,base
A0A1E5UZE3,base
A0A1E5WC51,base
A0A1E5WE05,base
A0A1E5WGF4,base
A0A1E5WKK1,base
A0A1E7L4D8,base
A0A1E7LGT0,base
A0A1E7LR79,base
A0A1E7MYN1,base
A0A1E8GM50,base
A0A1F3,base
A0A1F5L2G9,base
A0A1F5LEI5,base
A0A1F5LMN7,base
A0A1G6LGU2,base
A0A1G6NX08,base
A0A1G7TIU0,base
A0A1G7UUX3,base
A0A1G7UVU4,base
A0A1G8B7H3,base
A0A1G8CN99,base
A0A1G8D6R5,base
A0A1G8JXV2,base
A0A1G8Y4S3,base
A0A1G9FQX8,base
A0A1G9QZJ0,base
A0A1G9S4L4,base
A0A1G9UQQ0,base
A0A1G9VRW7,base
A0A1G9W4X0,base
A0A1G9WL14,base
A0A1G9WLG2,base
A0A1G9Y0H1,base
A0A1H0B3N7,base
A0A1H0BVV7,base
A0A1H0FAB8,base
A0A1H0NKS3,base
A0A1H0WCW1,base
A0A1H0WDS6,base
A0A1H0WYZ1,base
A0A1H0X3V8,base
A0A1H0X7P4,base
A0A1H1G2S1,base
A0A1H1IP35,base
A0A1H1WQG7,base
A0A1H2WNK5,base
A0A1H3NPY9,base
A0A1H3P7N4,base
A0A1H3THA8,base
A0A1H3UY07,base
A0A1H4FFV0,base
A0A1H4ZTV5,base
A0A1H5RG01,base
A0A1H5S1U0,base
A0A1H5SJK9,base
A0A1H5XH47,base
A0A1H5ZJP9,base
A0A1H6D4Z2,base
A0A1H6DJB2,base
A0A1H7I983,base
A0A1H7KKN7,base
A0A1H7LDQ4,base
A0A1H7MB41,base
A0A1H7PXE9,base
A0A1H7R7T3,base
A0A1H7S879,base
A0A1H7TQR5,base
A0A1H7UB91,base
A0A1H7UDD2,base
A0A1H7VGH3,base
A0A1H7VI30,base
A0A1H8CYP5,base
A0A1H8F0X3,base
A0A1H8IUS8,base
A0A1H8NJD9,base
A0A1H9K539,base
A0A1H9LPG3,base
A0A1H9TRQ4,base
A0A1H9UQK7,base
A0A1H9WGG0,base
A0A1H9WSH0,base
A0A1H9X235,base
A0A1H9XSA8,base
A0A1I0CNE0,base
A0A1I0PFM7,base
A0A1I0RMK6,base
A0A1I0RMY0,base
A0A1I0RQ94,base
A0A1I0RSM2,base
A0A1I0SA71,base
A0A1I1AC30,base
A0A1I1APE6,base
A0A1I1IX82,base
A0A1I1NAK8,base
A0A1I1SJ68,base
A0A1I1YX62,base
A0A1I2BY65,base
A0A1I2CZ21,base
A0A1I2CZ23,base
A0A1I2F6V8,base
A0A1I2FGM6,base
A0A1I2G9K1,base
A0A1I2L895,base
A0A1I2SWH6,base
A0A1I3JQ82,base
A0A1I3PJF4,base
A0A1I3ZKZ0,base
A0A1I4KS07,base
A0A1I4PFE5,base
A0A1I5EF73,base
A0A1I5LU82,base
A0A1I5Y1G8,base
A0A1I6DYF4,base
A0A1I6DYJ6,base
A0A1I7CA52,base
A0A1I7CR28,base
A0A1I7E5H8,base
A0A1I7M285,base
A0A1I9LLB9,base
A0A1I9Q5Z0,base
A0A1J0CQ86,base
A0A1J0CQ90,base
A0A1J0CQ92,base
A0A1J0CQ93,base
A0A1J0CQ94,base
A0A1J0CQ97,base
A0A1J0CQ98,base
A0A1J0CQA2,base
A0A1J0CQA6,base
A0A1J0HSL6,base
A0A1J0VXZ7,base
A0A1J1DL12,base
A0A1J6KGJ9,base
A0A1J7FZ20,base
A0A1J7GZ92,base
A0A1J7HWV4,base
A0A1J7J4S0,base
A0A1J8PKN5,base
A0A1J8PQE1,base
A0A1J8PU65,base
A0A1J9QMC3,base
A0A1J9QSA5,base
A0A1J9RNJ6,base
A0A1J9RXP5,base
A0A1J9S3C9,base
A0A1K1NB32,base
A0A1K1STI5,base
A0A1L1WGB8,base
A0A1L1WGC4,base
A0A1L1WGD9,base
A0A1L1WGF5,base
A0A1L1WP15,base
A0A1L2D3T3,base
A0A1L3HS58,base
A0A1L4BJ46,base
A0A1L4BJ98,base
A0A1L5BTC1,base
A0A1L5BUG8,base
A0A1L5BUX8,base
A0A1L5YKS4,base
A0A1L5YKS6,base
A0A1L5YKS7,base
A0A1L5YKT0,base
A0A1L5YRA2,base
A0A1L7NQ96,base
A0A1L7NYF8,base
A0A1L7NYG2,base
A0A1L7NYG3,base
A0A1L7T8M0,base
A0A1L7TZE5,base
A0A1L7U8F2,base
A0A1L7VI12,base
A0A1L7VXF0,base
A0A1L7VZE7,base
A0A1L7WB22,base
A0A1L7X8C5,base
A0A1L7XK59,base
A0A1L7XMN9,base
A0A1L8HU22,base
A0A1L8HV70,base
A0A1L9B1C8,base
A0A1L9B9D0,base
A0A1L9BB55,base
A0A1L9BC78,base
A0A1L9BEV0,base
A0A1L9BGF7,base
A0A1L9MST8,base
A0A1L9MY77,base
A0A1L9N0M0,base
A0A1L9N8T5,base
A0A1L9NG60,base
A0A1L9NQJ0,base
A0A1L9R925,base
A0A1L9RCQ6,base
A0A1L9REE6,base
A0A1L9RN58,base
A0A1L9RQ05,base
A0A1L9RXN3,base
A0A1L9S0B7,base
A0A1L9S4N4,base
A0A1L9S4Z3,base
A0A1L9S513,base
A0A1L9S5G8,base
A0A1L9S6L5,base
A0A1L9SU64,base
A0A1L9U1F8,base
A0A1L9UEI9,base
A0A1L9UMU4,base
A0A1L9UPN9,base
A0A1L9URA0,base
A0A1L9V808,base
A0A1L9VNZ2,base
A0A1L9VT42,base
A0A1L9WLF1,base
A0A1L9WLH9,base
A0A1L9WN31,base
A0A1L9WN60,base
A0A1L9WN72,base
A0A1L9WQK2,base
A0A1L9WUI2,base
A0A1L9WUI4,base
A0A1L9WUM2,base
A0A1L9WUS5,base
A0A1L9WUV2,base
A0A1L9WUX8,base
A0A1L9WVI3,base
A0A1L9WX41,base
A0A1L9WZ67,base
A0A1L9X763,base
A0A1M2V5T6,base
A0A1M2V8P4,base
A0A1M2VVH7,base
A0A1M2W7V4,base
A0A1M3U1M9,base
A0A1M4SZ11,base
A0A1M4TAA2,base
A0A1M5BAW7,base
A0A1M5LIG6,base
A0A1M6LV93,base
A0A1M6NFI3,base
A0A1M6PE46,base
A0A1M6Q4T9,base
A0A1M6QQS9,base
A0A1M6R8X9,base
A0A1M6RNB3,base
A0A1M6RW61,base
A0A1M7A4D6,base
A0A1M7BT67,base
A0A1M7D0R2,base
A0A1M7I6D5,base
A0A1M7KFT5,base
A0A1M7KH16,base
A0A1M7ZKF5,base
A0A1N6DRV0,base
A0A1N6E2E2,base
A0A1N6EKI7,base
A0A1N6EMH7,base
A0A1N7KE47,base
A0A1N7MKF6,base
A0A1N7T9S3,base
A0A1N7T9S7,base
A0A1P7Y0A2,base
A0A1P7Y0A8,base
A0A1P7Y0C9,base
A0A1P7Y0D0,base
A0A1P7Y0D4,base
A0A1P8ARV6,base
A0A1P8B581,base
A0A1P8B760,base
A0A1P8WIZ2,base
A0A1P8YWJ6,base
A0A1Q0AL87,base
A0A1Q3DHY4,base
A0A1Q3DW68,base
A0A1Q3E068,base
A0A1Q3ENH7,base
A0A1Q4V389,base
A0A1Q4V3D1,base
A0A1Q5GJH1,base
A0A1Q8CR01,base
A0A1Q8RT23,base
A0A1R0KQN1,base
A0A1R0KQU1,base
A0A1R3FTZ0,base
A0A1R3G1X5,base
A0A1R3G411,base
A0A1R3GB63,base
A0A1R3GB77,base
A0A1R3GYV3,base
A0A1R3H3R1,base
A0A1R3HKL5,base
A0A1R3HPH2,base
A0A1R3HV89,base
A0A1R3I2A2,base
A0A1R3IM41,base
A0A1R3IZL7,base
A0A1R3J7B8,base
A0A1R3JFS0,base
A0A1R3JYM4,base
A0A1R3JYN8,base
A0A1R3K681,base
A0A1R3KIF5,base
A0A1R3KXH0,base
A0A1R3R7L1,base
A0A1R3RGJ2,base
A0A1R3RGJ7,base
A0A1R3S2F3,base
A0A1S1PYE1,base
A0A1S1YUU1,base
A0A1S2QQ04,base
A0A1S3TCC8,base
A0A1S3TX76,base
A0A1S3YEG8,base
A0A1S3Z5Y0,base
A0A1S3ZET1,base
A0A1S3ZP85,base
A0A1S3ZX38,base
A0A1S4A695,base
A0A1S4AUX8,base
A0A1S4BJT3,base
A0A1S4CGX4,base
A0A1S4CL59,base
A0A1S4D475,base
A0A1S4DF18,base
A0A1S4DFD3,base
A0A1S4E662,base
A0A1S6J1V2,base
A0A1S6M251,base
A0A1S6PUA4,base
A0A1S7IUL2,base
A0A1S8A7J3,base
A0A1T3CDZ3,base
A0A1T3CWE9,base
A0A1T3CYS4,base
A0A1T3NQE9,base
A0A1T3NT10,base
A0A1T4LJ54,base
A0A1T4S4I7,base
A0A1T4SKT1,base
A0A1T4SLK8,base
A0A1T4SMQ4,base
A0A1T4SR57,base
A0A1T4SXA1,base
A0A1T4TLU0,base
A0A1T4TV44,base
A0A1T4U6X4,base
A0A1T5P9I7,base
A0A1U7CMZ7,base
A0A1U7CS17,base
A0A1U7CWY8,base
A0A1U7H056,base
A0A1U7LI22,base
A0A1U7LMD1,base
A0A1U7LWW3,base
A0A1U7YTG3,base
A0A1U7Z4L4,base
A0A1U7ZE50,base
A0A1U8IBY2,base
A0A1U8KNZ2,base
A0A1U8LQ76,base
A0A1U8MPU1,base
A0A1U8QGE6,base
A0A1U8QGV2,base
A0A1U8QLG8,base
A0A1U8QLK0,base
A0A1U8QNM5,base
A0A1U8QQU5,base
A0A1U8QYZ5,base
A0A1U9X9N3,base
A0A1U9YI11,base
A0A1U9YI21,base
A0A1U9YI27,base
A0A1U9ZRJ6,base
A0A1V0A7N4,base
A0A1V0D8Y5,base
A0A1V0E492,base
A0A1V0E4A6,base
A0A1V0ELS9,base
A0A1V0HUU2,base
A0A1V0HUX5,base
A0A1V0QSA8,base
A0A1V0QSB7,base
A0A1V0QSC6,base
A0A1V0QSE7,base
A0A1V0QSE8,base
A0A1V0QSE9,base
A0A1V0QSF1,base
A0A1V0QSF2,base
A0A1V0QSF3,base
A0A1V0QSF4,base
A0A1V0QSF6,base
A0A1V0QSF8,base
A0A1V0QSF9,base
A0A1V0QSG0,base
A0A1V0QSG1,base
A0A1V0QSG6,base
A0A1V0QSG9,base
A0A1V0QSH1,base
A0A1V0QSH2,base
A0A1V0QSH7,base
A0A1V0TJQ5,base
A0A1V0TYI6,base
A0A1V0U115,base
A0A1V1FH01,base
A0A1V1FNM9,base
A0A1V1FNZ5,base
A0A1V2IJ20,base
A0A1V4AG47,base
A0A1V6N6X4,base
A0A1V6NZY6,base
A0A1V6QZ98,base
A0A1V6RCA6,base
A0A1V6RFP3,base
A0A1V6RTT1,base
A0A1V6SAK1,base
A0A1V6SF94,base
A0A1V6YA80,base
A0A1V8T0U5,base
A0A1V9G4B9,base
A0A1W0VUN6,base
A0A1W2FMW3,base
A0A1W2FZQ4,base
A0A1W2H677,base
A0A1W2H825,base
A0A1W2PPD8,base
A0A1W2PQ27,base
A0A1W2PQ64,base
A0A1W2PQC6,base
A0A1W2PQD8,base
A0A1W2PQJ5,base
A0A1W2PR19,base
A0A1W2PR75,base
A0A1W2TB91,base
A0A1W2TIL6,base
A0A1W2TQF3,base
A0A1W5D7C2,base
A0A1W5D7M7,base
A0A1W5VLZ6,base
A0A1W5VM12,base
A0A1W6GW06,base
A0A1W6GW18,base
A0A1W6GW32,base
A0A1W6QDI7,base
A0A1W7CV22,base
A0A1W7D0K8,base
A0A1W7D4H4,base
A0A1W7HBY5,base
A0A1W7HBY7,base
A0A1W7HCY1,base
A0A1X2CJP9,base
A0A1X2GLF6,base
A0A1X2LY95,base
A0A1X6MKC7,base
A0A1X6MY32,base
A0A1X6N7L8,base
A0A1X9H811,base
A0A1X9IRP7,base
A0A1X9QHJ0,base
A0A1X9WEP1,base
A0A1X9WEQ1,base
A0A1Y0BRF2,base
A0A1Y0BRF3,base
A0A1Y0BRF4,base
A0A1Y0BRF5,base
A0A1Y0BRF7,base
A0A1Y0BRF8,base
A0A1Y0BRF9,base
A0A1Y0BRG0,base
A0A1Y1C7S2,base
A0A1Y1HY21,base
A0A1Y1XZ08,base
A0A1Y1YDI0,base
A0A1Y2DBD2,base
A0A1Y2DE74,base
A0A1Y2MBH8,base
A0A1Y3DYH2,base
A0A1Y5YCU2,base
A0A1Z1W4G4,base
A0A1Z2LDZ7,base
A0A1Z3GBS4,base
A0A1Z4BKU5,base
A0A1Z5HQI5,base
A0A1Z5RJA5,base
A0A200QI04,base
A0A200RDZ8,base
A0A202BRF1,base
A0A212CJF2,base
A0A212QX55,base
A0A218Y2D1,base
A0A218YZX2,base
A0A221J5P3,base
A0A221J5W8,base
A0A221J5X1,base
A0A221J5X3,base
A0A221J5X6,base
A0A224AKZ9,base
A0A224AM54,base
A0A225AVU7,base
A0A225DIB3,base
A0A225DN69,base
A0A225DZ88,base
A0A226CUT9,base
A0A226CWC4,base
A0A226CZB6,base
A0A226D1A7,base
A0A226D1W1,base
A0A226D3I0,base
A0A226D6J8,base
A0A226D8A1,base
A0A226D920,base
A0A226DD78,base
A0A226DR22,base
A0A226DVC0,base
A0A226DWF1,base
A0A226DX49,base
A0A226DXE5,base
A0A226E8L9,base
A0A226E9Q6,base
A0A226EA21,base
A0A226EB04,base
A0A226EPW8,base
A0A226F190,base
A0A226F1D5,base
A0A229RH59,base
A0A229RL13,base
A0A229RMN0,base
A0A229S5G9,base
A0A229SHZ7,base
A0A229YJU0,base
A0A231GWI5,base
A0A232M6I7,base
A0A238XKG6,base
A0A238XLA9,base
A0A239F2P2,base
A0A239IB77,base
A0A244CMP0,base
A0A250IBE0,base
A0A250IH91,base
A0A250J6H4,base
A0A250YGJ5,base
A0A251PJR8,base
A0A251PJV0,base
A0A251PN26,base
A0A251PPG3,base
A0A251PQ23,base
A0A251Q4L1,base
A0A251RL24,base
A0A251RZS6,base
A0A251S1R6,base
A0A251SE66,base
A0A251SEU0,base
A0A251SR53,base
A0A251T920,base
A0A251THZ2,base
A0A251UKF2,base
A0A251ULY5,base
A0A251VFT9,base
A0A251VL21,base
A0A251VL34,base
A0A251VLH9,base
A0A251VN39,base
A0A251VNN1,base
A0A256XLS3,base
A0A261Y2K4,base
A0A284RNH4,base
A0A284RP71,base
A0A284S671,base
A0A284VIL0,base
A0A285P562,base
A0A286LEZ6,base
A0A286LEZ7,base
A0A286LEZ8,base
A0A286LF02,base
A0A286QZ39,base
A0A286R621,base
A0A286R624,base
A0A286R637,base
A0A286R7K5,base
A0A286RAF5,base
A0A286RCU8,base
A0A286UBS3,base
A0A286UBU4,base
A0A286UI99,base
A0A286UIK5,base
A0A286UIV9,base
A0A286UK50,base
A0A286UKD7,base
A0A286UVW1,base
A0A287Q7R8,base
A0A290U6M0,base
A0A290U6M3,base
A0A290U6M6,base
A0A290U6N1,base
A0A290U6P6,base
A0A290Z7W2,base
A0A291LSD6,base
A0A291P0C1,base
A0A291PQH4,base
A0A291Q6S3,base
A0A291QEQ7,base
A0A291QQT1,base
A0A291QRQ9,base
A0A291SJC7,base
A0A291W3H0,base
A0A292YBH2,base
A0A2A2D5Q5,base
A0A2A2D8W5,base
A0A2A2DBF2,base
A0A2A2DEK8,base
A0A2A2DEL4,base
A0A2A2H6Q4,base
A0A2A2PFX6,base
A0A2A6RL84,base
A0A2A9FIW7,base
A0A2A9FJV1,base
A0A2A9HE10,base
A0A2A9NBJ0,base
A0A2A9NI94,base
A0A2B7WV67,base
A0A2B7Y4Y1,base
A0A2C5XYG0,base
A0A2C5YJ70,base
A0A2C5YJN9,base
A0A2C5ZQT3,base
A0A2C9EVE6,base
A0A2D0XJ06,base
A0A2D1CM82,base
A0A2D1VNJ8,base
A0A2D1VNM2,base
A0A2D3V374,base
A0A2E1AC30,base
A0A2G1XL77,base
A0A2G2V785,base
A0A2G2VB98,base
A0A2G2VCZ0,base
A0A2G2VCZ2,base
A0A2G2VER1,base
A0A2G2VES1,base
A0A2G2VES2,base
A0A2G2VEW3,base
A0A2G2VEX0,base
A0A2G2VGC6,base
A0A2G2W898,base
A0A2G2X1Z9,base
A0A2G2X265,base
A0A2G2X280,base
A0A2G2X2A7,base
A0A2G2X347,base
A0A2G2X465,base
A0A2G2X6L9,base
A0A2G2X6Q8,base
A0A2G2XCR9,base
A0A2G2XLZ2,base
A0A2G2XMB3,base
A0A2G2XN81,base
A0A2G2Y2X6,base
A0A2G2Y2Y4,base
A0A2G2Y308,base
A0A2G2Y3G3,base
A0A2G2Y400,base
A0A2G2Y870,base
A0A2G2YJY2,base
A0A2G2YUB5,base
A0A2G2YUB6,base
A0A2G2YUC0,base
A0A2G2YUJ5,base
A0A2G2Z9V1,base
A0A2G2ZYL3,base
A0A2G3A6A7,base
A0A2G3A6F0,base
A0A2G3A8N6,base
A0A2G3A8N9,base
A0A2G3A8P2,base
A0A2G3AGN5,base
A0A2G3AHP6,base
A0A2G3D6U1,base
A0A2G5CRZ8,base
A0A2G5CSW7,base
A0A2G5D1D6,base
A0A2G5D441,base
A0A2G5D465,base
A0A2G5D4L7,base
A0A2G5DJG5,base
A0A2G5DK78,base
A0A2G5DK82,base
A0A2G5DPR1,base
A0A2G5DQL1,base
A0A2G5EHZ3,base
A0A2G5ERT0,base
A0A2G5HJW1,base
A0A2G5HNT3,base
A0A2G5HUE4,base
A0A2G7FFA1,base
A0A2G7FN01,base
A0A2G8RLL9,base
A0A2G8RVN8,base
A0A2G8S3W6,base
A0A2G8SVA7,base
A0A2G8SVV7,base
A0A2G9FW61,base
A0A2G9FW84,base
A0A2G9FWM3,base
A0A2G9FWQ7,base
A0A2G9FWX1,base
A0A2G9FXZ9,base
A0A2G9FZB1,base
A0A2G9G2C3,base
A0A2G9G4P5,base
A0A2G9G6P3,base
A0A2G9G8D1,base
A0A2G9GAS5,base
A0A2G9GC66,base
A0A2G9GQ31,base
A0A2G9HRE5,base
A0A2G9HSG2,base
A0A2G9HT32,base
A0A2G9HTP3,base
A0A2H1VE33,base
A0A2H3BKD8,base
A0A2H3DKU3,base
A0A2H3DQV4,base
A0A2H3DUF9,base
A0A2H3E1S5,base
A0A2H3E4G0,base
A0A2H3E985,base
A0A2H3JR23,base
A0A2H3JX57,base
A0A2H4DGV8,base
A0A2H4HHY6,base
A0A2H4R3S6,base
A0A2H5AIX5,base
A0A2H5AIX7,base
A0A2H5AIY0,base
A0A2H5AIY2,base
A0A2H5AIY4,base
A0A2H5AIZ6,base
A0A2H5AIZ9,base
A0A2H5AJ00,base
A0A2H5DV25,base
A0A2H5MUU2,base
A0A2H5MVJ3,base
A0A2H5PC36,base
A0A2H5PWA4,base
A0A2H5Q857,base
A0A2H5Q968,base
A0A2H5QFF4,base
A0A2H5QFG5,base
A0A2H5QKL6,base
A0A2H5QKQ3,base
A0A2H5QKQ6,base
A0A2H5QQC2,base
A0A2I0B0V2,base
A0A2I0HP53,base
A0A2I0HUJ3,base
A0A2I0IQ70,base
A0A2I0IQZ0,base
A0A2I0IQZ7,base
A0A2I0IR15,base
A0A2I0JC59,base
A0A2I0JHT1,base
A0A2I0JKX4,base
A0A2I0JZH8,base
A0A2I0K0M5,base
A0A2I0KGJ6,base
A0A2I0KPZ0,base
A0A2I0KWX1,base
A0A2I0VWL0,base
A0A2I0W263,base
A0A2I0W266,base
A0A2I0W2T3,base
A0A2I0WJ61,base
A0A2I0WRR8,base
A0A2I0WUS6,base
A0A2I0XGD5,base
A0A2I1BSV1,base
A0A2I1BSV7,base
A0A2I1BSW0,base
A0A2I1BSW6,base
A0A2I1BSW8,base
A0A2I1BSX0,base
A0A2I1BSZ6,base
A0A2I1BT01,base
A0A2I1BT09,base
A0A2I1BT15,base
A0A2I1BT56,base
A0A2I1C3U0,base
A0A2I1C3V3,base
A0A2I1C3W7,base
A0A2I1CEB4,base
A0A2I1CXS7,base
A0A2I1D2M7,base
A0A2I2F272,base
A0A2I2F284,base
A0A2I2F6X8,base
A0A2I2FTZ0,base
A0A2I2G1E0,base
A0A2I2GLK2,base
A0A2I2GM62,base
A0A2I2GPV3,base
A0A2I2GPW5,base
A0A2I2MQ11,base
A0A2I4HXH5,base
A0A2I6B3P0,base
A0A2I6PIZ1,base
A0A2I6PIZ2,base
A0A2I6PIZ6,base
A0A2I6PIZ7,base
A0A2I6PIZ8,base
A0A2I6PIZ9,base
A0A2I6PJ00,base
A0A2I6PJ01,base
A0A2I6PJ02,base
A0A2I6PJ05,base
A0A2I6PJ07,base
A0A2I6PJ08,base
A0A2I6PJ12,base
A0A2I6PJ13,base
A0A2I7G3B0,base
A0A2I7G3B3,base
A0A2I9,base
A0A2J6PXA6,base
A0A2J8AJL4,base
A0A2K0UQ78,base
A0A2K0VTK4,base
A0A2K0W406,base
A0A2K0WRZ5,base
A0A2K1IW25,base
A0A2K1WMK9,base
A0A2K1YJN7,base
A0A2K2CEW5,base
A0A2K2CEW9,base
A0A2K3D5Z7,base
A0A2K3DU55,base
A0A2K5TU92,base
A0A2K5X3B6,base
A0A2K8FQU5,base
A0A2K8GLY5,base
A0A2K8UJH0,base
A0A2K9M484,base
A0A2K9RFZ2,base
A0A2K9RFZ9,base
A0A2K9RG08,base
A0A2L0V4M1,base
A0A2L0V4N8,base
A0A2L0VXR5,base
A0A2L2T320,base
A0A2L2T4C0,base
A0A2L2TL19,base
A0A2N3HU38,base
A0A2N3XWI2,base
A0A2N3XWI4,base
A0A2N3Y098,base
A0A2N3Y5N7,base
A0A2N6JFX7,base
A0A2N8P7S1,base
A0A2N8PGL1,base
A0A2N9BKY0,base
A0A2P1DP74,base
A0A2P1DP75,base
A0A2P1DP77,base
A0A2P1DP82,base
A0A2P1DP87,base
A0A2P1DP90,base
A0A2P1DP94,base
A0A2P1DP98,base
A0A2P1DPA5,base
A0A2P1ED40,base
A0A2P1GIW2,base
A0A2P1GIW3,base
A0A2P1GIW4,base
A0A2P1GIW7,base
A0A2P1GIY2,base
A0A2P1GIY9,base
A0A2P2FZ78,base
A0A2P2GK84,base
A0A2P2MRY0,base
A0A2P4UF20,base
A0A2P4UK99,base
A0A2P4UQM5,base
A0A2P4UQN0,base
A0A2P5AY82,base
A0A2P5BT10,base
A0A2P5C456,base
A0A2P5C4G9,base
A0A2P5CK80,base
A0A2P5CUT9,base
A0A2P5CUU0,base
A0A2P5E765,base
A0A2P5EAT5,base
A0A2P5EAX1,base
A0A2P5EXE0,base
A0A2P5FBL9,base
A0A2P5HJI8,base
A0A2P5HV80,base
A0A2P6MHT4,base
A0A2P6MHU9,base
A0A2P6MHY1,base
A0A2P6PJC4,base
A0A2P6Q9J5,base
A0A2P6Q9K0,base
A0A2P6QBR7,base
A0A2P6QHM0,base
A0A2P6RZF8,base
A0A2P6S2H0,base
A0A2P6S2H9,base
A0A2P6S2I2,base
A0A2P6SA89,base
A0A2P6SAA2,base
A0A2P6SBG1,base
A0A2P8DVK4,base
A0A2P8E0T7,base
A0A2P8IFL1,base
A0A2R4MJB5,base
A0A2R4QKX7,base
A0A2R4SBW0,base
A0A2R4SXM2,base
A0A2R4TC73,base
A0A2R6NQ11,base
A0A2R6P185,base
A0A2R6P2P1,base
A0A2R6P5F5,base
A0A2R6P624,base
A0A2R6PFY9,base
A0A2R6PI27,base
A0A2R6PLK2,base
A0A2R6Q326,base
A0A2R6Q8R5,base
A0A2R6QA03,base
A0A2R6QTI0,base
A0A2R6QXF8,base
A0A2R6WV83,base
A0A2R6X8N3,base
A0A2S1JKY7,base
A0A2S1JL02,base
A0A2S1WBY6,base
A0A2S1WC15,base
A0A2S1XB67,base
A0A2S4L703,base
A0A2S4W2L4,base
A0A2S7T7C0,base
A0A2S8A7A3,base
A0A2S8F864,base
A0A2S8FCZ3,base
A0A2S9Q656,base
A0A2S9XYE3,base
A0A2S9Y7M9,base
A0A2S9YBN3,base
A0A2T0LNW4,base
A0A2T0LNX7,base
A0A2T0T2D9,base
A0A2T0T4R3,base
A0A2T0T6H6,base
A0A2T0T6K6,base
A0A2T2NAL4,base
A0A2T2NIN5,base
A0A2T2NZ87,base
A0A2T3AQD0,base
A0A2T4B539,base
A0A2T4GC92,base
A0A2T4UDC3,base
A0A2T5C0W5,base
A0A2T5Y4G4,base
A0A2U1KAD6,base
A0A2U1KAV1,base
A0A2U1KCI5,base
A0A2U1KI33,base
A0A2U1KI71,base
A0A2U1KNU3,base
A0A2U1KPN7,base
A0A2U1KYS9,base
A0A2U1LH01,base
A0A2U1LQ17,base
A0A2U1LS55,base
A0A2U1LSM4,base
