reaction_id,reaction_smiles,source_layer
RHEA:56008,*NC(CC(=O)NC1OC(CO)C(OC2OC(CO)C(OC3OC(COC4OC(COC5OC(CO)C(O)C(O)C5OC5OC(CO)C(O)C(O)C5O)C(O)C(OC5OC(CO)C(O)C(O)C5OC5OC(CO)C(O)C(O)C5O)C4O)C(O)C(OC4OC(CO)C(O)C(O)C4OC4OC(CO)C(O)C(O)C4OC4OC(CO)C(O)C(O)C4O)C3O)C(O)C2NC(C)=O)C(O)C1NC(C)=O)C(*)=O.O.O.O.O>>*NC(CC(=O)NC1OC(CO)C(OC2OC(CO)C(OC3OC(COC4OC(COC5OC(CO)C(O)C(O)C5O)C(O)C(OC5OC(CO)C(O)C(O)C5O)C4O)C(O)C(OC4OC(CO)C(O)C(O)C4O)C3O)C(O)C2NC(C)=O)C(O)C1NC(C)=O)C(*)=O.OCC1OC(O)C(O)C(O)C1O.OCC1OC(O)C(O)C(O)C1O.OCC1OC(O)C(O)C(O)C1O.OCC1OC(O)C(O)C(O)C1O,rhea_general
RHEA:56028,*NC(CC(=O)NC1OC(CO)C(OC2OC(CO)C(OC3OC(COC4OC(COC5OC(CO)C(O)C(O)C5OC5OC(CO)C(O)C(O)C5O)C(O)C(OC5OC(CO)C(O)C(O)C5O)C4O)C(O)C(OC4OC(CO)C(O)C(O)C4OC4OC(CO)C(O)C(O)C4OC4OC(CO)C(O)C(O)C4O)C3O)C(O)C2NC(C)=O)C(O)C1NC(C)=O)C(*)=O.O.O.O>>*NC(CC(=O)NC1OC(CO)C(OC2OC(CO)C(OC3OC(COC4OC(COC5OC(CO)C(O)C(O)C5O)C(O)C(OC5OC(CO)C(O)C(O)C5O)C4O)C(O)C(OC4OC(CO)C(O)C(O)C4O)C3O)C(O)C2NC(C)=O)C(O)C1NC(C)=O)C(*)=O.OCC1OC(O)C(O)C(O)C1O.OCC1OC(O)C(O)C(O)C1O.OCC1OC(O)C(O)C(O)C1O,rhea_general
RHEA:56052,*NC(CC(=O)NC1OC(CO)C(OC2OC(CO)C(OC3OC(COC4OC(COC5OC(CO)C(O)C(O)C5O)C(O)C(OC5OC(CO)C(O)C(O)C5O)C4O)C(O)C(OC4OC(CO)C(O)C(O)C4OC4OC(CO)C(O)C(O)C4NC(C)=O)C3O)C(O)C2NC(C)=O)C(O)C1NC(C)=O)C(*)=O.O.O>>*NC(CC(=O)NC1OC(CO)C(OC2OC(CO)C(OC3OC(COC4OC(CO)C(O)C(O)C4O)C(O)C(OC4OC(CO)C(O)C(O)C4OC4OC(CO)C(O)C(O)C4NC(C)=O)C3O)C(O)C2NC(C)=O)C(O)C1NC(C)=O)C(*)=O.OCC1OC(O)C(O)C(O)C1O.OCC1OC(O)C(O)C(O)C1O,rhea_general
RHEA:56056,O=c1c(-c2ccc(O)cc2)coc2cc([O-])cc(O)c12.O=c1ccn(C2OC(COP(=O)([O-])OP(=O)([O-])OC3OC(CO)C(O)C(O)C3O)C(O)C2O)c(=O)[nH]1>>O=c1c(-c2ccc(O)cc2)coc2cc(OC3OC(CO)C(O)C(O)C3O)cc([O-])c12.O=c1ccn(C2OC(COP(=O)([O-])OP(=O)([O-])[O-])C(O)C2O)c(=O)[nH]1.[H+],rhea_general
RHEA:56060,CCCCCCCCCCCCCCCC(=O)[O-].[H+]>>CCCCCCCCCCCCCCC.O=C=O,rhea_general
RHEA:56064,*NC(COC1OC(CO)C(O)C(O)C1O)C(*)=O.O=c1ccn(C2OC(COP(=O)([O-])OP(=O)([O-])OC3OCC(O)C(O)C3O)C(O)C2O)c(=O)[nH]1>>*NC(COC1OC(CO)C(O)C(OC2OCC(O)C(O)C2O)C1O)C(*)=O.O=c1ccn(C2OC(COP(=O)([O-])OP(=O)([O-])[O-])C(O)C2O)c(=O)[nH]1.[H+],rhea_general
RHEA:56072,*C(=O)c1c([O-])cc(O)cc1O.O=c1ccn(C2OC(COP(=O)([O-])OP(=O)([O-])OC3OC(CO)C(O)C(O)C3O)C(O)C2O)c(=O)[nH]1>>*C(=O)c1c(O)cc(O)cc1OC1OC(CO)C(O)C(O)C1O.O=c1ccn(C2OC(COP(=O)([O-])OP(=O)([O-])[O-])C(O)C2O)c(=O)[nH]1,rhea_general
RHEA:56076,*OC1OC(CO)C(OC2OC(CO)C(O)C(OC3(C(=O)[O-])CC(O)C(NC(C)=O)C(C(O)C(O)CO)O3)C2O)C(O)C1NC(C)=O.CC1OC(OP(=O)([O-])OP(=O)([O-])OCC2OC(n3cnc4c(=O)[nH]c(N)nc43)C(O)C2O)C(O)C(O)C1O>>*OC1OC(CO)C(OC2OC(CO)C(O)C(OC3(C(=O)[O-])CC(O)C(NC(C)=O)C(C(O)C(O)CO)O3)C2O)C(OC2OC(C)C(O)C(O)C2O)C1NC(C)=O.Nc1nc2c(ncn2C2OC(COP(=O)([O-])OP(=O)([O-])[O-])C(O)C2O)c(=O)[nH]1.[H+],rhea_general
RHEA:56080,*NC(CO)C(*)=O.C[N+](C)(C)CCOP(=O)([O-])OP(=O)([O-])OCC1OC(n2ccc(N)nc2=O)C(O)C1O>>*NC(COP(=O)([O-])OCC[N+](C)(C)C)C(*)=O.Nc1ccn(C2OC(COP(=O)([O-])[O-])C(O)C2O)c(=O)n1.[H+],rhea_general
RHEA:56084,*NC(COP(=O)([O-])OCC[N+](C)(C)C)C(*)=O.O>>*NC(CO)C(*)=O.C[N+](C)(C)CCOP(=O)([O-])[O-].[H+],rhea_general
RHEA:56088,CC(=O)NC1C(O)CC(OP(=O)([O-])OCC2OC(n3ccc(N)nc3=O)C(O)C2O)(C(=O)[O-])OC1C(O)C(O)CO.[1*]C(O)C(COC1OC(CO)C(OC2OC(CO)C(OC3OC(CO)C(O)C(OC4OC(CO)C(O)C(OC5OC(CO)C(O)C(OC6(C(=O)[O-])CC(O)C(NC(C)=O)C(C(O)C(O)CO)O6)C5O)C4NC(C)=O)C3O)C(O)C2O)C(O)C1O)NC([2*])=O>>Nc1ccn(C2OC(COP(=O)([O-])[O-])C(O)C2O)c(=O)n1.[1*]C(=O)NC(COC1OC(CO)C(OC2OC(CO)C(OC3OC(CO)C(O)C(OC4OC(COC5(C(=O)[O-])CC(O)C(NC(C)=O)C(C(O)C(O)CO)O5)C(O)C(OC5OC(CO)C(O)C(OC6(C(=O)[O-])CC(O)C(NC(C)=O)C(C(O)C(O)CO)O6)C5O)C4NC(C)=O)C3O)C(O)C2O)C(O)C1O)C([2*])O.[H+],rhea_general
RHEA:56100,*NCC(=O)NCC(=O)[O-].Nc1ncnc2c1ncn2C1OC(COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])C(O)C1O.[H+]>>*NCC(=O)NCC(=O)OP(=O)([O-])OCC1OC(n2cnc3c(N)ncnc32)C(O)C1O.O=P([O-])([O-])OP(=O)([O-])O,rhea_general
RHEA:56104,CC(C)=CC=CC(C)=CC=CC(C)=CC=CC=C(C)C=CC=C(C)CCC=C(C)C.O=O.O=O.[H]*[H].[H]*[H]>>*.*.CC(C)=CCCC(C)=CC=CC(C)=CC=CC=C(C)C=CC=C(C)C=CC=C(C)C=O.O.O.O,rhea_general
RHEA:56124,*.CC(C)=CCCC(C)=CC=CC(C)=CC=CC(C)=CC=CC=C(C)C=CC=C(C)C=CC=C(C)CCC=C(C)C.CC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-].O>>C=C(C)C(CC=C(C)CO)CCC(C)=CC=CC(C)=CC=CC(C)=CC=CC=C(C)C=CC=C(C)C=CC=C(C)CCC=C(C)C.O=P([O-])([O-])OP(=O)([O-])O.[H]*[H],rhea_general
RHEA:56128,*.C=C(C)C(CC=C(C)CO)CCC(C)=CC=CC(C)=CC=CC(C)=CC=CC=C(C)C=CC=C(C)C=CC=C(C)CCC=C(C)C.CC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-].O>>C=C(C)C(CC=C(C)CO)CCC(C)=CC=CC(C)=CC=CC(C)=CC=CC=C(C)C=CC=C(C)C=CC=C(C)CCC(CC=C(C)CO)C(=C)C.O=P([O-])([O-])OP(=O)([O-])O.[H]*[H],rhea_general
RHEA:56132,*OC1CC2OC1COP(=O)([O-])OC1CC(OC1COP(*)(=O)[O-])N1CC(C)(Cc3cn2c(=O)[nH]c3=O)C(=O)NC1=O>>*OC1CC(n2cc(C)c(=O)[nH]c2=O)OC1COP(=O)([O-])OC1CC(n2cc(C)c(=O)[nH]c2=O)OC1COP(*)(=O)[O-],rhea_general
RHEA:56136,*c1ccc(O)cc1.*c1ccc(O)cc1.OO>>*c1ccc([O])cc1.*c1ccc([O])cc1.O.O,rhea_general
RHEA:56144,O=[N+]([O-])[O-].[1*]c1c([2*])c(O)c([3*])c([4*])c1O>>O.O=N[O-].[1*]C1=C([2*])C(=O)C([3*])=C([4*])C1=O,rhea_general
RHEA:56148,CCCCCCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)([O-])[O-].C[N+](C)(C)CCOP(=O)([O-])OCC(O)CO>>CC(C)(COP(=O)([O-])OP(=O)([O-])OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)([O-])[O-])C(O)C(=O)NCCC(=O)NCCS.[1*]OCC(COP(=O)([O-])OCC[N+](C)(C)C)O[2*],rhea_general
RHEA:56152,CCCCCC=CCC=CCCCCCCCC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)([O-])[O-].C[N+](C)(C)CCOP(=O)([O-])OCC(O)CO>>*OCC(COP(=O)([O-])OCC[N+](C)(C)C)O*.CC(C)(COP(=O)([O-])OP(=O)([O-])OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)([O-])[O-])C(O)C(=O)NCCC(=O)NCCS,rhea_general
RHEA:56156,CCCCCCC(O)CC=CCCCCCCCC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)([O-])[O-].C[N+](C)(C)CCOP(=O)([O-])OCC(O)CO>>*OCC(COP(=O)([O-])OCC[N+](C)(C)C)O*.CC(C)(COP(=O)([O-])OP(=O)([O-])OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)([O-])[O-])C(O)C(=O)NCCC(=O)NCCS,rhea_general
RHEA:56164,CCC=CCC=CCC=CCCCCCCCC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)([O-])[O-].C[N+](C)(C)CCOP(=O)([O-])OCC(O)CO>>*OCC(COP(=O)([O-])OCC[N+](C)(C)C)O*.CC(C)(COP(=O)([O-])OP(=O)([O-])OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)([O-])[O-])C(O)C(=O)NCCC(=O)NCCS,rhea_general
RHEA:56168,CCCCCCCCC=CCCCCCCCC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)([O-])[O-].C[N+](C)(C)CCOP(=O)([O-])OCC(O)CO>>*OCC(COP(=O)([O-])OCC[N+](C)(C)C)O*.CC(C)(COP(=O)([O-])OP(=O)([O-])OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)([O-])[O-])C(O)C(=O)NCCC(=O)NCCS,rhea_general
RHEA:56188,*NC(COC1OC(CO)C(O)C(OC2OC(CO)C(O)C(O)C2NC(C)=O)C1NC(C)=O)C(*)=O.CC(=O)NC1C(OP(=O)([O-])OP(=O)([O-])OCC2OC(n3ccc(=O)[nH]c3=O)C(O)C2O)OC(CO)C(O)C1O>>*NC(COC1OC(COC2OC(CO)C(O)C(O)C2NC(C)=O)C(O)C(OC2OC(CO)C(O)C(O)C2NC(C)=O)C1NC(C)=O)C(*)=O.O=c1ccn(C2OC(COP(=O)([O-])OP(=O)([O-])[O-])C(O)C2O)c(=O)[nH]1.[H+],rhea_general
RHEA:56192,*NC(C(*)=O)C(C)OC1OC(CO)C(O)C(OC2OC(CO)C(O)C(O)C2NC(C)=O)C1NC(C)=O.CC(=O)NC1C(OP(=O)([O-])OP(=O)([O-])OCC2OC(n3ccc(=O)[nH]c3=O)C(O)C2O)OC(CO)C(O)C1O>>*NC(C(*)=O)C(C)OC1OC(COC2OC(CO)C(O)C(O)C2NC(C)=O)C(O)C(OC2OC(CO)C(O)C(O)C2NC(C)=O)C1NC(C)=O.O=c1ccn(C2OC(COP(=O)([O-])OP(=O)([O-])[O-])C(O)C2O)c(=O)[nH]1.[H+],rhea_general
RHEA:56212,*NC(COC1OC(CO)C(O)C(OC2OC(CO)C(O)C(O)C2O)C1NC(C)=O)C(*)=O.CC(=O)NC1C(OP(=O)([O-])OP(=O)([O-])OCC2OC(n3ccc(=O)[nH]c3=O)C(O)C2O)OC(CO)C(O)C1O>>*NC(COC1OC(COC2OC(CO)C(O)C(O)C2NC(C)=O)C(O)C(OC2OC(CO)C(O)C(O)C2O)C1NC(C)=O)C(*)=O.O=c1ccn(C2OC(COP(=O)([O-])OP(=O)([O-])[O-])C(O)C2O)c(=O)[nH]1.[H+],rhea_general
RHEA:56216,*NC(C(*)=O)C(C)OC1OC(CO)C(O)C(OC2OC(CO)C(O)C(O)C2O)C1NC(C)=O.CC(=O)NC1C(OP(=O)([O-])OP(=O)([O-])OCC2OC(n3ccc(=O)[nH]c3=O)C(O)C2O)OC(CO)C(O)C1O>>*NC(C(*)=O)C(C)OC1OC(COC2OC(CO)C(O)C(O)C2NC(C)=O)C(O)C(OC2OC(CO)C(O)C(O)C2O)C1NC(C)=O.O=c1ccn(C2OC(COP(=O)([O-])OP(=O)([O-])[O-])C(O)C2O)c(=O)[nH]1.[H+],rhea_general
RHEA:56220,*NC(COC1OC(COC2OC(CO)C(O)C(O)C2NC(C)=O)C(O)C(OC2OC(CO)C(O)C(O)C2O)C1NC(C)=O)C(*)=O.CC(=O)NC1C(OP(=O)([O-])OP(=O)([O-])OCC2OC(n3ccc(=O)[nH]c3=O)C(O)C2O)OC(CO)C(O)C1O>>*NC(COC1OC(COC2OC(CO)C(O)C(O)C2NC(C)=O)C(O)C(OC2OC(CO)C(OC3OC(CO)C(O)C(O)C3NC(C)=O)C(O)C2O)C1NC(C)=O)C(*)=O.O=c1ccn(C2OC(COP(=O)([O-])OP(=O)([O-])[O-])C(O)C2O)c(=O)[nH]1.[H+],rhea_general
RHEA:56224,*NC(C(*)=O)C(C)OC1OC(COC2OC(CO)C(O)C(O)C2NC(C)=O)C(O)C(OC2OC(CO)C(O)C(O)C2O)C1NC(C)=O.CC(=O)NC1C(OP(=O)([O-])OP(=O)([O-])OCC2OC(n3ccc(=O)[nH]c3=O)C(O)C2O)OC(CO)C(O)C1O>>*NC(C(*)=O)C(C)OC1OC(COC2OC(CO)C(O)C(O)C2NC(C)=O)C(O)C(OC2OC(CO)C(OC3OC(CO)C(O)C(O)C3NC(C)=O)C(O)C2O)C1NC(C)=O.O=c1ccn(C2OC(COP(=O)([O-])OP(=O)([O-])[O-])C(O)C2O)c(=O)[nH]1.[H+],rhea_general
RHEA:56228,CCCCCCC=CCCCCCCCC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)([O-])[O-].C[N+](C)(C)CCOP(=O)([O-])OCC(O)CO>>*OCC(COP(=O)([O-])OCC[N+](C)(C)C)O*.CC(C)(COP(=O)([O-])OP(=O)([O-])OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)([O-])[O-])C(O)C(=O)NCCC(=O)NCCS,rhea_general
RHEA:56236,CCCCCCCCC=CCCCCCCCC(=O)OCC(O)COP(=O)([O-])OCC[NH3+].C[N+](C)(C)CCOP(=O)([O-])OCC(O)CO>>*OCC(COP(=O)([O-])OCC[N+](C)(C)C)O*.[NH3+]CCOP(=O)([O-])OCC(O)CO,rhea_general
RHEA:56240,*NC(*)C(*)=O.CC(C=CC1=C(C)CCCC1(C)C)=CC=CC(C)=CCO.CCCCCCCC(=O)OCC(COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCC>>*NC(*)C(*)=O.CCCCCCCC(=O)OC(CO)COP(=O)([O-])OCC[N+](C)(C)C.CCCCCCCC(=O)OCC=C(C)C=CC=C(C)C=CC1=C(C)CCCC1(C)C,rhea_general
RHEA:56244,*NC(*)C(*)=O.CC(C=CC1=C(C)CCCC1(C)C)=CC=CC(C)=CCO.CCCCCCCCCCCCCCCC(=O)OCC(COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCCCCCCCCCC>>*NC(*)C(*)=O.CCCCCCCCCCCCCCCC(=O)OC(CO)COP(=O)([O-])OCC[N+](C)(C)C.CCCCCCCCCCCCCCCC(=O)OCC=C(C)C=CC=C(C)C=CC1=C(C)CCCC1(C)C,rhea_general
RHEA:56248,*NC(*)C(*)=O.CC(C=CC1=C(C)CCCC1(C)C)=CC=CC(C)=CCO.CCCCCCCCCCCC(=O)OCC(COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCCCCCC>>*NC(*)C(*)=O.CCCCCCCCCCCC(=O)OC(CO)COP(=O)([O-])OCC[N+](C)(C)C.CCCCCCCCCCCC(=O)OCC=C(C)C=CC=C(C)C=CC1=C(C)CCCC1(C)C,rhea_general
RHEA:56252,*NC(COC1OC(CO)C(O)C(O)C1OC1OC(CO)C(O)C(O)C1NC(C)=O)C(*)=O.CC(=O)NC1C(OP(=O)([O-])OP(=O)([O-])OCC2OC(n3ccc(=O)[nH]c3=O)C(O)C2O)OC(CO)C(O)C1O>>*NC(COC1OC(COC2OC(CO)C(O)C(O)C2NC(C)=O)C(O)C(O)C1OC1OC(CO)C(O)C(O)C1NC(C)=O)C(*)=O.O=c1ccn(C2OC(COP(=O)([O-])OP(=O)([O-])[O-])C(O)C2O)c(=O)[nH]1.[H+],rhea_general
RHEA:56256,*NC(C(*)=O)C(C)OC1OC(CO)C(O)C(O)C1OC1OC(CO)C(O)C(O)C1NC(C)=O.CC(=O)NC1C(OP(=O)([O-])OP(=O)([O-])OCC2OC(n3ccc(=O)[nH]c3=O)C(O)C2O)OC(CO)C(O)C1O>>*NC(C(*)=O)C(C)OC1OC(COC2OC(CO)C(O)C(O)C2NC(C)=O)C(O)C(O)C1OC1OC(CO)C(O)C(O)C1NC(C)=O.O=c1ccn(C2OC(COP(=O)([O-])OP(=O)([O-])[O-])C(O)C2O)c(=O)[nH]1.[H+],rhea_general
RHEA:56284,*c1c(*)c(*)c(C2(*)C(*)Oc3c(*)c(*)c(*)c(*)c3C2O)c(O)c1*.NC(=O)c1ccc[n+](C2OC(COP(=O)([O-])OP(=O)([O-])OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)([O-])[O-])C3O)C(O)C2O)c1>>*c1c(*)c(*)c(C2(*)C(=O)c3c(*)c(*)c(*)c(*)c3OC2*)c(O)c1*.NC(=O)C1=CN(C2OC(COP(=O)([O-])OP(=O)([O-])OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)([O-])[O-])C3O)C(O)C2O)C=CC1.[H+],rhea_general
RHEA:56288,CCCSc1ccc2[nH]c(NC(=O)OC)nc2c1.Cc1cc2c(cc1C)N(CC(O)C(O)C(O)COP(=O)([O-])[O-])c1[nH]c(=O)[nH]c(=O)c1N2.O=O>>COC(=O)Nc1nc2cc(SCCCO)ccc2[nH]1.Cc1cc2nc3c(=O)[n-]c(=O)nc-3n(CC(O)C(O)C(O)COP(=O)([O-])[O-])c2cc1C.O.[H+],rhea_general
RHEA:56292,COC(=O)Nc1nc2cc(Sc3ccccc3)ccc2[nH]1.Cc1cc2c(cc1C)N(CC(O)C(O)C(O)COP(=O)([O-])[O-])c1[nH]c(=O)[nH]c(=O)c1N2.O=O>>COC(=O)Nc1nc2cc(Sc3ccc(O)cc3)ccc2[nH]1.Cc1cc2nc3c(=O)[n-]c(=O)nc-3n(CC(O)C(O)C(O)COP(=O)([O-])[O-])c2cc1C.O.[H+],rhea_general
RHEA:56308,COc1ccc(CC2c3cc(O)c(OC)cc3CC[NH+]2C)cc1O.Cc1cc2c(cc1C)N(CC(O)C(O)C(O)COP(=O)([O-])[O-])c1[nH]c(=O)[nH]c(=O)c1N2.O=O>>COc1ccc(CC2=[N+](C)CCc3cc(OC)c(O)cc32)cc1O.Cc1cc2nc3c(=O)[n-]c(=O)nc-3n(CC(O)C(O)C(O)COP(=O)([O-])[O-])c2cc1C.O.O.[H+],rhea_general
RHEA:56312,O.O=P([O-])([O-])OC1C(OP(=O)([O-])[O-])C(OP(=O)([O-])OP(=O)([O-])[O-])C(OP(=O)([O-])[O-])C(OP(=O)([O-])OP(=O)([O-])O)C1OP(=O)([O-])[O-]>>O=P([O-])([O-])O.O=P([O-])([O-])OC1C(OP(=O)([O-])[O-])C(OP(=O)([O-])[O-])C(OP(=O)([O-])OP(=O)([O-])[O-])C(OP(=O)([O-])[O-])C1OP(=O)([O-])[O-].[H+].[H+],rhea_general
RHEA:56320,*c1cc2c(O)c(*)c(*)cc2[o+]c1-c1cc(*)c(*)c(*)c1.O=c1ccn(C2OC(COP(=O)([O-])OP(=O)([O-])OC3OC(CO)C(O)C(O)C3O)C(O)C2O)c(=O)[nH]1>>*c1cc2c(OC3OC(CO)C(O)C(O)C3O)c(*)c(*)cc2[o+]c1-c1cc(*)c(*)c(*)c1.O=c1ccn(C2OC(COP(=O)([O-])OP(=O)([O-])[O-])C(O)C2O)c(=O)[nH]1.[H+],rhea_general
RHEA:56324,*NC(CS)C(*)=O.*OC1CC(*)OC1COP(*)(=O)OC>>*NC(CSC)C(*)=O.*OC1CC(*)OC1COP(*)(=O)[O-].[H+],rhea_general
RHEA:56336,CC1=CC23CCC4C(C)(C)CCCC4(C)C2CCC1C3.Cc1cc2c(cc1C)N(CC(O)C(O)C(O)COP(=O)([O-])[O-])c1[nH]c(=O)[nH]c(=O)c1N2.Cc1cc2c(cc1C)N(CC(O)C(O)C(O)COP(=O)([O-])[O-])c1[nH]c(=O)[nH]c(=O)c1N2.O=O.O=O>>CC1=CC23CCC4C(C)(C)C(O)C(O)CC4(C)C2CCC1C3.Cc1cc2nc3c(=O)[n-]c(=O)nc-3n(CC(O)C(O)C(O)COP(=O)([O-])[O-])c2cc1C.Cc1cc2nc3c(=O)[n-]c(=O)nc-3n(CC(O)C(O)C(O)COP(=O)([O-])[O-])c2cc1C.O.O.[H+].[H+],rhea_general
RHEA:56344,*c1oc2c(*)c(O)c(*)c(*)c2c(=O)c1-c1c(*)c(*)c(*)c(*)c1*.O=c1ccn(C2OC(COP(=O)([O-])OP(=O)([O-])OC3OC(CO)C(O)C(O)C3O)C(O)C2O)c(=O)[nH]1>>*c1oc2c(*)c(OC3OC(CO)C(O)C(O)C3O)c(*)c(*)c2c(=O)c1-c1c(*)c(*)c(*)c(*)c1*.O=c1ccn(C2OC(COP(=O)([O-])OP(=O)([O-])[O-])C(O)C2O)c(=O)[nH]1.[H+],rhea_general
RHEA:56360,CCC1(O)Cc2c(O)c3c(c(O)c2C(OC2CC([NH3+])C(O)C(C)O2)C1)C(=O)c1c(O)cccc1C3=O.NC(=O)C1=CN(C2OC(COP(=O)([O-])OP(=O)([O-])OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)([O-])[O-])C3O)C(O)C2O)C=CC1.O=O.[H+]>>CC1OC(OC2CC(O)(C(C)O)Cc3c(O)c4c(c(O)c32)C(=O)c2c(O)cccc2C4=O)CC([NH3+])C1O.NC(=O)c1ccc[n+](C2OC(COP(=O)([O-])OP(=O)([O-])OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)([O-])[O-])C3O)C(O)C2O)c1.O,rhea_general
RHEA:56364,CC1OC(OC2CC(O)(C(C)O)Cc3c(O)c4c(c(O)c32)C(=O)c2c(O)cccc2C4=O)CC([NH3+])C1O.NC(=O)C1=CN(C2OC(COP(=O)([O-])OP(=O)([O-])OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)([O-])[O-])C3O)C(O)C2O)C=CC1.O=O.[H+]>>CC(=O)C1(O)Cc2c(O)c3c(c(O)c2C(OC2CC([NH3+])C(O)C(C)O2)C1)C(=O)c1c(O)cccc1C3=O.NC(=O)c1ccc[n+](C2OC(COP(=O)([O-])OP(=O)([O-])OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)([O-])[O-])C3O)C(O)C2O)c1.O.O,rhea_general
RHEA:56380,*NC(COP(=O)([O-])OCC(C)(C)C(O)C(=O)NCCC(=O)NCCSC(=O)c1ccc[nH]1)C(*)=O.Cc1cc2c(cc1C)N(CC(O)C(O)C(O)COP(=O)([O-])OP(=O)([O-])OCC1OC(n3cnc4c(N)ncnc43)C(O)C1O)c1[nH]c(=O)[nH]c(=O)c1N2.Cc1cc2c(cc1C)N(CC(O)C(O)C(O)COP(=O)([O-])OP(=O)([O-])OCC1OC(n3cnc4c(N)ncnc43)C(O)C1O)c1[nH]c(=O)[nH]c(=O)c1N2.O=O.O=O.[Cl-].[Cl-]>>*NC(COP(=O)([O-])OCC(C)(C)C(O)C(=O)NCCC(=O)NCCSC(=O)c1cc(Cl)c(Cl)[nH]1)C(*)=O.Cc1cc2nc3c(=O)[n-]c(=O)nc-3n(CC(O)C(O)C(O)COP(=O)([O-])OP(=O)([O-])OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)c2cc1C.Cc1cc2nc3c(=O)[n-]c(=O)nc-3n(CC(O)C(O)C(O)COP(=O)([O-])OP(=O)([O-])OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)c2cc1C.O.O.O.O,rhea_general
RHEA:56384,*NC(COP(=O)([O-])OCC(C)(C)C(O)C(=O)NCCC(=O)NCCSC(=O)c1ccc[nH]1)C(*)=O.Cc1cc2c(cc1C)N(CC(O)C(O)C(O)COP(=O)([O-])OP(=O)([O-])OCC1OC(n3cnc4c(N)ncnc43)C(O)C1O)c1[nH]c(=O)[nH]c(=O)c1N2.O=O.[Cl-]>>*NC(COP(=O)([O-])OCC(C)(C)C(O)C(=O)NCCC(=O)NCCSC(=O)c1ccc(Cl)[nH]1)C(*)=O.Cc1cc2nc3c(=O)[n-]c(=O)nc-3n(CC(O)C(O)C(O)COP(=O)([O-])OP(=O)([O-])OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)c2cc1C.O.O,rhea_general
RHEA:56388,*NC(COP(=O)([O-])OCC(C)(C)C(O)C(=O)NCCC(=O)NCCSC(=O)c1ccc(Cl)[nH]1)C(*)=O.Cc1cc2c(cc1C)N(CC(O)C(O)C(O)COP(=O)([O-])OP(=O)([O-])OCC1OC(n3cnc4c(N)ncnc43)C(O)C1O)c1[nH]c(=O)[nH]c(=O)c1N2.O=O.[Cl-]>>*NC(COP(=O)([O-])OCC(C)(C)C(O)C(=O)NCCC(=O)NCCSC(=O)c1cc(Cl)c(Cl)[nH]1)C(*)=O.Cc1cc2nc3c(=O)[n-]c(=O)nc-3n(CC(O)C(O)C(O)COP(=O)([O-])OP(=O)([O-])OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)c2cc1C.O.O,rhea_general
