protein_id,reaction_id,source,evidence_type
E5GAG2,MARTS_EXT_RXN_96ac57c79326,project_catalog,project_recorded_association
F2XF94,MARTS_EXT_RXN_96ac57c79326,project_catalog,project_recorded_association
F2XFA1,MARTS_EXT_RXN_96ac57c79326,project_catalog,project_recorded_association
F2XFA4,MARTS_EXT_RXN_96ac57c79326,project_catalog,project_recorded_association
F2XFA5,MARTS_EXT_RXN_96ac57c79326,project_catalog,project_recorded_association
G5CV35,MARTS_EXT_RXN_96ac57c79326,project_catalog,project_recorded_association
O23945,MARTS_EXT_RXN_96ac57c79326,project_catalog,project_recorded_association
R9QMR4,MARTS_EXT_RXN_96ac57c79326,project_catalog,project_recorded_association
T1RR71,MARTS_EXT_RXN_96ac57c79326,project_catalog,project_recorded_association
T1RR72,MARTS_EXT_RXN_96ac57c79326,project_catalog,project_recorded_association
T1RRI8,MARTS_EXT_RXN_96ac57c79326,project_catalog,project_recorded_association
T1RRJ4,MARTS_EXT_RXN_96ac57c79326,project_catalog,project_recorded_association
T1RRR9,MARTS_EXT_RXN_96ac57c79326,project_catalog,project_recorded_association
W6HUT3,MARTS_EXT_RXN_96ac57c79326,project_catalog,project_recorded_association
marts_E00439,MARTS_EXT_RXN_96ac57c79326,project_catalog,project_recorded_association
XP_055691875.1,MARTS_EXT_RXN_9799d98e2a75,project_catalog,project_recorded_association
A0A139WXP3,MARTS_EXT_RXN_9864ce62f34c,project_catalog,project_recorded_association
WNV55397.1,MARTS_EXT_RXN_98758b30deaf,project_catalog,project_recorded_association
WP_150521282,MARTS_EXT_RXN_9927ff5db9e4,project_catalog,project_recorded_association
A0A979G646,MARTS_EXT_RXN_9aca0b07537d,project_catalog,project_recorded_association
B0KZ40,MARTS_EXT_RXN_9bfd169ae97d,project_catalog,project_recorded_association
B6UV92,MARTS_EXT_RXN_9bfd169ae97d,project_catalog,project_recorded_association
O07333,MARTS_EXT_RXN_9bfd169ae97d,project_catalog,project_recorded_association
P08196,MARTS_EXT_RXN_9bfd169ae97d,project_catalog,project_recorded_association
P21683,MARTS_EXT_RXN_9bfd169ae97d,project_catalog,project_recorded_association
P37271,MARTS_EXT_RXN_9bfd169ae97d,project_catalog,project_recorded_association
P37273,MARTS_EXT_RXN_9bfd169ae97d,project_catalog,project_recorded_association
P37294,MARTS_EXT_RXN_9bfd169ae97d,project_catalog,project_recorded_association
P37295,MARTS_EXT_RXN_9bfd169ae97d,project_catalog,project_recorded_association
P49085,MARTS_EXT_RXN_9bfd169ae97d,project_catalog,project_recorded_association
P53797,MARTS_EXT_RXN_9bfd169ae97d,project_catalog,project_recorded_association
P54975,MARTS_EXT_RXN_9bfd169ae97d,project_catalog,project_recorded_association
Q2QLV9,MARTS_EXT_RXN_9bfd169ae97d,project_catalog,project_recorded_association
Q52QW5,MARTS_EXT_RXN_9bfd169ae97d,project_catalog,project_recorded_association
Q5Z5B7,MARTS_EXT_RXN_9bfd169ae97d,project_catalog,project_recorded_association
Q6EI12,MARTS_EXT_RXN_9bfd169ae97d,project_catalog,project_recorded_association
Q7Z859,MARTS_EXT_RXN_9bfd169ae97d,project_catalog,project_recorded_association
Q9ACU1,MARTS_EXT_RXN_9bfd169ae97d,project_catalog,project_recorded_association
Q9SSU8,MARTS_EXT_RXN_9bfd169ae97d,project_catalog,project_recorded_association
A0A2Z6AQX7,MARTS_EXT_RXN_9c359e8d58c7,project_catalog,project_recorded_association
A0A8F4PQI4,MARTS_EXT_RXN_9c359e8d58c7,project_catalog,project_recorded_association
WP_109642683,MARTS_EXT_RXN_9c359e8d58c7,project_catalog,project_recorded_association
marts_E01311,MARTS_EXT_RXN_9c7db311ef6f,project_catalog,project_recorded_association
WKM69310.1,MARTS_EXT_RXN_9d212bb94209,project_catalog,project_recorded_association
A0A075FAK4,MARTS_EXT_RXN_9e53a7397306,project_catalog,project_recorded_association
A0A2K9RFZ7,MARTS_EXT_RXN_9e53a7397306,project_catalog,project_recorded_association
G5CV52,MARTS_EXT_RXN_a034669a1e40,project_catalog,project_recorded_association
G8H5N0,MARTS_EXT_RXN_a034669a1e40,project_catalog,project_recorded_association
G8H5N1,MARTS_EXT_RXN_a034669a1e40,project_catalog,project_recorded_association
O64961,MARTS_EXT_RXN_a034669a1e40,project_catalog,project_recorded_association
A0A5N5W9J0,MARTS_EXT_RXN_a1bdb236418d,project_catalog,project_recorded_association
QNC49769.1,MARTS_EXT_RXN_a330ce4c4099,project_catalog,project_recorded_association
A0A142ZC57,MARTS_EXT_RXN_a3395ba9b8c6,project_catalog,project_recorded_association
marts_E00440,MARTS_EXT_RXN_a3e15b2ae79d,project_catalog,project_recorded_association
marts_E00648,MARTS_EXT_RXN_a3e15b2ae79d,project_catalog,project_recorded_association
A0A3M8F3X6,MARTS_EXT_RXN_a40190329c75,project_catalog,project_recorded_association
C7QAD7,MARTS_EXT_RXN_a5374cc39ade,project_catalog,project_recorded_association
A0A250IBE0,MARTS_EXT_RXN_a78f2392f8c2,project_catalog,project_recorded_association
marts_E00001,MARTS_EXT_RXN_a78f2392f8c2,project_catalog,project_recorded_association
marts_E01335,MARTS_EXT_RXN_a835c7512bd8,project_catalog,project_recorded_association
marts_E01311,MARTS_EXT_RXN_a9c17147ad90,project_catalog,project_recorded_association
A0A561SAF2,MARTS_EXT_RXN_aaa305f17a30,project_catalog,project_recorded_association
Q2R712,MARTS_EXT_RXN_aaf62036b97e,project_catalog,project_recorded_association
D5SK09,MARTS_EXT_RXN_accbb7c49b47,project_catalog,project_recorded_association
A0A4R4VDA4,MARTS_EXT_RXN_ad8e38949c9e,project_catalog,project_recorded_association
A8C981,MARTS_EXT_RXN_aecc694cdc8f,project_catalog,project_recorded_association
E2IUA6,MARTS_EXT_RXN_aecc694cdc8f,project_catalog,project_recorded_association
A0A067SEC9,MARTS_EXT_RXN_af6c10b22452,project_catalog,project_recorded_association
F0ZPL2,MARTS_EXT_RXN_b099e0d8d67d,project_catalog,project_recorded_association
C9Z4F7,MARTS_EXT_RXN_b1f6de0feffa,project_catalog,project_recorded_association
A0A5N5W9J0,MARTS_EXT_RXN_b3860010df2b,project_catalog,project_recorded_association
A0A8F4PMV8,MARTS_EXT_RXN_b3c865336ac3,project_catalog,project_recorded_association
A0A8F4PQH5,MARTS_EXT_RXN_b3c865336ac3,project_catalog,project_recorded_association
A0A101T124,MARTS_EXT_RXN_b44a6383dd2a,project_catalog,project_recorded_association
A0A7W5F0P0,MARTS_EXT_RXN_b72409fe507d,project_catalog,project_recorded_association
A0A142ZC57,MARTS_EXT_RXN_b89583d7f0d9,project_catalog,project_recorded_association
A0A5N5W9J0,MARTS_EXT_RXN_bac5b3b4b30d,project_catalog,project_recorded_association
E5GAG1,MARTS_EXT_RXN_bb0c8b67ae81,project_catalog,project_recorded_association
A0A1L9UKS1,MARTS_EXT_RXN_be324f8633fc,project_catalog,project_recorded_association
A0A8F4PPJ2,MARTS_EXT_RXN_be324f8633fc,project_catalog,project_recorded_association
A0A8F4SK87,MARTS_EXT_RXN_be324f8633fc,project_catalog,project_recorded_association
UPI41561.1,MARTS_EXT_RXN_be815318a50a,project_catalog,project_recorded_association
marts_E00881,MARTS_EXT_RXN_be815318a50a,project_catalog,project_recorded_association
A0A401VY17,MARTS_EXT_RXN_bf12f5d59166,project_catalog,project_recorded_association
marts_E00628,MARTS_EXT_RXN_c0d41a7707a3,project_catalog,project_recorded_association
A0A1H1T2Q7,MARTS_EXT_RXN_c29f1cca3044,project_catalog,project_recorded_association
A0A2A2D8W5,MARTS_EXT_RXN_c29f1cca3044,project_catalog,project_recorded_association
A0A6I2FRA3,MARTS_EXT_RXN_c29f1cca3044,project_catalog,project_recorded_association
J2T8D5,MARTS_EXT_RXN_c29f1cca3044,project_catalog,project_recorded_association
WP_092528762.1,MARTS_EXT_RXN_c29f1cca3044,project_catalog,project_recorded_association
WP_186376445,MARTS_EXT_RXN_c29f1cca3044,project_catalog,project_recorded_association
marts_E00439,MARTS_EXT_RXN_c2e48d093662,project_catalog,project_recorded_association
P9WEP0,MARTS_EXT_RXN_c33f8bcece70,project_catalog,project_recorded_association
A9JQL9,MARTS_EXT_RXN_c38237fa511c,project_catalog,project_recorded_association
Q2FV59,MARTS_EXT_RXN_c38237fa511c,project_catalog,project_recorded_association
Q7A3E1,MARTS_EXT_RXN_c38237fa511c,project_catalog,project_recorded_association
WFJ08646.1,MARTS_EXT_RXN_c47716e3c171,project_catalog,project_recorded_association
AGO55049.1,MARTS_EXT_RXN_c4cfcdfee60d,project_catalog,project_recorded_association
A0A979G646,MARTS_EXT_RXN_c7f62ba677ae,project_catalog,project_recorded_association
A0A162QA28,MARTS_EXT_RXN_c82f9ce748cd,project_catalog,project_recorded_association
A0A8F4PMY5,MARTS_EXT_RXN_c82f9ce748cd,project_catalog,project_recorded_association
A0A8F4SNK4,MARTS_EXT_RXN_c82f9ce748cd,project_catalog,project_recorded_association
A0A100IAT3,MARTS_EXT_RXN_c9b279de0442,project_catalog,project_recorded_association
A0A135LYJ9,MARTS_EXT_RXN_c9b279de0442,project_catalog,project_recorded_association
A0A6P8ANR6,MARTS_EXT_RXN_c9b279de0442,project_catalog,project_recorded_association
A0A8F4PMV8,MARTS_EXT_RXN_c9b279de0442,project_catalog,project_recorded_association
A0A8F4PPJ2,MARTS_EXT_RXN_c9b279de0442,project_catalog,project_recorded_association
XNX58198.1,MARTS_EXT_RXN_cab46dc67f5d,project_catalog,project_recorded_association
B5H135,MARTS_EXT_RXN_cda281fba2bd,project_catalog,project_recorded_association
B8PD44,MARTS_EXT_RXN_cded9fefc276,project_catalog,project_recorded_association
E5GAG1,MARTS_EXT_RXN_cffca17c4e58,project_catalog,project_recorded_association
Q6JD70,MARTS_EXT_RXN_cffca17c4e58,project_catalog,project_recorded_association
Q6JD73,MARTS_EXT_RXN_cffca17c4e58,project_catalog,project_recorded_association
XDF46150.1,MARTS_EXT_RXN_d0c235775bc5,project_catalog,project_recorded_association
A0A140AZ63,MARTS_EXT_RXN_d147768eaf20,project_catalog,project_recorded_association
A0A094YZ24,MARTS_EXT_RXN_d1d507ef878d,project_catalog,project_recorded_association
A0A1M6RNB3,MARTS_EXT_RXN_d4bafc235050,project_catalog,project_recorded_association
A0A1J0CQ90,MARTS_EXT_RXN_d4f733465fb3,project_catalog,project_recorded_association
A0A348B782,MARTS_EXT_RXN_d4f733465fb3,project_catalog,project_recorded_association
F1A1D4,MARTS_EXT_RXN_d4f733465fb3,project_catalog,project_recorded_association
A0A6B8N4Y9,MARTS_EXT_RXN_d86b1fdbc72d,project_catalog,project_recorded_association
B4XAK5,MARTS_EXT_RXN_d86b1fdbc72d,project_catalog,project_recorded_association
B5A435,MARTS_EXT_RXN_d86b1fdbc72d,project_catalog,project_recorded_association
XNX58198.1,MARTS_EXT_RXN_d86b1fdbc72d,project_catalog,project_recorded_association
YP_009449088,MARTS_EXT_RXN_d86b1fdbc72d,project_catalog,project_recorded_association
P9WEP0,MARTS_EXT_RXN_d91651d1ef35,project_catalog,project_recorded_association
Q96WT2,MARTS_EXT_RXN_dbc26311dec1,project_catalog,project_recorded_association
A0A010YQZ8,MARTS_EXT_RXN_dd89a5b3606f,project_catalog,project_recorded_association
A0A1D6LTV0,MARTS_EXT_RXN_dd89a5b3606f,project_catalog,project_recorded_association
A5YZT7,MARTS_EXT_RXN_dd89a5b3606f,project_catalog,project_recorded_association
B3TPQ7,MARTS_EXT_RXN_dd89a5b3606f,project_catalog,project_recorded_association
B5A434,MARTS_EXT_RXN_dd89a5b3606f,project_catalog,project_recorded_association
C0PT35,MARTS_EXT_RXN_dd89a5b3606f,project_catalog,project_recorded_association
E2E2N7,MARTS_EXT_RXN_dd89a5b3606f,project_catalog,project_recorded_association
F1CKI6,MARTS_EXT_RXN_dd89a5b3606f,project_catalog,project_recorded_association
F2XF94,MARTS_EXT_RXN_dd89a5b3606f,project_catalog,project_recorded_association
F2XF98,MARTS_EXT_RXN_dd89a5b3606f,project_catalog,project_recorded_association
F2XFA2,MARTS_EXT_RXN_dd89a5b3606f,project_catalog,project_recorded_association
F6M8I0,MARTS_EXT_RXN_dd89a5b3606f,project_catalog,project_recorded_association
H2ELN1,MARTS_EXT_RXN_dd89a5b3606f,project_catalog,project_recorded_association
H6WZF2,MARTS_EXT_RXN_dd89a5b3606f,project_catalog,project_recorded_association
L0HB77,MARTS_EXT_RXN_dd89a5b3606f,project_catalog,project_recorded_association
P0DI76,MARTS_EXT_RXN_dd89a5b3606f,project_catalog,project_recorded_association
Q6PWU2,MARTS_EXT_RXN_dd89a5b3606f,project_catalog,project_recorded_association
Q84KL4,MARTS_EXT_RXN_dd89a5b3606f,project_catalog,project_recorded_association
Q8W1D0,MARTS_EXT_RXN_dd89a5b3606f,project_catalog,project_recorded_association
R4JHV9,MARTS_EXT_RXN_dd89a5b3606f,project_catalog,project_recorded_association
R4JJJ1,MARTS_EXT_RXN_dd89a5b3606f,project_catalog,project_recorded_association
R4JND2,MARTS_EXT_RXN_dd89a5b3606f,project_catalog,project_recorded_association
R4JQS2,MARTS_EXT_RXN_dd89a5b3606f,project_catalog,project_recorded_association
R4JQS8,MARTS_EXT_RXN_dd89a5b3606f,project_catalog,project_recorded_association
R9QMR5,MARTS_EXT_RXN_dd89a5b3606f,project_catalog,project_recorded_association
R9QMR6,MARTS_EXT_RXN_dd89a5b3606f,project_catalog,project_recorded_association
R9QMW4,MARTS_EXT_RXN_dd89a5b3606f,project_catalog,project_recorded_association
R9QMW8,MARTS_EXT_RXN_dd89a5b3606f,project_catalog,project_recorded_association
R9QMZ0,MARTS_EXT_RXN_dd89a5b3606f,project_catalog,project_recorded_association
D5KXJ0,MARTS_EXT_RXN_de164cb3f0e1,project_catalog,project_recorded_association
P17060,MARTS_EXT_RXN_de164cb3f0e1,project_catalog,project_recorded_association
P21684,MARTS_EXT_RXN_de164cb3f0e1,project_catalog,project_recorded_association
P37269,MARTS_EXT_RXN_de164cb3f0e1,project_catalog,project_recorded_association
P37272,MARTS_EXT_RXN_de164cb3f0e1,project_catalog,project_recorded_association
G0Y288,MARTS_EXT_RXN_df06835b65dd,project_catalog,project_recorded_association
A0A097ZQD1,MARTS_EXT_RXN_df3107f9c103,project_catalog,project_recorded_association
WP_020942948,MARTS_EXT_RXN_e056c9e6d498,project_catalog,project_recorded_association
A0A956YA26,MARTS_EXT_RXN_e266d387018a,project_catalog,project_recorded_association
A0A7G5KLV0,MARTS_EXT_RXN_e275424c414b,project_catalog,project_recorded_association
E2E2N3,MARTS_EXT_RXN_e275424c414b,project_catalog,project_recorded_association
E2E2P0,MARTS_EXT_RXN_e275424c414b,project_catalog,project_recorded_association
F2XF94,MARTS_EXT_RXN_e275424c414b,project_catalog,project_recorded_association
O64961,MARTS_EXT_RXN_e275424c414b,project_catalog,project_recorded_association
Q8L5K4,MARTS_EXT_RXN_e275424c414b,project_catalog,project_recorded_association
W6HUT3,MARTS_EXT_RXN_e275424c414b,project_catalog,project_recorded_association
WP_089795910.1,MARTS_EXT_RXN_e71ff45cbd78,project_catalog,project_recorded_association
Q7Z859,MARTS_EXT_RXN_e7770b1f70c7,project_catalog,project_recorded_association
A0A2L0VXR0,MARTS_EXT_RXN_e778d2d951ff,project_catalog,project_recorded_association
A0A6S6QR11,MARTS_EXT_RXN_e778d2d951ff,project_catalog,project_recorded_association
A0A345ZQ20,MARTS_EXT_RXN_e9ed9dc21c00,project_catalog,project_recorded_association
WP_020942948,MARTS_EXT_RXN_eba646fdd070,project_catalog,project_recorded_association
A0A8F4PP18,MARTS_EXT_RXN_ecb0de88d8e0,project_catalog,project_recorded_association
A0A8F4SPZ5,MARTS_EXT_RXN_ecb0de88d8e0,project_catalog,project_recorded_association
M2U578,MARTS_EXT_RXN_ecb0de88d8e0,project_catalog,project_recorded_association
A0A0C9VD04,MARTS_EXT_RXN_ed3cf125a033,project_catalog,project_recorded_association
A0A5Q0QSI8,MARTS_EXT_RXN_ed3cf125a033,project_catalog,project_recorded_association
XDF46149.1,MARTS_EXT_RXN_ed3cf125a033,project_catalog,project_recorded_association
A0A023J8Z5,MARTS_EXT_RXN_ed65fc0ae861,project_catalog,project_recorded_association
A0A0A0QUT9,MARTS_EXT_RXN_ed65fc0ae861,project_catalog,project_recorded_association
B5A435,MARTS_EXT_RXN_ed65fc0ae861,project_catalog,project_recorded_association
D0VMR6,MARTS_EXT_RXN_ed65fc0ae861,project_catalog,project_recorded_association
D0VMR7,MARTS_EXT_RXN_ed65fc0ae861,project_catalog,project_recorded_association
D0VMR8,MARTS_EXT_RXN_ed65fc0ae861,project_catalog,project_recorded_association
E5L4Y4,MARTS_EXT_RXN_ed65fc0ae861,project_catalog,project_recorded_association
G5CV43,MARTS_EXT_RXN_ed65fc0ae861,project_catalog,project_recorded_association
G5CV44,MARTS_EXT_RXN_ed65fc0ae861,project_catalog,project_recorded_association
Q49SP3,MARTS_EXT_RXN_ed65fc0ae861,project_catalog,project_recorded_association
U5N1F1,MARTS_EXT_RXN_ed65fc0ae861,project_catalog,project_recorded_association
WP_150521282,MARTS_EXT_RXN_eddada43cb76,project_catalog,project_recorded_association
A0A8F4PPI6,MARTS_EXT_RXN_eec1da2d1706,project_catalog,project_recorded_association
P9WEP0,MARTS_EXT_RXN_eec1da2d1706,project_catalog,project_recorded_association
WP_109642683,MARTS_EXT_RXN_eec1da2d1706,project_catalog,project_recorded_association
A0A250IBE0,MARTS_EXT_RXN_efd2739d909f,project_catalog,project_recorded_association
A0A979G646,MARTS_EXT_RXN_f0fe69f8e0b7,project_catalog,project_recorded_association
WP_109642681,MARTS_EXT_RXN_f12698751b7a,project_catalog,project_recorded_association
C7QAD7,MARTS_EXT_RXN_f5414ceb0f1f,project_catalog,project_recorded_association
A0A010YQZ8,MARTS_EXT_RXN_f7cc3793e8fe,project_catalog,project_recorded_association
marts_E00650,MARTS_EXT_RXN_f7cc3793e8fe,project_catalog,project_recorded_association
C7QAD7,MARTS_EXT_RXN_fa03c166bbd7,project_catalog,project_recorded_association
WP_150521282,MARTS_EXT_RXN_fa0e122a530f,project_catalog,project_recorded_association
A0A010YQZ8,MARTS_EXT_RXN_faf8834b256f,project_catalog,project_recorded_association
B4XAK6,MARTS_EXT_RXN_faf8834b256f,project_catalog,project_recorded_association
C0PPM5,MARTS_EXT_RXN_faf8834b256f,project_catalog,project_recorded_association
F2XF97,MARTS_EXT_RXN_faf8834b256f,project_catalog,project_recorded_association
F2XFA0,MARTS_EXT_RXN_faf8834b256f,project_catalog,project_recorded_association
A0A1H0BVV7,MARTS_EXT_RXN_fb686c0d23a3,project_catalog,project_recorded_association
D9J0D3,MARTS_EXT_RXN_fb686c0d23a3,project_catalog,project_recorded_association
D9J0D4,MARTS_EXT_RXN_fb686c0d23a3,project_catalog,project_recorded_association
D9J0D5,MARTS_EXT_RXN_fb686c0d23a3,project_catalog,project_recorded_association
E2E2P0,MARTS_EXT_RXN_fc09735a9f8b,project_catalog,project_recorded_association
E2E2P1,MARTS_EXT_RXN_fc09735a9f8b,project_catalog,project_recorded_association
E2E2P2,MARTS_EXT_RXN_fc09735a9f8b,project_catalog,project_recorded_association
F2XF94,MARTS_EXT_RXN_fc09735a9f8b,project_catalog,project_recorded_association
G0Y7D2,MARTS_EXT_RXN_fc09735a9f8b,project_catalog,project_recorded_association
G0Y7D3,MARTS_EXT_RXN_fc09735a9f8b,project_catalog,project_recorded_association
P0DI76,MARTS_EXT_RXN_fc09735a9f8b,project_catalog,project_recorded_association
Q8L5K4,MARTS_EXT_RXN_fc09735a9f8b,project_catalog,project_recorded_association
W6HUT3,MARTS_EXT_RXN_fc09735a9f8b,project_catalog,project_recorded_association
A0A3M8F3X6,MARTS_EXT_RXN_fd49ae10b01d,project_catalog,project_recorded_association
O17433,RHEA:10008,uniprot_rhea_cached,recorded_association
O34564,RHEA:10008,uniprot_rhea_cached,recorded_association
P0C0L3,RHEA:10008,uniprot_rhea_cached,recorded_association
P23161,RHEA:10008,uniprot_rhea_cached,recorded_association
P49537,RHEA:10008,uniprot_rhea_cached,recorded_association
P52570,RHEA:10008,uniprot_rhea_cached,recorded_association
Q01116,RHEA:10008,uniprot_rhea_cached,recorded_association
P08159,RHEA:10012,uniprot_rhea_cached,recorded_association
Q3ZFI4,RHEA:10016,uniprot_rhea_cached,recorded_association
O59711,RHEA:10020,uniprot_rhea_cached,recorded_association
P38999,RHEA:10020,uniprot_rhea_cached,recorded_association
Q54NG9,RHEA:10020,uniprot_rhea_cached,recorded_association
Q9P4R4,RHEA:10020,uniprot_rhea_cached,recorded_association
A8XI75,RHEA:10024,uniprot_rhea_cached,recorded_association
