Enzyme_uniprot_ids	Enzyme_genbank_ids	Enzyme_marts_ids	Substrate_smiles	Substrate_name	Substrate_marts_id	Product_smiles	Product_name	Product_marts_id	Reaction_type	Evidence	Publication	Mechanism_marts_id	step_reaction_smiles	step_reaction_signature	step_index
;Q6Q3H2;J7LJN5;B1W019		marts_E00001;marts_E00287;marts_E00624;marts_E00931	CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]	(2E,6E)-FPP	marts_M00002	[CH2+]/C=C(\C)CC/C=C(\C)CCC=C(C)C	(E,E)-farnesyl cation	marts_M00006	dephosphorylation		https://europepmc.org/article/MED/21693706	marts_R00006	CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>[CH2+]/C=C(\C)CC/C=C(\C)CCC=C(C)C	CC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>[CH2+]C=C(C)CCC=C(C)CCC=C(C)C	1
;Q6Q3H2;J7LJN5;B1W019		marts_E00001;marts_E00287;marts_E00624;marts_E00931	[CH2+]/C=C(\C)CC/C=C(\C)CCC=C(C)C	(E,E)-farnesyl cation	marts_M00006	C/C1=C\CC(C)(C)[CH+]CC/C(C)=C/CC1	(E,E)-humulyl cation	marts_M00035	cyclization		https://europepmc.org/article/MED/21693706	marts_R00006	[CH2+]/C=C(\C)CC/C=C(\C)CCC=C(C)C>>C/C1=C\CC(C)(C)[CH+]CC/C(C)=C/CC1	[CH2+]C=C(C)CCC=C(C)CCC=C(C)C>>CC1=CCC(C)(C)[CH+]CCC(C)=CCC1	2
;Q6Q3H2;J7LJN5;B1W019		marts_E00001;marts_E00287;marts_E00624;marts_E00931	C/C1=C\CC(C)(C)[CH+]CC/C(C)=C/CC1	(E,E)-humulyl cation	marts_M00035	C/C1=C\CC[C+](C)C2CC(C)(C)C2CC1	cyryophyllenyl cation	marts_M00096	cyclization		https://europepmc.org/article/MED/21693706	marts_R00006	C/C1=C\CC(C)(C)[CH+]CC/C(C)=C/CC1>>C/C1=C\CC[C+](C)C2CC(C)(C)C2CC1	CC1=CCC(C)(C)[CH+]CCC(C)=CCC1>>CC1=CCC[C+](C)C2CC(C)(C)C2CC1	3
;Q6Q3H2;J7LJN5;B1W019		marts_E00001;marts_E00287;marts_E00624;marts_E00931	C/C1=C\CC[C+](C)C2CC(C)(C)C2CC1	cyryophyllenyl cation	marts_M00096	C=C1CC/C=C(\C)CC[C@H]2[C@H]1CC2(C)C	(+)-β-caryophyllene	marts_M00134	deprotonation		https://europepmc.org/article/MED/21693706	marts_R00006	C/C1=C\CC[C+](C)C2CC(C)(C)C2CC1>>C=C1CC/C=C(\C)CC[C@H]2[C@H]1CC2(C)C	CC1=CCC[C+](C)C2CC(C)(C)C2CC1>>C=C1CCC=C(C)CCC2C1CC2(C)C	4
;E3W208;A0A2A2D8W5;A0A076GAU5	7S5L_A	marts_E00001;marts_E00745;marts_E00771;marts_E01124;marts_E01293	CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]	(2E,6E)-FPP	marts_M00002	[CH2+]/C=C(\C)CC/C=C(\C)CCC=C(C)C	(E,E)-farnesyl cation	marts_M00006	dephosphorylation		https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4197230/	marts_R00007	CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>[CH2+]/C=C(\C)CC/C=C(\C)CCC=C(C)C	CC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>[CH2+]C=C(C)CCC=C(C)CCC=C(C)C	1
;E3W208;A0A2A2D8W5;A0A076GAU5	7S5L_A	marts_E00001;marts_E00745;marts_E00771;marts_E01124;marts_E01293	[CH2+]/C=C(\C)CC/C=C(\C)CCC=C(C)C	(E,E)-farnesyl cation	marts_M00006	C/C1=C\CC([C+](C)C)CC/C(C)=C/CC1	(E,E)-germacradienyl cation	marts_M00005	cyclization		https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4197230/	marts_R00007	[CH2+]/C=C(\C)CC/C=C(\C)CCC=C(C)C>>C/C1=C\CC([C+](C)C)CC/C(C)=C/CC1	[CH2+]C=C(C)CCC=C(C)CCC=C(C)C>>CC1=CCC([C+](C)C)CCC(C)=CCC1	2
;E3W208;A0A2A2D8W5;A0A076GAU5	7S5L_A	marts_E00001;marts_E00745;marts_E00771;marts_E01124;marts_E01293	C/C1=C\CC([C+](C)C)CC/C(C)=C/CC1	(E,E)-germacradienyl cation	marts_M00005	CC1=CC[C@@H](C(C)(C)O)CCC(C)=CCC1	hedycaryol	marts_M00055	hydroxylation		https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4197230/	marts_R00007	C/C1=C\CC([C+](C)C)CC/C(C)=C/CC1>>CC1=CC[C@@H](C(C)(C)O)CCC(C)=CCC1	CC1=CCC([C+](C)C)CCC(C)=CCC1>>CC1=CCC(C(C)(C)O)CCC(C)=CCC1	3
;E3W208;A0A2A2D8W5;A0A076GAU5	7S5L_A	marts_E00001;marts_E00745;marts_E00771;marts_E01124;marts_E01293	CC1=CC[C@@H](C(C)(C)O)CCC(C)=CCC1	hedycaryol	marts_M00055	C=C[C@]1(C)CC[C@@H](C(C)(C)O)C[C@H]1C(=C)C	elemol	marts_M00194	Cope rearrangement		https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4197230/	marts_R00007	CC1=CC[C@@H](C(C)(C)O)CCC(C)=CCC1>>C=C[C@]1(C)CC[C@@H](C(C)(C)O)C[C@H]1C(=C)C	CC1=CCC(C(C)(C)O)CCC(C)=CCC1>>C=CC1(C)CCC(C(C)(C)O)CC1C(=C)C	4
X5AIS9;S0EA85;Q9UVY5;Q6Z5I0;Q6ET36;Q5MQ85;Q5KSN5;Q41771;Q38802;O04408;K7TR87;G3E4M6;G3E4M4;E3WDE2;D2X8G2;D2X8G0;C0SSW7;B9GSM9;A5A8G0;A0A5C0T860;A0A3G1QTU5;A0A1X9ISN9;A0A1W6QDJ1;A0A1D6K6U5;A0A0U3LQ20;A0A345ZQ23;A0A345ZQ24;A0A1U8BK57;A0A822XDK0	AXK78849.1;AXK78850.1;;DAD19514.1	marts_E00002;marts_E00055;marts_E00106;marts_E00274;marts_E00302;marts_E00336;marts_E00337;marts_E00382;marts_E00395;marts_E00573;marts_E00607;marts_E00693;marts_E00694;marts_E00769;marts_E00815;marts_E00817;marts_E00847;marts_E00888;marts_E00965;marts_E01056;marts_E01075;marts_E01138;marts_E01142;marts_E01199;marts_E01241;marts_E01412;marts_E01413;marts_E01429;marts_E01431	CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]	(2E,6E,10E)-GGPP	marts_M00014	C/C(=C\CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-])CC/C=C(\C)CCC[C+](C)C	unnamed_intermediate	marts_M00267	protonation - class II		https://academic.oup.com/plphys/article/164/3/1222/6112870?login=true	marts_R00008	CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>C/C(=C\CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-])CC/C=C(\C)CCC[C+](C)C	CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>CC(=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-])CCC=C(C)CCC[C+](C)C	1
X5AIS9;S0EA85;Q9UVY5;Q6Z5I0;Q6ET36;Q5MQ85;Q5KSN5;Q41771;Q38802;O04408;K7TR87;G3E4M6;G3E4M4;E3WDE2;D2X8G2;D2X8G0;C0SSW7;B9GSM9;A5A8G0;A0A5C0T860;A0A3G1QTU5;A0A1X9ISN9;A0A1W6QDJ1;A0A1D6K6U5;A0A0U3LQ20;A0A345ZQ23;A0A345ZQ24;A0A1U8BK57;A0A822XDK0	AXK78849.1;AXK78850.1;;DAD19514.1	marts_E00002;marts_E00055;marts_E00106;marts_E00274;marts_E00302;marts_E00336;marts_E00337;marts_E00382;marts_E00395;marts_E00573;marts_E00607;marts_E00693;marts_E00694;marts_E00769;marts_E00815;marts_E00817;marts_E00847;marts_E00888;marts_E00965;marts_E01056;marts_E01075;marts_E01138;marts_E01142;marts_E01199;marts_E01241;marts_E01412;marts_E01413;marts_E01429;marts_E01431	C/C(=C\CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-])CC/C=C(\C)CCC[C+](C)C	unnamed_intermediate	marts_M00267	C/C(=C\COP(=O)([O-])OP(=O)([O-])[O-])CC/C=C(\C)CCC1[C+](C)CCCC1(C)C	unnamed_intermediate	marts_M00268	cyclization		https://academic.oup.com/plphys/article/164/3/1222/6112870?login=true	marts_R00008	C/C(=C\CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-])CC/C=C(\C)CCC[C+](C)C>>C/C(=C\COP(=O)([O-])OP(=O)([O-])[O-])CC/C=C(\C)CCC1[C+](C)CCCC1(C)C	CC(=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-])CCC=C(C)CCC[C+](C)C>>CC(=CCOP(=O)([O-])OP(=O)([O-])[O-])CCC=C(C)CCC1[C+](C)CCCC1(C)C	2
X5AIS9;S0EA85;Q9UVY5;Q6Z5I0;Q6ET36;Q5MQ85;Q5KSN5;Q41771;Q38802;O04408;K7TR87;G3E4M6;G3E4M4;E3WDE2;D2X8G2;D2X8G0;C0SSW7;B9GSM9;A5A8G0;A0A5C0T860;A0A3G1QTU5;A0A1X9ISN9;A0A1W6QDJ1;A0A1D6K6U5;A0A0U3LQ20;A0A345ZQ23;A0A345ZQ24;A0A1U8BK57;A0A822XDK0	AXK78849.1;AXK78850.1;;DAD19514.1	marts_E00002;marts_E00055;marts_E00106;marts_E00274;marts_E00302;marts_E00336;marts_E00337;marts_E00382;marts_E00395;marts_E00573;marts_E00607;marts_E00693;marts_E00694;marts_E00769;marts_E00815;marts_E00817;marts_E00847;marts_E00888;marts_E00965;marts_E01056;marts_E01075;marts_E01138;marts_E01142;marts_E01199;marts_E01241;marts_E01412;marts_E01413;marts_E01429;marts_E01431	C/C(=C\COP(=O)([O-])OP(=O)([O-])[O-])CC/C=C(\C)CCC1[C+](C)CCCC1(C)C	unnamed_intermediate	marts_M00268	C/C(=C\COP(=O)([O-])OP(=O)([O-])[O-])CC[C@@H]1[C+](C)CC[C@@H]2C(C)(C)CCC[C@@]12C	unnamed_intermediate	marts_M00479	cyclization		https://academic.oup.com/plphys/article/164/3/1222/6112870?login=true	marts_R00008	C/C(=C\COP(=O)([O-])OP(=O)([O-])[O-])CC/C=C(\C)CCC1[C+](C)CCCC1(C)C>>C/C(=C\COP(=O)([O-])OP(=O)([O-])[O-])CC[C@@H]1[C+](C)CC[C@@H]2C(C)(C)CCC[C@@]12C	CC(=CCOP(=O)([O-])OP(=O)([O-])[O-])CCC=C(C)CCC1[C+](C)CCCC1(C)C>>CC(=CCOP(=O)([O-])OP(=O)([O-])[O-])CCC1[C+](C)CCC2C(C)(C)CCCC12C	3
X5AIS9;S0EA85;Q9UVY5;Q6Z5I0;Q6ET36;Q5MQ85;Q5KSN5;Q41771;Q38802;O04408;K7TR87;G3E4M6;G3E4M4;E3WDE2;D2X8G2;D2X8G0;C0SSW7;B9GSM9;A5A8G0;A0A5C0T860;A0A3G1QTU5;A0A1X9ISN9;A0A1W6QDJ1;A0A1D6K6U5;A0A0U3LQ20;A0A345ZQ23;A0A345ZQ24;A0A1U8BK57;A0A822XDK0	AXK78849.1;AXK78850.1;;DAD19514.1	marts_E00002;marts_E00055;marts_E00106;marts_E00274;marts_E00302;marts_E00336;marts_E00337;marts_E00382;marts_E00395;marts_E00573;marts_E00607;marts_E00693;marts_E00694;marts_E00769;marts_E00815;marts_E00817;marts_E00847;marts_E00888;marts_E00965;marts_E01056;marts_E01075;marts_E01138;marts_E01142;marts_E01199;marts_E01241;marts_E01412;marts_E01413;marts_E01429;marts_E01431	C/C(=C\COP(=O)([O-])OP(=O)([O-])[O-])CC[C@@H]1[C+](C)CC[C@@H]2C(C)(C)CCC[C@@]12C	unnamed_intermediate	marts_M00479	C=C1CC[C@@H]2C(C)(C)CCC[C@@]2(C)[C@@H]1CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]	ent-copalyl diphosphate	marts_M00478	deprotonation		https://academic.oup.com/plphys/article/164/3/1222/6112870?login=true	marts_R00008	C/C(=C\COP(=O)([O-])OP(=O)([O-])[O-])CC[C@@H]1[C+](C)CC[C@@H]2C(C)(C)CCC[C@@]12C>>C=C1CC[C@@H]2C(C)(C)CCC[C@@]2(C)[C@@H]1CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]	CC(=CCOP(=O)([O-])OP(=O)([O-])[O-])CCC1[C+](C)CCC2C(C)(C)CCCC12C>>C=C1CCC2C(C)(C)CCCC2(C)C1CCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]	4
X5AHD9;W8QMF8;W8QEG7;G9MAN7;C8XPS0;A0A678QA10;A0A1X9ISH5;A0A1W6QDI7;A0A075FBG7		marts_E00003;marts_E00016;marts_E00017;marts_E00663;marts_E00831;marts_E01037;marts_E01139;marts_E01143;marts_E01298	C=C1CC[C@H]2C(C)(C)CCC[C@]2(C)[C@H]1CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]	(+)-copalyl diphosphate	marts_M00019	C=C1CC[C@H]2C(C)(C)CCC[C@]2(C)[C@H]1CC/C(C)=C/[CH2+]	(+)-copalyl cation	marts_M00020	dephosphorylation		https://pubs.acs.org/doi/10.1021/ol902051v	marts_R00009	C=C1CC[C@H]2C(C)(C)CCC[C@]2(C)[C@H]1CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>C=C1CC[C@H]2C(C)(C)CCC[C@]2(C)[C@H]1CC/C(C)=C/[CH2+]	C=C1CCC2C(C)(C)CCCC2(C)C1CCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>C=C1CCC2C(C)(C)CCCC2(C)C1CCC(C)=C[CH2+]	1
X5AHD9;W8QMF8;W8QEG7;G9MAN7;C8XPS0;A0A678QA10;A0A1X9ISH5;A0A1W6QDI7;A0A075FBG7		marts_E00003;marts_E00016;marts_E00017;marts_E00663;marts_E00831;marts_E01037;marts_E01139;marts_E01143;marts_E01298	C=C1CC[C@H]2C(C)(C)CCC[C@]2(C)[C@H]1CC/C(C)=C/[CH2+]	(+)-copalyl cation	marts_M00020	C=C[C@@]1(C)CC[C@H]2[C+](CC[C@H]3C(C)(C)CCC[C@]23C)C1	sandaracopimarenyl cation	marts_M00022	cyclization		https://pubs.acs.org/doi/10.1021/ol902051v	marts_R00009	C=C1CC[C@H]2C(C)(C)CCC[C@]2(C)[C@H]1CC/C(C)=C/[CH2+]>>C=C[C@@]1(C)CC[C@H]2[C+](CC[C@H]3C(C)(C)CCC[C@]23C)C1	C=C1CCC2C(C)(C)CCCC2(C)C1CCC(C)=C[CH2+]>>C=CC1(C)CCC2[C+](CCC3C(C)(C)CCCC23C)C1	2
X5AHD9;W8QMF8;W8QEG7;G9MAN7;C8XPS0;A0A678QA10;A0A1X9ISH5;A0A1W6QDI7;A0A075FBG7		marts_E00003;marts_E00016;marts_E00017;marts_E00663;marts_E00831;marts_E01037;marts_E01139;marts_E01143;marts_E01298	C=C[C@@]1(C)CC[C@H]2[C+](CC[C@H]3C(C)(C)CCC[C@]23C)C1	sandaracopimarenyl cation	marts_M00022	C[CH+][C@@]1(C)CCC2=C(CCC3C(C)(C)CCC[C@]23C)C1	pimar-8-en-15-yl	marts_M00439	proton transfer		https://pubs.acs.org/doi/10.1021/ol902051v	marts_R00009	C=C[C@@]1(C)CC[C@H]2[C+](CC[C@H]3C(C)(C)CCC[C@]23C)C1>>C[CH+][C@@]1(C)CCC2=C(CCC3C(C)(C)CCC[C@]23C)C1	C=CC1(C)CCC2[C+](CCC3C(C)(C)CCCC23C)C1>>C[CH+]C1(C)CCC2=C(CCC3C(C)(C)CCCC23C)C1	3
X5AHD9;W8QMF8;W8QEG7;G9MAN7;C8XPS0;A0A678QA10;A0A1X9ISH5;A0A1W6QDI7;A0A075FBG7		marts_E00003;marts_E00016;marts_E00017;marts_E00663;marts_E00831;marts_E01037;marts_E01139;marts_E01143;marts_E01298	C[CH+][C@@]1(C)CCC2=C(CCC3C(C)(C)CCC[C@]23C)C1	pimar-8-en-15-yl	marts_M00439	CC(C)[C+]1CCC2=C(CCC3C(C)(C)CCC[C@]23C)C1	unnamed_intermediate	marts_M00440	methyl shift		https://pubs.acs.org/doi/10.1021/ol902051v	marts_R00009	C[CH+][C@@]1(C)CCC2=C(CCC3C(C)(C)CCC[C@]23C)C1>>CC(C)[C+]1CCC2=C(CCC3C(C)(C)CCC[C@]23C)C1	C[CH+]C1(C)CCC2=C(CCC3C(C)(C)CCCC23C)C1>>CC(C)[C+]1CCC2=C(CCC3C(C)(C)CCCC23C)C1	4
X5AHD9;W8QMF8;W8QEG7;G9MAN7;C8XPS0;A0A678QA10;A0A1X9ISH5;A0A1W6QDI7;A0A075FBG7		marts_E00003;marts_E00016;marts_E00017;marts_E00663;marts_E00831;marts_E01037;marts_E01139;marts_E01143;marts_E01298	CC(C)[C+]1CCC2=C(CCC3C(C)(C)CCC[C@]23C)C1	unnamed_intermediate	marts_M00440	CC(C)C1=CCC2=C(CC[C@H]3C(C)(C)CCC[C@]23C)C1	miltiradiene	marts_M00441	deprotonation		https://pubs.acs.org/doi/10.1021/ol902051v	marts_R00009	CC(C)[C+]1CCC2=C(CCC3C(C)(C)CCC[C@]23C)C1>>CC(C)C1=CCC2=C(CC[C@H]3C(C)(C)CCC[C@]23C)C1	CC(C)[C+]1CCC2=C(CCC3C(C)(C)CCCC23C)C1>>CC(C)C1=CCC2=C(CCC3C(C)(C)CCCC23C)C1	5
X5A4D6;Q9ZTN8;Q947C4;Q675L5;Q675L4;Q38710;M4HYC6;M4HY05;M4HXU6;J9R388;J9QS23;H8ZM71;H8ZM70;H6VLG0;G9MAN7;G5CV38;B8PQ84;B2DBF1;B2DBF0;A0A348FUE1;A0A1X9IRQ7;A0A1X9IRP7;A0A0H5BB10;A0A075FA51;A0A562SP41	QND75953.1;	marts_E00004;marts_E00036;marts_E00098;marts_E00183;marts_E00312;marts_E00313;marts_E00396;marts_E00582;marts_E00584;marts_E00586;marts_E00617;marts_E00620;marts_E00654;marts_E00655;marts_E00658;marts_E00663;marts_E00691;marts_E00890;marts_E00919;marts_E00920;marts_E01087;marts_E01140;marts_E01141;marts_E01256;marts_E01300;marts_E01345	CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]	(2E,6E,10E)-GGPP	marts_M00014	C/C(=C\CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-])CC/C=C(\C)CCC[C+](C)C	unnamed_intermediate	marts_M00267	protonation - class II		https://www.jbc.org/article/S0021-9258(20)87000-8/fulltext	marts_R00010	CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>C/C(=C\CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-])CC/C=C(\C)CCC[C+](C)C	CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>CC(=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-])CCC=C(C)CCC[C+](C)C	1
X5A4D6;Q9ZTN8;Q947C4;Q675L5;Q675L4;Q38710;M4HYC6;M4HY05;M4HXU6;J9R388;J9QS23;H8ZM71;H8ZM70;H6VLG0;G9MAN7;G5CV38;B8PQ84;B2DBF1;B2DBF0;A0A348FUE1;A0A1X9IRQ7;A0A1X9IRP7;A0A0H5BB10;A0A075FA51;A0A562SP41	QND75953.1;	marts_E00004;marts_E00036;marts_E00098;marts_E00183;marts_E00312;marts_E00313;marts_E00396;marts_E00582;marts_E00584;marts_E00586;marts_E00617;marts_E00620;marts_E00654;marts_E00655;marts_E00658;marts_E00663;marts_E00691;marts_E00890;marts_E00919;marts_E00920;marts_E01087;marts_E01140;marts_E01141;marts_E01256;marts_E01300;marts_E01345	C/C(=C\CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-])CC/C=C(\C)CCC[C+](C)C	unnamed_intermediate	marts_M00267	C/C(=C\COP(=O)([O-])OP(=O)([O-])[O-])CC/C=C(\C)CCC1[C+](C)CCCC1(C)C	unnamed_intermediate	marts_M00268	cyclization		https://www.jbc.org/article/S0021-9258(20)87000-8/fulltext	marts_R00010	C/C(=C\CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-])CC/C=C(\C)CCC[C+](C)C>>C/C(=C\COP(=O)([O-])OP(=O)([O-])[O-])CC/C=C(\C)CCC1[C+](C)CCCC1(C)C	CC(=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-])CCC=C(C)CCC[C+](C)C>>CC(=CCOP(=O)([O-])OP(=O)([O-])[O-])CCC=C(C)CCC1[C+](C)CCCC1(C)C	2
X5A4D6;Q9ZTN8;Q947C4;Q675L5;Q675L4;Q38710;M4HYC6;M4HY05;M4HXU6;J9R388;J9QS23;H8ZM71;H8ZM70;H6VLG0;G9MAN7;G5CV38;B8PQ84;B2DBF1;B2DBF0;A0A348FUE1;A0A1X9IRQ7;A0A1X9IRP7;A0A0H5BB10;A0A075FA51;A0A562SP41	QND75953.1;	marts_E00004;marts_E00036;marts_E00098;marts_E00183;marts_E00312;marts_E00313;marts_E00396;marts_E00582;marts_E00584;marts_E00586;marts_E00617;marts_E00620;marts_E00654;marts_E00655;marts_E00658;marts_E00663;marts_E00691;marts_E00890;marts_E00919;marts_E00920;marts_E01087;marts_E01140;marts_E01141;marts_E01256;marts_E01300;marts_E01345	C/C(=C\COP(=O)([O-])OP(=O)([O-])[O-])CC/C=C(\C)CCC1[C+](C)CCCC1(C)C	unnamed_intermediate	marts_M00268	C/C(=C\COP(=O)([O-])OP(=O)([O-])[O-])CC[C@H]1[C+](C)CC[C@H]2C(C)(C)CCC[C@]12C	unnamed_intermediate	marts_M00442	cyclization		https://www.jbc.org/article/S0021-9258(20)87000-8/fulltext	marts_R00010	C/C(=C\COP(=O)([O-])OP(=O)([O-])[O-])CC/C=C(\C)CCC1[C+](C)CCCC1(C)C>>C/C(=C\COP(=O)([O-])OP(=O)([O-])[O-])CC[C@H]1[C+](C)CC[C@H]2C(C)(C)CCC[C@]12C	CC(=CCOP(=O)([O-])OP(=O)([O-])[O-])CCC=C(C)CCC1[C+](C)CCCC1(C)C>>CC(=CCOP(=O)([O-])OP(=O)([O-])[O-])CCC1[C+](C)CCC2C(C)(C)CCCC12C	3
X5A4D6;Q9ZTN8;Q947C4;Q675L5;Q675L4;Q38710;M4HYC6;M4HY05;M4HXU6;J9R388;J9QS23;H8ZM71;H8ZM70;H6VLG0;G9MAN7;G5CV38;B8PQ84;B2DBF1;B2DBF0;A0A348FUE1;A0A1X9IRQ7;A0A1X9IRP7;A0A0H5BB10;A0A075FA51;A0A562SP41	QND75953.1;	marts_E00004;marts_E00036;marts_E00098;marts_E00183;marts_E00312;marts_E00313;marts_E00396;marts_E00582;marts_E00584;marts_E00586;marts_E00617;marts_E00620;marts_E00654;marts_E00655;marts_E00658;marts_E00663;marts_E00691;marts_E00890;marts_E00919;marts_E00920;marts_E01087;marts_E01140;marts_E01141;marts_E01256;marts_E01300;marts_E01345	C/C(=C\COP(=O)([O-])OP(=O)([O-])[O-])CC[C@H]1[C+](C)CC[C@H]2C(C)(C)CCC[C@]12C	unnamed_intermediate	marts_M00442	C=C1CC[C@H]2C(C)(C)CCC[C@]2(C)[C@H]1CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]	(+)-copalyl diphosphate	marts_M00019	deprotonation		https://www.jbc.org/article/S0021-9258(20)87000-8/fulltext	marts_R00010	C/C(=C\COP(=O)([O-])OP(=O)([O-])[O-])CC[C@H]1[C+](C)CC[C@H]2C(C)(C)CCC[C@]12C>>C=C1CC[C@H]2C(C)(C)CCC[C@]2(C)[C@H]1CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]	CC(=CCOP(=O)([O-])OP(=O)([O-])[O-])CCC1[C+](C)CCC2C(C)(C)CCCC12C>>C=C1CCC2C(C)(C)CCCC2(C)C1CCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]	4
X5A2Z7;R9UM72;A0A075FBG7		marts_E00005;marts_E00063;marts_E01298	C/C(=C\COP(=O)([O-])OP(=O)([O-])[O-])CC[C@@H]1[C@@]2(C)CCCC(C)(C)[C@@H]2CC[C@@]1(C)O	copal-8-ol diphosphate	marts_M00463	[CH2+]/C=C(\C)CC[C@@H]1[C@@]2(C)CCCC(C)(C)[C@@H]2CC[C@@]1(C)O	copal-8-ol cation	marts_M00464	dephosphorylation		https://onlinelibrary.wiley.com/doi/full/10.1111/tpj.12589	marts_R00011	C/C(=C\COP(=O)([O-])OP(=O)([O-])[O-])CC[C@@H]1[C@@]2(C)CCCC(C)(C)[C@@H]2CC[C@@]1(C)O>>[CH2+]/C=C(\C)CC[C@@H]1[C@@]2(C)CCCC(C)(C)[C@@H]2CC[C@@]1(C)O	CC(=CCOP(=O)([O-])OP(=O)([O-])[O-])CCC1C(C)(O)CCC2C(C)(C)CCCC21C>>[CH2+]C=C(C)CCC1C(C)(O)CCC2C(C)(C)CCCC21C	1
X5A2Z7;R9UM72;A0A075FBG7		marts_E00005;marts_E00063;marts_E01298	[CH2+]/C=C(\C)CC[C@@H]1[C@@]2(C)CCCC(C)(C)[C@@H]2CC[C@@]1(C)O	copal-8-ol cation	marts_M00464	C=C[C@@]1(C)CC[C@H]2[C@@]3(C)CCCC(C)(C)[C@@H]3CC[C@@]2(C)O1	(13R)-manoyl oxide	marts_M00466	oxygen cyclization		https://onlinelibrary.wiley.com/doi/full/10.1111/tpj.12589	marts_R00011	[CH2+]/C=C(\C)CC[C@@H]1[C@@]2(C)CCCC(C)(C)[C@@H]2CC[C@@]1(C)O>>C=C[C@@]1(C)CC[C@H]2[C@@]3(C)CCCC(C)(C)[C@@H]3CC[C@@]2(C)O1	[CH2+]C=C(C)CCC1C(C)(O)CCC2C(C)(C)CCCC21C>>C=CC1(C)CCC2C(C)(CCC3C(C)(C)CCCC32C)O1	2
X4ZWN5;H8ZM73;G8GJ96;G8GJ95;G3CCC0;E2IHE0;A0A1S4B920		marts_E00006;marts_E00653;marts_E00674;marts_E00675;marts_E00696;marts_E00784;marts_E01162	CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]	(2E,6E,10E)-GGPP	marts_M00014	C/C(=C\CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-])CC/C=C(\C)CCC[C+](C)C	unnamed_intermediate	marts_M00267	protonation - class II		https://www.jbc.org/article/S0021-9258(20)53135-9/fulltext	marts_R00012	CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>C/C(=C\CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-])CC/C=C(\C)CCC[C+](C)C	CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>CC(=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-])CCC=C(C)CCC[C+](C)C	1
