reaction_id,rhea_id,status,gate_hit,n_candidates,n_scored_candidates,n_positive_enzymes,n_scored_positive_enzymes,best_positive_rank,best_positive_enzyme_id,best_positive_score,top1_hit,top3_hit,top5_hit,top10_hit,top10_enzyme_ids,top10_scores,reciprocal_rank
RHEA:62592,RHEA:62592,ok,True,12,12,1,1,2.0,K7WDL7,1.9669958e-20,False,True,True,True,"[""Q6WAU1"", ""K7WDL7"", ""Q4WAZ4"", ""Q6WAU0"", ""Q4WAY3"", ""A0A2P1DP91"", ""Q02769"", ""Q32KR6"", ""Q5R6U3"", ""P53798""]","[2.458188e-17, 1.9669958e-20, 2.5015163000000003e-22, 2.7086855e-23, 1.1808029e-23, 9.673439999999999e-27, 1.6417378e-28, 2.7727322e-29, 1.145846e-29, 1.1163007e-29]",0.5
RHEA:62596,RHEA:62596,ok,True,36,36,1,1,3.0,K7WDL7,1.5970164e-20,False,True,True,True,"[""F1SWA0"", ""Q6WAU1"", ""K7WDL7"", ""Q9Y753"", ""Q4WAZ4"", ""Q92459"", ""A0SJQ5"", ""V6RPN0"", ""Q6WAU0"", ""Q7S4Z6""]","[9.758155e-14, 2.1218648e-17, 1.5970164e-20, 2.3367285e-21, 2.2489667e-22, 1.0945797000000002e-22, 1.0668851e-22, 2.8189736e-23, 2.1242720000000006e-23, 1.6611070000000002e-23]",0.3333333333333333
RHEA:62972,RHEA:62972,ok,False,22,0,1,0,,,,False,False,False,False,[],[],0.0
RHEA:63012,RHEA:63012,ok,False,102,0,1,0,,,,False,False,False,False,[],[],0.0
RHEA:63068,RHEA:63068,ok,False,22,0,1,0,,,,False,False,False,False,[],[],0.0
RHEA:63080,RHEA:63080,ok,False,11,0,1,0,,,,False,False,False,False,[],[],0.0
RHEA:63084,RHEA:63084,ok,False,14,0,1,0,,,,False,False,False,False,[],[],0.0
RHEA:63092,RHEA:63092,ok,False,7,0,1,0,,,,False,False,False,False,[],[],0.0
RHEA:63096,RHEA:63096,ok,False,9,0,1,0,,,,False,False,False,False,[],[],0.0
RHEA:63100,RHEA:63100,ok,False,7,0,1,0,,,,False,False,False,False,[],[],0.0
RHEA:63104,RHEA:63104,ok,False,7,0,1,0,,,,False,False,False,False,[],[],0.0
RHEA:63108,RHEA:63108,ok,False,10,0,1,0,,,,False,False,False,False,[],[],0.0
RHEA:63112,RHEA:63112,ok,False,11,0,1,0,,,,False,False,False,False,[],[],0.0
RHEA:64332,RHEA:64332,ok,False,24,0,2,0,,,,False,False,False,False,[],[],0.0
RHEA:64336,RHEA:64336,ok,False,21,0,2,0,,,,False,False,False,False,[],[],0.0
RHEA:64340,RHEA:64340,ok,False,106,0,1,0,,,,False,False,False,False,[],[],0.0
RHEA:64344,RHEA:64344,ok,False,7,0,1,0,,,,False,False,False,False,[],[],0.0
RHEA:64348,RHEA:64348,no_smiles,False,0,0,1,0,,,,False,False,False,False,[],[],
RHEA:64572,RHEA:64572,ok,True,118,118,1,1,110.0,K7WQ45,8.065144e-07,False,False,False,False,"[""A0A8H8CFI5"", ""A0A8H7XQ49"", ""A0A8H7XP09"", ""P9WEV2"", ""A0A8K1AY78"", ""M2V8C1"", ""A0A2Z6AQX6"", ""A0A1L9UKS1"", ""P9WEV6"", ""A0A0P0ZD79""]","[0.03134263, 0.03035194, 0.011437709, 0.005990614, 0.0055632414, 0.0048212335, 0.004740237, 0.004007913, 0.0034098364, 0.0033500334]",0.00909090909090909
RHEA:64580,RHEA:64580,ok,True,59,59,1,1,55.0,K7WQ45,1.7383419e-06,False,False,False,False,"[""P9WEV2"", ""A0A2Z6AQX6"", ""A0A0P0ZEM1"", ""A0A0P0ZD79"", ""M2V8C1"", ""Q0CRW6"", ""A1C8C3"", ""P9WER6"", ""P9WER5"", ""M2U578""]","[0.007277208, 0.006111093, 0.0054647867, 0.0053226487, 0.0053201253, 0.004719106, 0.0036385064, 0.0035547768, 0.003009994, 0.0028760347]",0.01818181818181818
RHEA:64856,RHEA:64856,ok,False,12,0,1,0,,,,False,False,False,False,[],[],0.0
RHEA:65072,RHEA:65072,ok,False,47,0,1,0,,,,False,False,False,False,[],[],0.0
RHEA:65112,RHEA:65112,ok,True,7,7,1,1,4.0,A0A1L9WUX8,0.0,False,False,True,True,"[""A0A0F7TZD6"", ""A0A0U5GHG9"", ""A0A1E1FFL0"", ""A0A1L9WUX8"", ""A0A2I1BSZ6"", ""A0A3G9H185"", ""Q5AR34""]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.25
RHEA:65116,RHEA:65116,ok,True,7,7,1,1,4.0,A0A1L9WUX8,0.0,False,False,True,True,"[""A0A0F7TZD6"", ""A0A0U5GHG9"", ""A0A1E1FFL0"", ""A0A1L9WUX8"", ""A0A2I1BSZ6"", ""A0A3G9H185"", ""Q5AR34""]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.25
RHEA:65132,RHEA:65132,ok,True,7,7,3,3,1.0,A0A0F7TZD6,0.0,True,True,True,True,"[""A0A0F7TZD6"", ""A0A0U5GHG9"", ""A0A1E1FFL0"", ""A0A1L9WUX8"", ""A0A2I1BSZ6"", ""A0A3G9H185"", ""Q5AR34""]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.0
RHEA:65140,RHEA:65140,ok,False,12,0,3,0,,,,False,False,False,False,[],[],0.0
RHEA:65144,RHEA:65144,ok,True,7,7,3,3,1.0,A0A0F7TZD6,0.0,True,True,True,True,"[""A0A0F7TZD6"", ""A0A0U5GHG9"", ""A0A1E1FFL0"", ""A0A1L9WUX8"", ""A0A2I1BSZ6"", ""A0A3G9H185"", ""Q5AR34""]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.0
RHEA:65156,RHEA:65156,ok,True,7,7,3,3,1.0,A0A0F7TZD6,0.0,True,True,True,True,"[""A0A0F7TZD6"", ""A0A0U5GHG9"", ""A0A1E1FFL0"", ""A0A1L9WUX8"", ""A0A2I1BSZ6"", ""A0A3G9H185"", ""Q5AR34""]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.0
RHEA:65168,RHEA:65168,ok,False,11,0,4,0,,,,False,False,False,False,[],[],0.0
RHEA:65176,RHEA:65176,ok,False,12,0,1,0,,,,False,False,False,False,[],[],0.0
RHEA:65180,RHEA:65180,ok,False,16,0,1,0,,,,False,False,False,False,[],[],0.0
RHEA:65184,RHEA:65184,ok,True,7,7,1,1,3.0,A0A1E1FFL0,0.0,False,True,True,True,"[""A0A0F7TZD6"", ""A0A0U5GHG9"", ""A0A1E1FFL0"", ""A0A1L9WUX8"", ""A0A2I1BSZ6"", ""A0A3G9H185"", ""Q5AR34""]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.3333333333333333
RHEA:65188,RHEA:65188,ok,True,7,7,1,1,3.0,A0A1E1FFL0,0.0,False,True,True,True,"[""A0A0F7TZD6"", ""A0A0U5GHG9"", ""A0A1E1FFL0"", ""A0A1L9WUX8"", ""A0A2I1BSZ6"", ""A0A3G9H185"", ""Q5AR34""]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.3333333333333333
RHEA:65192,RHEA:65192,ok,True,7,7,1,1,3.0,A0A1E1FFL0,0.0,False,True,True,True,"[""A0A0F7TZD6"", ""A0A0U5GHG9"", ""A0A1E1FFL0"", ""A0A1L9WUX8"", ""A0A2I1BSZ6"", ""A0A3G9H185"", ""Q5AR34""]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.3333333333333333
RHEA:65248,RHEA:65248,ok,False,13,0,1,0,,,,False,False,False,False,[],[],0.0
RHEA:65252,RHEA:65252,ok,False,106,0,1,0,,,,False,False,False,False,[],[],0.0
RHEA:65256,RHEA:65256,ok,False,14,0,1,0,,,,False,False,False,False,[],[],0.0
RHEA:65260,RHEA:65260,ok,False,6,0,1,0,,,,False,False,False,False,[],[],0.0
RHEA:65264,RHEA:65264,ok,True,14,14,1,1,12.0,A0A3G9HAL8,0.0,False,False,False,False,"[""A0A0F7TXA5"", ""A0A0F7TXA8"", ""A0A0U4ZPL6"", ""A0A0U5HAQ4"", ""A0A1E1FFN4"", ""A0A1E1FFN7"", ""A0A1E1FFP5"", ""A0A2I1BSU0"", ""A0A2I1BSW0"", ""A0A2I1BSW8""]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.08333333333333333
RHEA:65268,RHEA:65268,ok,True,8,8,1,1,2.0,A0A3G9GNK2,0.0,False,True,True,True,"[""A0A2P1DP91"", ""A0A3G9GNK2"", ""A0A455R4X0"", ""A0A455R5H4"", ""A0A455R624"", ""Q4WAY3"", ""Q4WAZ2"", ""Q4WLD1""]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.5
RHEA:65272,RHEA:65272,ok,True,8,8,1,1,2.0,A0A3G9GNK2,0.0,False,True,True,True,"[""A0A2P1DP91"", ""A0A3G9GNK2"", ""A0A455R4X0"", ""A0A455R5H4"", ""A0A455R624"", ""Q4WAY3"", ""Q4WAZ2"", ""Q4WLD1""]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.5
RHEA:65300,RHEA:65300,ok,True,8,8,1,1,7.0,A0A3G9H185,0.0,False,False,False,True,"[""A0A0F7TZD6"", ""A0A0U5GHG9"", ""A0A1E1FFL0"", ""A0A1L9WUX8"", ""A0A2I1BSZ6"", ""A0A3G9GR23"", ""A0A3G9H185"", ""Q5AR34""]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.14285714285714285
RHEA:65304,RHEA:65304,ok,True,9,9,1,1,7.0,A0A3G9GR23,0.0,False,False,False,True,"[""A0A0F7TZD6"", ""A0A0U5GHG9"", ""A0A1E1FFL0"", ""A0A1L9WUX8"", ""A0A2I1BSX0"", ""A0A2I1BSZ6"", ""A0A3G9GR23"", ""A0A3G9H185"", ""Q5AR34""]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.14285714285714285
RHEA:65316,RHEA:65316,ok,True,8,8,1,1,7.0,A0A3G9H185,0.0,False,False,False,True,"[""A0A0F7TZD6"", ""A0A0U5GHG9"", ""A0A1E1FFL0"", ""A0A1L9WUX8"", ""A0A2I1BSZ6"", ""A0A3G9GR23"", ""A0A3G9H185"", ""Q5AR34""]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.14285714285714285
RHEA:65320,RHEA:65320,ok,True,9,9,1,1,7.0,A0A3G9GR23,0.0,False,False,False,True,"[""A0A0F7TZD6"", ""A0A0U5GHG9"", ""A0A1E1FFL0"", ""A0A1L9WUX8"", ""A0A2I1BSX0"", ""A0A2I1BSZ6"", ""A0A3G9GR23"", ""A0A3G9H185"", ""Q5AR34""]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.14285714285714285
RHEA:65324,RHEA:65324,ok,False,17,0,1,0,,,,False,False,False,False,[],[],0.0
RHEA:65328,RHEA:65328,ok,True,14,14,1,1,12.0,A0A3G9HAL8,0.0,False,False,False,False,"[""A0A0F7TXA5"", ""A0A0F7TXA8"", ""A0A0U4ZPL6"", ""A0A0U5HAQ4"", ""A0A1E1FFN4"", ""A0A1E1FFN7"", ""A0A1E1FFP5"", ""A0A2I1BSU0"", ""A0A2I1BSW0"", ""A0A2I1BSW8""]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.08333333333333333
RHEA:65332,RHEA:65332,ok,True,8,8,1,1,2.0,A0A3G9GNK2,0.0,False,True,True,True,"[""A0A2P1DP91"", ""A0A3G9GNK2"", ""A0A455R4X0"", ""A0A455R5H4"", ""A0A455R624"", ""Q4WAY3"", ""Q4WAZ2"", ""Q4WLD1""]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.5
RHEA:65336,RHEA:65336,ok,True,8,8,1,1,2.0,A0A3G9GNK2,0.0,False,True,True,True,"[""A0A2P1DP91"", ""A0A3G9GNK2"", ""A0A455R4X0"", ""A0A455R5H4"", ""A0A455R624"", ""Q4WAY3"", ""Q4WAZ2"", ""Q4WLD1""]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.5
RHEA:65828,RHEA:65828,ok,False,56,0,1,0,,,,False,False,False,False,[],[],0.0
RHEA:66636,RHEA:66636,ok,False,28,0,1,0,,,,False,False,False,False,[],[],0.0
RHEA:66640,RHEA:66640,ok,False,19,0,1,0,,,,False,False,False,False,[],[],0.0
RHEA:66644,RHEA:66644,ok,True,30,29,2,1,16.0,A0A5S9I252,0.0,False,False,False,False,"[""A0A0B4FWC3"", ""A0A0B4G3Q7"", ""A0A0B4GN88"", ""A0A0B4IF96"", ""A0A167V661"", ""A0A1L2D3T3"", ""A0A1V0E4A6"", ""A0A291SJC7"", ""A0A343W969"", ""A0A348AUV5""]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0625
RHEA:66648,RHEA:66648,ok,True,16,15,1,1,5.0,A0A5S9I252,0.0,False,False,True,True,"[""A0A067SEC9"", ""A0A1D6EFT8"", ""A0A291SJC7"", ""A0A3L6G2C1"", ""A0A5S9I252"", ""A0A8H8CMW1"", ""A8NU13"", ""A9GK58"", ""B1B1U4"", ""G2P5T1""]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.2
RHEA:66652,RHEA:66652,ok,True,28,27,1,1,13.0,A0A5S9I252,0.0,False,False,False,False,"[""A0A151ZEA6"", ""A0A167V661"", ""A0A291SJC7"", ""A0A348AUV5"", ""A0A348AUV6"", ""A0A348AUV7"", ""A0A348AUV9"", ""A0A348AUW0"", ""A0A348AUW1"", ""A0A348B788""]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.07692307692307693
RHEA:66712,RHEA:66712,ok,False,11,0,1,0,,,,False,False,False,False,[],[],0.0
RHEA:66832,RHEA:66832,ok,False,11,0,2,0,,,,False,False,False,False,[],[],0.0
RHEA:66836,RHEA:66836,ok,True,12,12,1,1,7.0,A0A3S9NM20,0.0,False,False,False,True,"[""A0A0P0ZEA9"", ""A0A1D6GQ67"", ""A0A1L9WQK2"", ""A0A1V1FNM9"", ""A0A1Y1C7S2"", ""A0A3Q9FEJ4"", ""A0A3S9NM20"", ""A1DN29"", ""B4FVP3"", ""M2V933""]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.14285714285714285
RHEA:66840,RHEA:66840,ok,True,12,12,1,1,2.0,A0A3S9NM20,4.408771e-06,False,True,True,True,"[""A0A3Q9FEJ4"", ""A0A3S9NM20"", ""M2V933"", ""A1DN29"", ""A0A1V1FNM9"", ""A0A0P0ZEA9"", ""A0A1Y1C7S2"", ""A0A1L9WQK2"", ""P9WEV3"", ""Q0CRW7""]","[5.5013697e-06, 4.408771e-06, 3.3668455e-06, 2.8535528e-06, 1.4949093e-06, 8.1899015e-07, 6.5011574e-07, 3.769399e-07, 2.022824e-07, 1.531627e-07]",0.5
RHEA:66844,RHEA:66844,ok,False,11,0,1,0,,,,False,False,False,False,[],[],0.0
RHEA:66860,RHEA:66860,ok,False,59,0,5,0,,,,False,False,False,False,[],[],0.0
RHEA:66864,RHEA:66864,ok,False,12,0,1,0,,,,False,False,False,False,[],[],0.0
RHEA:66868,RHEA:66868,ok,False,11,0,1,0,,,,False,False,False,False,[],[],0.0
RHEA:66896,RHEA:66896,ok,False,11,0,2,0,,,,False,False,False,False,[],[],0.0
RHEA:67036,RHEA:67036,ok,False,8,0,1,0,,,,False,False,False,False,[],[],0.0
RHEA:67040,RHEA:67040,no_smiles,False,0,0,1,0,,,,False,False,False,False,[],[],
RHEA:67044,RHEA:67044,ok,False,12,0,1,0,,,,False,False,False,False,[],[],0.0
RHEA:67048,RHEA:67048,ok,True,15,15,1,1,7.0,A0A2I1BSU0,4.089645e-16,False,False,False,True,"[""C9K1X6"", ""A0A2I1BSW8"", ""A0A1E1FFN4"", ""C8VE79"", ""A0A0F7TXA5"", ""C9K1X7"", ""A0A2I1BSU0"", ""A0A0U5HAQ4"", ""Q5ATK1"", ""A0A0F7TXA8""]","[1.2014623e-13, 1.4747511e-14, 1.0258057e-15, 8.543768e-16, 6.849337600000001e-16, 4.2573628e-16, 4.089645e-16, 3.894381e-16, 1.584265e-16, 1.214207e-16]",0.14285714285714285
RHEA:67052,RHEA:67052,ok,True,15,15,1,1,7.0,A0A2I1BSU0,0.0,False,False,False,True,"[""A0A0F7TXA5"", ""A0A0F7TXA8"", ""A0A0U4ZPL6"", ""A0A0U5HAQ4"", ""A0A1E1FFN4"", ""A0A1E1FFN7"", ""A0A2I1BSU0"", ""A0A3G9GQ29"", ""A0A3G9GX61"", ""A4DA41""]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.14285714285714285
RHEA:67056,RHEA:67056,ok,True,18,18,1,1,4.0,A0A2I1BSV7,8.586912e-09,False,False,True,True,"[""A0A2I1BSW0"", ""A0A2I1BSU0"", ""A0A067Z9B6"", ""A0A2I1BSV7"", ""B8NHE4"", ""A0A455R7E6"", ""A0A2I1BSW8"", ""Q5ATJ7"", ""P9WEG1"", ""A0A1E1FFN8""]","[3.204813e-07, 2.9572808e-08, 2.776339e-08, 8.586912e-09, 7.3723547e-09, 7.125932e-09, 3.27004e-09, 1.3374886e-09, 1.309999e-09, 9.669815e-10]",0.25
RHEA:67060,RHEA:67060,ok,True,18,18,1,1,9.0,A0A2I1BSV7,0.0,False,False,False,True,"[""A0A2I1BSW0"", ""A0A067Z9B6"", ""A0A097ZPE0"", ""A0A0F7U103"", ""A0A0U5GFS8"", ""A0A1E1FFN8"", ""A0A1Y0BRF1"", ""A0A2I1BSU0"", ""A0A2I1BSV7"", ""A0A2I1BSV9""]","[3.904107e-39, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.1111111111111111
RHEA:67064,RHEA:67064,ok,True,13,13,1,1,9.0,A0A2I1BSW0,0.0,False,False,False,True,"[""A0A0F7TXA5"", ""A0A0F7TXA8"", ""A0A0U4ZPL6"", ""A0A0U5HAQ4"", ""A0A1E1FFN4"", ""A0A1E1FFN7"", ""A0A1E1FFP5"", ""A0A2I1BSU0"", ""A0A2I1BSW0"", ""A0A2I1BSW8""]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.1111111111111111
RHEA:67068,RHEA:67068,ok,True,13,13,1,1,9.0,A0A2I1BSW0,0.0,False,False,False,True,"[""A0A0F7TXA5"", ""A0A0F7TXA8"", ""A0A0U4ZPL6"", ""A0A0U5HAQ4"", ""A0A1E1FFN4"", ""A0A1E1FFN7"", ""A0A1E1FFP5"", ""A0A2I1BSU0"", ""A0A2I1BSW0"", ""A0A2I1BSW8""]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.1111111111111111
RHEA:67096,RHEA:67096,ok,False,7,0,1,0,,,,False,False,False,False,[],[],0.0
RHEA:67100,RHEA:67100,ok,False,11,0,1,0,,,,False,False,False,False,[],[],0.0
RHEA:67104,RHEA:67104,ok,False,6,0,1,0,,,,False,False,False,False,[],[],0.0
RHEA:67400,RHEA:67400,ok,True,22,22,2,1,6.0,A0A1V0QSG6,3.483954e-39,False,False,False,True,"[""Q82RR7"", ""A0A1L7VZE7"", ""A0A1L7U8F2"", ""Q9AR04"", ""A0A142BX70"", ""A0A1V0QSG6"", ""A0A0C3FBR2"", ""A0A0C9VD04"", ""A0A1L5YKS7"", ""A0A348B779""]","[4.3463225e-37, 1.063188e-37, 5.459478e-38, 4.0949223000000005e-38, 1.4592989999999998e-38, 3.483954e-39, 0.0, 0.0, 0.0, 0.0]",0.16666666666666666
RHEA:67404,RHEA:67404,ok,True,11,11,6,6,5.0,P0DO35,1.1375276500000001e-29,False,False,True,True,"[""A0A386KZI3"", ""Q1ZXA1"", ""A0A1D6HSP4"", ""Q9LSF8"", ""P0DO35"", ""P0DO41"", ""P0DO40"", ""P0DO39"", ""P0DO38"", ""P0DO42""]","[2.2684761e-20, 3.4835888e-21, 1.2545215e-28, 1.5999176e-29, 1.1375276500000001e-29, 3.7394525e-30, 3.6400588e-30, 3.5549503e-30, 3.4419765000000005e-30, 2.7780134e-30]",0.2
RHEA:67408,RHEA:67408,ok,True,11,11,1,1,4.0,P0DO35,0.0,False,False,True,True,"[""A0A1D6HSP4"", ""A0A386KZI3"", ""B4FVP3"", ""P0DO35"", ""P0DO38"", ""P0DO39"", ""P0DO40"", ""P0DO41"", ""P0DO42"", ""Q1ZXA1""]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.25
RHEA:67412,RHEA:67412,ok,True,12,12,2,2,8.0,P0DO42,1.03130375e-13,False,False,False,True,"[""A0A386KZI3"", ""Q1ZXA1"", ""A0A098D1J7"", ""P0DO35"", ""P0DO39"", ""P0DO40"", ""P0DO38"", ""P0DO42"", ""P0DO41"", ""A0A4D6Q415""]","[0.0010761839, 0.00054353965, 5.529746e-07, 6.0077475e-13, 1.7706375e-13, 1.6301304e-13, 1.552665e-13, 1.03130375e-13, 9.390503e-14, 1.4665198e-16]",0.125
RHEA:67416,RHEA:67416,ok,True,12,12,1,1,9.0,P0DO35,2.0988717e-26,False,False,False,True,"[""A0A386KZI3"", ""Q1ZXA1"", ""A0A1D6HSP4"", ""A0A0P0ZEA9"", ""P0DO40"", ""Q9LSF8"", ""P0DO39"", ""P0DO38"", ""P0DO35"", ""P0DO41""]","[8.7694115e-20, 2.0402077e-21, 1.2611614e-22, 1.0139385e-25, 4.5135755e-26, 3.948723e-26, 3.806732e-26, 3.0006743e-26, 2.0988717e-26, 1.3409816e-26]",0.1111111111111111
RHEA:67476,RHEA:67476,ok,False,90,0,1,0,,,,False,False,False,False,[],[],0.0
RHEA:68156,RHEA:68156,ok,False,120,0,1,0,,,,False,False,False,False,[],[],0.0
RHEA:68160,RHEA:68160,ok,True,19,19,1,1,1.0,A0A386KZI3,0.99157846,True,True,True,True,"[""A0A386KZI3"", ""I1RQ76"", ""A0A0P0ZEA9"", ""M2V933"", ""Q9LSF8"", ""P32476"", ""A0A1V1FNM9"", ""A0A1D6HSP4"", ""Q9C1W3"", ""A0A1D6F9Y9""]","[0.99157846, 0.03601276, 0.023170399, 0.007187416, 0.0071435906, 0.007117502, 0.0058395676, 0.0054850383, 0.003301859, 0.0029677786]",1.0
RHEA:68164,RHEA:68164,ok,True,19,19,1,1,1.0,A0A386KZI3,0.99982125,True,True,True,True,"[""A0A386KZI3"", ""M2V933"", ""I1RQ76"", ""A0A0P0ZEA9"", ""P32476"", ""A0A1V1FNM9"", ""Q9LSF8"", ""Q92206"", ""Q9C1W3"", ""A0A1D6HSP4""]","[0.99982125, 0.7307532, 0.7013357, 0.6118572, 0.606371, 0.5712509, 0.45852637, 0.25364274, 0.18279618, 0.009099949]",1.0
RHEA:68168,RHEA:68168,ok,True,17,17,1,1,1.0,A0A386KZI3,1.1795573e-28,True,True,True,True,"[""A0A386KZI3"", ""Q9LSF8"", ""Q9C1W3"", ""I1RQ76"", ""P32476"", ""O48651"", ""P0DO35"", ""P0DO42"", ""P0DO41"", ""Q92206""]","[1.1795573e-28, 6.985310999999999e-30, 6.0961374000000005e-30, 2.6579073e-30, 6.1157694e-31, 1.9698378e-31, 9.763613e-32, 9.058986e-32, 7.057245e-32, 3.941337e-32]",1.0
RHEA:68400,RHEA:68400,ok,False,26,0,2,0,,,,False,False,False,False,[],[],0.0
RHEA:68468,RHEA:68468,ok,True,80,80,4,4,5.0,G5CV54,1.5793304e-37,False,False,True,True,"[""D5SL78"", ""A0A8H7XMX0"", ""Q9K498"", ""A0A8H7XP09"", ""G5CV54"", ""G8H5N1"", ""P85964"", ""A0A386JV86"", ""G8H5M9"", ""Q54YE2""]","[1.4799562e-32, 2.9546257e-34, 2.3619497e-34, 1.2840270999999998e-35, 1.5793304e-37, 9.884027e-38, 7.539419600000001e-38, 4.896943999999999e-38, 4.812571e-38, 2.884679e-38]",0.2
RHEA:68472,RHEA:68472,ok,True,69,69,2,2,12.0,G5CV54,1.6773296999999998e-25,False,False,False,False,"[""B8XA41"", ""F0ZDD0"", ""A0A0B4G504"", ""Q54YE2"", ""F0ZL92"", ""Q4QSN4"", ""A0A385AJN0"", ""Q55E23"", ""B6SCF6"", ""Q84KL5""]","[7.062509e-21, 6.241344000000001e-23, 2.2430963e-23, 2.0638454e-23, 1.6966824e-23, 8.948531e-24, 5.9410494999999985e-25, 5.6149462999999985e-25, 4.7122695e-25, 3.9780256e-25]",0.08333333333333333
RHEA:68504,RHEA:68504,ok,True,89,89,1,1,5.0,G8H5N1,1.1509165e-33,False,False,True,True,"[""D5SL78"", ""A0A8H7XMX0"", ""G5CV54"", ""A0A8H8CMW1"", ""G8H5N1"", ""G8H5M9"", ""B6SCF6"", ""A0A4Y5L9K3"", ""B6HV35"", ""G8H5M8""]","[4.8400073e-29, 5.465644e-31, 1.9651826e-33, 1.8346888e-33, 1.1509165e-33, 5.5355296e-34, 1.6856026e-34, 1.502332e-34, 1.4166285e-34, 7.2083225e-35]",0.2
RHEA:68508,RHEA:68508,ok,True,89,89,2,2,5.0,G8H5N1,1.1509165e-33,False,False,True,True,"[""D5SL78"", ""A0A8H7XMX0"", ""G5CV54"", ""A0A8H8CMW1"", ""G8H5N1"", ""G8H5M9"", ""B6SCF6"", ""A0A4Y5L9K3"", ""B6HV35"", ""G8H5M8""]","[4.840044e-29, 5.4656025e-31, 1.9651826e-33, 1.8346888e-33, 1.1509165e-33, 5.535572e-34, 1.6856026e-34, 1.5023435e-34, 1.4166177e-34, 7.2082674e-35]",0.2
RHEA:68512,RHEA:68512,ok,True,46,46,1,1,13.0,G8H5N1,0.0,False,False,False,False,"[""A0A0A2JB87"", ""A0A1V0QSF3"", ""A0A1V0QSG6"", ""A0A1W6GW06"", ""A0A1W6GW18"", ""A0A1W6GW32"", ""A0A385AJM6"", ""B6H063"", ""B8XA41"", ""D0UZK2""]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.07692307692307693
RHEA:68516,RHEA:68516,ok,True,46,46,1,1,13.0,G8H5N1,0.0,False,False,False,False,"[""A0A0A2JB87"", ""A0A1V0QSF3"", ""A0A1V0QSG6"", ""A0A1W6GW06"", ""A0A1W6GW18"", ""A0A1W6GW32"", ""A0A385AJM6"", ""B6H063"", ""B8XA41"", ""D0UZK2""]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.07692307692307693
RHEA:68520,RHEA:68520,ok,True,46,46,3,2,13.0,G8H5N1,0.0,False,False,False,False,"[""A0A0A2JB87"", ""A0A1V0QSF3"", ""A0A1V0QSG6"", ""A0A1W6GW06"", ""A0A1W6GW18"", ""A0A1W6GW32"", ""A0A385AJM6"", ""B6H063"", ""B8XA41"", ""D0UZK2""]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.07692307692307693
RHEA:68524,RHEA:68524,ok,False,25,0,6,0,,,,False,False,False,False,[],[],0.0
RHEA:68528,RHEA:68528,ok,False,25,0,4,0,,,,False,False,False,False,[],[],0.0
