reaction_id,reaction_signature,reaction_smiles,reaction_seen,cluster_id
MARTS_RXN_7345bb901e40f13b,CC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>CC1=CC2C(=C(C)CCCC2(C)C)CC1,CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>CC1=CC2C(=C(C)CCCC2(C)C)CC1,False,C15_FPP_like::MARTS_RXN_7345bb901e40f13b
MARTS_RXN_5ebefc2c594480ea,CC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>CC1=CC2C(=CC1)C(C)CCC2C(C)C,CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>CC1=C[C@@H]2C(=CC1)[C@@H](C)CC[C@H]2C(C)C,False,C15_FPP_like::MARTS_RXN_5ebefc2c594480ea
MARTS_RXN_524236d5871c8779,CC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>CC1=CC2C(C(C)C)CCC(C)(O)C2CC1,CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>CC1=C[C@@H]2[C@@H](CC1)[C@@](C)(O)CC[C@H]2C(C)C,True,C15_FPP_like::MARTS_RXN_524236d5871c8779
MARTS_RXN_0aa1aeb0f8d8f23a,CC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>CC1=CC2C(C(C)C)CCC(C)C2(O)CC1,CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>CC1=C[C@H]2[C@@H](C(C)C)CC[C@@H](C)[C@]2(O)CC1,False,C15_FPP_like::MARTS_RXN_0aa1aeb0f8d8f23a
MARTS_RXN_bb0c8b67ae81b96c,CC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>CC1=CC2C(C)(C)C3CCC(C)C23CC1,CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>CC1=C[C@@H]2C(C)(C)[C@H]3CC[C@@H](C)[C@@]23CC1,False,C15_FPP_like::MARTS_RXN_bb0c8b67ae81b96c
MARTS_RXN_c039ce9df6e875e8,CC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>CC1=CC2C(CC1)C(C)=CCC2C(C)C,CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>CC1=C[C@@H]2[C@@H](C(C)C)CC=C(C)[C@@H]2CC1,True,C15_FPP_like::MARTS_RXN_484a249db6f91749
MARTS_RXN_7e7a4dec11c772f2,CC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>CC1=CC2C(CC1)C(C)=CCCC2(C)C,CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>CC1=CC2C(CC1)C(C)=CCCC2(C)C,True,C15_FPP_like::MARTS_RXN_7e7a4dec11c772f2
MARTS_RXN_d0442569d82cdfbe,CC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>CC1=CC2C(CCC(C)=CCC1)C2(C)C,CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>C/C1=C\[C@H]2[C@@H](CC/C(C)=C/CC1)C2(C)C,True,C15_FPP_like::MARTS_RXN_d0442569d82cdfbe
MARTS_RXN_aa1c51dc47fedf4f,CC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>CC1=CC2CC(C)(C)CC23C(C)CCC13,CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>CC1=C[C@@H]2CC(C)(C)C[C@@]23[C@H](C)CC[C@@H]13,True,C15_FPP_like::MARTS_RXN_aa1c51dc47fedf4f
MARTS_RXN_e1b21c993a0c71e6,CC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>CC1=CC2CC(C)(C)CC2C2(C)CCC12,CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>CC1=C[C@@H]2CC(C)(C)C[C@@H]2[C@@]2(C)CC[C@@H]12,True,C15_FPP_like::MARTS_RXN_e1b21c993a0c71e6
MARTS_RXN_cef068eebcb47854,CC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>CC1=CC=C(C(C)C)CCC(C)=CCC1,CC(C)=CCC/C(C)=C\CC/C(C)=C\COP(=O)([O-])OP(=O)([O-])[O-]>>C/C1=C\C=C(\C(C)C)CC/C(C)=C/CC1,True,C15_FPP_like::MARTS_RXN_cef068eebcb47854
MARTS_RXN_1659aa23de20f1c3,CC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>CC1=CC=C(C2(C)CCCC2(C)C)CC1,CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>CC1=CC=C([C@@]2(C)CCCC2(C)C)CC1,True,C15_FPP_like::MARTS_RXN_1659aa23de20f1c3
MARTS_RXN_48d77adfec360440,CC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>CC1=CCC(=C(C)C)CCC(C)=CCC1,CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>CC(C)=C1C/C=C(\C)CC/C=C(\C)CC1,True,C15_FPP_like::MARTS_RXN_48d77adfec360440
MARTS_RXN_d51ef41d620fa90e,CC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>CC1=CCC(C(C)(C)O)CCC(C)=CCC1,CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>C/C1=C/C[C@H](C(C)(C)O)CC/C(C)=C/CC1,True,C15_FPP_like::MARTS_RXN_d51ef41d620fa90e
MARTS_RXN_0d73bf3c23ca2234,CC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>CC1=CCC(C(C)C)=CC2C(C)CCC12,CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>CC1=CCC(C(C)C)=C[C@H]2[C@@H](C)CC[C@@H]12,True,C15_FPP_like::MARTS_RXN_0d73bf3c23ca2234
MARTS_RXN_4ffa9a18599ed8bf,CC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>CC1=CCC(C)(C2=CCCC2(C)C)CC1,CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>CC1=CC[C@](C)(C2=CCCC2(C)C)CC1,False,C15_FPP_like::MARTS_RXN_4ffa9a18599ed8bf
MARTS_RXN_2ffb342ca0601b18,CC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>CC1=CCC(C2=CCCC(C)(C)C2)CC1,CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>CC1=CC[C@@H](C2=CCCC(C)(C)C2)CC1,False,C15_FPP_like::MARTS_RXN_2ffb342ca0601b18
MARTS_RXN_b44a6383dd2aaa1e,CC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>CC1=CCC2(C(C)C)CCC(C)C23CC13,CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>CC1=CC[C@]2(C(C)C)CC[C@@H](C)[C@@]23C[C@@H]13,False,C15_FPP_like::MARTS_RXN_b44a6383dd2aaa1e
MARTS_RXN_bee3bfd0a3ce9d09,CC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>CC1=CCC2(C)CC1C1(C)CCCC21C,CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>CC1=CC[C@]2(C)C[C@H]1[C@]1(C)CCC[C@]21C,True,C15_FPP_like::MARTS_RXN_3a4f24000917253d
MARTS_RXN_781f3e745c61d66f,CC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>CC1=CCC2(C)CC3CC(C)(C)CC3C12,CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>CC1=CCC2(C)CC3CC(C)(C)CC3C12,False,C15_FPP_like::MARTS_RXN_781f3e745c61d66f
MARTS_RXN_2e5de5bb57ab7647,CC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>CC1=CCC2(C)CCC(C(C)(C)O)C2CC1,CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>CC1=CC[C@@]2(C)CC[C@H](C(C)(C)O)[C@@H]2CC1,False,C15_FPP_like::MARTS_RXN_2e5de5bb57ab7647
MARTS_RXN_3a4f24000917253d,CC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>CC1=CCC2(C)CCCC(C)(C)C23CC13,CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>CC1=CC[C@@]2(C)CCCC(C)(C)[C@]23C[C@H]13,True,C15_FPP_like::MARTS_RXN_3a4f24000917253d
MARTS_RXN_d0c235775bc5fa24,CC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>CC1=CCC2(CC1)C(C)=CCCC2(C)C,CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>CC1=CC[C@@]2(CC1)C(C)=CCCC2(C)C,False,C15_FPP_like::MARTS_RXN_1e265ed0245aab34
MARTS_RXN_f3ae22de5b08f4aa,CC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>CC1=CCC2(CC1)C(C)CCC2C(C)(C)O,CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>CC1=CC[C@@]2(CC1)[C@H](C)CC[C@H]2C(C)(C)O,True,C15_FPP_like::MARTS_RXN_f3ae22de5b08f4aa
MARTS_RXN_3ae1fc659b1448c6,CC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>CC1=CCC23C(C)CCC(C(C)C)C2C13,CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>CC1=CC[C@@]23[C@@H]([C@@H]12)[C@H](C(C)C)CC[C@H]3C,False,C15_FPP_like::MARTS_RXN_3ae1fc659b1448c6
MARTS_RXN_7f868086a3e78f84,CC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>CC1=CCC2C(=C(C)C)CCC2(C)CC1,CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>CC1=CC[C@@H]2C(=C(C)C)CC[C@@]2(C)CC1,True,C15_FPP_like::MARTS_RXN_4b39e8d478cede47
MARTS_RXN_1428f098b24c82b2,CC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>CC1=CCC2C(=C1)C(C(C)C)CCC2C,CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>CC1=CC[C@@H]2C(=C1)[C@@H](C(C)C)CC[C@H]2C,False,C15_FPP_like::MARTS_RXN_1428f098b24c82b2
MARTS_RXN_d147768eaf206e54,CC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>CC1=CCC2C(=C1)C(C)(C)CCCC2C,CC(C)=CCC/C(C)=C/CC/C(C)=C\COP(=O)([O-])OP(=O)([O-])[O-]>>CC1=CC[C@@H]2C(=C1)C(C)(C)CCC[C@H]2C,False,C15_FPP_like::MARTS_RXN_3d09cb5fb80099ee
MARTS_RXN_79949be171faa424,CC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>CC1=CCC2C(C)(C)CCCC2(C)C1CO,CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>CC1=CC[C@H]2C(C)(C)CCC[C@]2(C)[C@H]1CO,True,C15_FPP_like::MARTS_RXN_1f7cef5e91c21723
MARTS_RXN_1f7cef5e91c21723,CC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>CC1=CCC2C(C)(C)CCCC2(C)C1COP(=O)(O)OP(=O)(O)O,CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>CC1=CCC2C(C)(C)CCC[C@]2(C)[C@H]1COP(=O)(O)OP(=O)(O)O,False,C15_FPP_like::MARTS_RXN_1f7cef5e91c21723
MARTS_RXN_ea5f048150a727ac,CC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>CC1=CCC2C(C)=CCC(C(C)C)C2C1,CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>CC1=CC[C@H]2C(C)=CC[C@@H](C(C)C)[C@@H]2C1,True,C15_FPP_like::MARTS_RXN_484a249db6f91749
MARTS_RXN_cded9fefc27600de,CC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>CC1=CCC2C(C3C(C)CCC13)C2(C)C,CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>CC1=CC[C@H]2[C@@H]([C@H]3C(C)CC[C@@H]13)C2(C)C,False,C15_FPP_like::MARTS_RXN_1b487b81876e118b
MARTS_RXN_5aa1e407cf39158f,CC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>CC1=CCC2C1CC(C)(C)CC1CC12C,CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>CC1=CC[C@@H]2[C@@H]1CC(C)(C)C[C@H]1C[C@]12C,False,C15_FPP_like::MARTS_RXN_5aa1e407cf39158f
MARTS_RXN_f5e8b39a2de92b5e,CC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>CC1=CCC2C3C(C(C)C)CCC2(C)C13,CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>CC1=CC[C@H]2[C@H]3C1[C@@]2(C)CC[C@H]3C(C)C,True,C15_FPP_like::MARTS_RXN_aa08b38a4b890e6d
MARTS_RXN_faf8834b256f41eb,CC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>CC1=CCC2C3C1C2(C)CCCC3(C)C,CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>CC1=CC[C@@H]2[C@@H]3[C@H]1[C@@]2(C)CCCC3(C)C,False,C15_FPP_like::MARTS_RXN_faf8834b256f41eb
MARTS_RXN_510852dd5fb5023c,CC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>CC1=CCC2CC3C(C)CCC13C2(C)C,CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>CC1=CC[C@@H]2C[C@H]3[C@@H](C)CC[C@]13C2(C)C,False,C15_FPP_like::MARTS_RXN_510852dd5fb5023c
MARTS_RXN_d86b1fdbc72dc191,CC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>CC1=CCCC(C)(O)C=CC(C(C)C)CC1,CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>CC1=CCCC(C)(O)C=CC(C(C)C)CC1,False,C15_FPP_like::MARTS_RXN_a9dae59672a6db7a
MARTS_RXN_081cddde5cfec930,CC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>CC1=CCCC(C)=CCC(C)(C)C=CC1,CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>C/C1=C\CC/C(C)=C/CC(C)(C)/C=C/C1,True,C15_FPP_like::MARTS_RXN_081cddde5cfec930
MARTS_RXN_771248cd18de39ed,CC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>CC1=CCCC(C)C12CCC1C2C1(C)C,CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>CC1=CCC[C@@H](C)[C@]12CC[C@@H]1[C@H]2C1(C)C,False,C15_FPP_like::MARTS_RXN_771248cd18de39ed
MARTS_RXN_effb285ed78e9c48,CC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>CC1=CCCC(C)C2=C(C1)CC(C)(C)C2,CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>C/C1=C/CC[C@H](C)C2=C(C1)CC(C)(C)C2,True,C15_FPP_like::MARTS_RXN_effb285ed78e9c48
MARTS_RXN_1d163920da857104,CC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>CC1=CCCC(C)C=CC(C(C)(C)O)CC1,CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>C/C1=C\CC[C@H](C)/C=C/[C@H](C(C)(C)O)CC1,True,C15_FPP_like::MARTS_RXN_1d163920da857104
MARTS_RXN_7c05abd7a60050ed,CC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>CC1=CCCC2(C)C3CCC12CC3(C)C,CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>CC1=CCC[C@@]2(C)C3CC[C@@]12CC3(C)C,False,C15_FPP_like::MARTS_RXN_38d26f0aa1b1f071
MARTS_RXN_08766bcda58bfb98,CC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>CC1=CCCC2(C)CCC(C(C)(C)O)CC12,CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>CC1=CCC[C@]2(C)CC[C@H](C(C)(C)O)C[C@@H]12,True,C15_FPP_like::MARTS_RXN_08766bcda58bfb98
MARTS_RXN_b099e0d8d67da6e9,CC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>CC1=CCCC2(C)CCCC2(C)C(C)=C1,CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>CC1=CCCC2(C)CCCC2(C)C(C)=C1,False,C15_FPP_like::MARTS_RXN_b099e0d8d67da6e9
MARTS_RXN_4b39e8d478cede47,CC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>CC1=CCCC2C(=C(C)C)CCC2(C)C1,CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>CC1=CCC[C@H]2C(=C(C)C)CC[C@]2(C)C1,False,C15_FPP_like::MARTS_RXN_4b39e8d478cede47
MARTS_RXN_5298c5c71be13322,CC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>CC1CCC(C(C)(C)O)CC2=C1CCC2C,CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>C[C@H]1CC[C@@H](C(C)(C)O)CC2=C1CC[C@@H]2C,False,C15_FPP_like::MARTS_RXN_5298c5c71be13322
MARTS_RXN_6492a29728cb9f5d,CC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>CC1CCC(O)C2(C)CCC3C(C12)C3(C)C,CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>C[C@@H]1CC[C@H](O)[C@@]2(C)CC[C@@H]3[C@H]([C@H]12)C3(C)C,True,C15_FPP_like::MARTS_RXN_6492a29728cb9f5d
MARTS_RXN_ad1e7c35f1507032,CC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>CC1CCC2(C(C)C)OC3(C)CCC1C2C3,CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>CC(C)[C@]12CC[C@H](C)[C@H]3CC[C@](C)(C[C@H]31)O2,True,C15_FPP_like::MARTS_RXN_ad1e7c35f1507032
MARTS_RXN_6c7d3c1df7ff6c27,CC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>CC1CCC2(C)CC3CC(C)(C)C=C3C12,CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>C[C@@H]1CC[C@@]2(C)C[C@@H]3CC(C)(C)C=C3[C@@H]12,False,C15_FPP_like::MARTS_RXN_6c7d3c1df7ff6c27
MARTS_RXN_4cfa7e6347acb9dd,CC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>CC1CCC2(O)C(C)(C)C3CCC2(C)C1C3,CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>C[C@H]1CC[C@@]2(O)C(C)(C)[C@@H]3CC[C@@]2(C)[C@H]1C3,False,C15_FPP_like::MARTS_RXN_4cfa7e6347acb9dd
MARTS_RXN_2250a8a7fe50b40b,CC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>CC1CCC2=C1CC1CCC2(C)C1(C)C,CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>C[C@H]1CCC2=C1C[C@H]1CC[C@]2(C)C1(C)C,False,C15_FPP_like::MARTS_RXN_2250a8a7fe50b40b
MARTS_RXN_20a7753479f93509,CC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>CC1CCC2C(C)(C)C3CC12CCC3(C)O,CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>C[C@@H]1CC[C@H]2C(C)(C)[C@H]3C[C@@]12CC[C@]3(C)O,True,C15_FPP_like::MARTS_RXN_20a7753479f93509
MARTS_RXN_576c56875aefb3a0,CC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>CC1CCC2C(C)(C)CC3(C)CCC1C23O,CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>C[C@@H]1CC[C@H]2C(C)(C)C[C@]3(C)CC[C@@H]1[C@@]23O,True,C15_FPP_like::MARTS_RXN_576c56875aefb3a0
MARTS_RXN_8fbf35fa86d400ea,CC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>CC1CCC2C(C2(C)C)C2(O)C(C)CCC12,CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>CC1CC[C@@H]2[C@H](C)CC[C@@H]3[C@@H](C3(C)C)C12O,True,C15_FPP_like::MARTS_RXN_8fbf35fa86d400ea
MARTS_RXN_fdd3c203535dcbf2,CC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>CC1CCC2C1=CC(C)(C)CC1CC12C,CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>C[C@@H]1CC[C@@H]2C1=CC(C)(C)C[C@H]1C[C@]12C,True,C15_FPP_like::MARTS_RXN_fdd3c203535dcbf2
MARTS_RXN_ed3cf125a033969c,CC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>CC1CCC2C1C1C(CCC2(C)O)C1(C)C,CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>C[C@@H]1CC[C@H]2[C@@H]1[C@H]1[C@@H](CC[C@]2(C)O)C1(C)C,False,C15_FPP_like::MARTS_RXN_ed3cf125a033969c
MARTS_RXN_8d1c367b4e2dfd3e,CC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>CC1CCC2C3(C)CC3CC(C)(C)CC12O,CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>C[C@@H]1CC[C@H]2[C@]3(C)C[C@@H]3CC(C)(C)C[C@@]12O,True,C15_FPP_like::MARTS_RXN_8d1c367b4e2dfd3e
MARTS_RXN_35b946a8497aca8d,CC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>CC1CCC=C2CCC(C(C)(C)O)CC21C,CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>C[C@@H]1CCC=C2CC[C@@H](C(C)(C)O)C[C@]21C,True,C15_FPP_like::MARTS_RXN_12ea767952411492
MARTS_RXN_ca8ee430d64a2f8a,CC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>CC1CCC=C2CCC3C(C3(C)C)C21C,CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>CC1CCC=C2CCC3C(C3(C)C)C21C,True,C15_FPP_like::MARTS_RXN_16962b9e0f45c782
MARTS_RXN_09ecbae2d03be4fd,CC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>CC1CCCC2(C)CCC(C(C)(C)O)CC12O,CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>C[C@H]1CCC[C@@]2(C)CC[C@@H](C(C)(C)O)C[C@]12O,True,C15_FPP_like::MARTS_RXN_012d56c064db981a
MARTS_RXN_012d56c064db981a,CC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>CC1CCCC2(C)CCCCC12O,CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>C[C@H]1CCC[C@@]2(C)CCCC[C@]12O,False,C15_FPP_like::MARTS_RXN_012d56c064db981a
MARTS_RXN_98758b30deafb117,CC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>CC1CCCC23CC4C(CC12C)C4(C)C3,CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>C[C@@H]1CCC[C@]23CC4C(C[C@@]12C)[C@]4(C)C3,False,C15_FPP_like::MARTS_RXN_98758b30deafb117
